ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000000175,湯尼T.M,ADD,統一7-ELEVEn,47,0,47,0,0,0,4,4,20,0,0,115.2,483,1677,105,8,34,3,3,67,6,0,37,29,151,116
0000002492,郭進興,ADD,統一7-ELEVEn,32,17,15,3,1,3,11,5,1,0,0,136.1,555,1935,128,11,27,4,0,84,1,0,59,44,164,143
0000002479,瑞奇E.B,ADD,統一7-ELEVEn,31,22,9,8,2,1,7,9,2,0,0,174.2,720,2756,135,10,78,0,6,138,17,0,79,52,221,127
0000002478,謝長亨,ADD,統一7-ELEVEn,27,26,1,12,2,1,11,9,0,0,0,196.1,765,2793,162,13,39,0,2,131,3,1,68,63,238,174
0000002481,杜福明,ADD,統一7-ELEVEn,18,15,3,1,0,0,9,3,0,0,0,99.0,416,1441,110,5,20,2,1,46,1,0,36,34,101,129
0000002505,凌森B.A,ADD,統一7-ELEVEn,10,9,1,0,0,0,4,4,0,0,0,52.1,237,894,60,4,23,2,3,26,5,0,40,33,60,62
0000002472,謝佳訓,ADD,統一7-ELEVEn,5,1,4,0,0,0,0,0,0,0,0,10.2,51,184,13,1,7,0,0,3,0,0,8,8,17,10
0000002489,廖照鎔,ADD,統一7-ELEVEn,2,0,2,0,0,0,0,0,0,0,0,4.0,20,82,4,1,5,0,0,1,0,0,3,3,3,7
0000002519,葉福榮,ADD,統一7-ELEVEn,2,0,2,0,0,0,0,0,0,0,0,1.0,11,38,5,0,3,0,0,0,0,0,5,5,1,2
0000000466,史東J.S,AAA,味全,34,23,11,16,2,2,15,10,5,0,0,211.1,879,3158,198,8,68,4,4,116,8,0,74,63,298,176
0000000462,黃平洋,AAA,味全,28,23,5,20,2,5,13,9,4,0,0,210.0,832,2968,165,12,47,3,3,111,4,3,61,44,290,204
0000000460,賈西L.G,AAA,味全,23,18,5,7,0,0,7,9,0,0,0,145.1,617,2315,128,8,69,3,1,78,4,0,59,43,206,119
0000000465,林光宏,AAA,味全,21,7,14,2,0,0,2,4,3,0,0,74.2,309,1019,72,6,21,2,2,24,1,0,28,24,74,111
0000000454,陽介仁,AAA,味全,19,12,7,4,3,0,8,0,1,0,0,97.1,406,1236,106,9,21,1,2,34,0,0,47,41,141,99
0000000452,林琨瑋,AAA,味全,8,6,2,1,0,0,1,3,0,0,0,39.2,170,570,45,7,15,0,0,8,0,0,27,26,32,66
0000000458,李仲弘,AAA,味全,5,1,4,0,0,0,0,0,1,0,0,14.2,69,228,23,2,3,0,0,0,0,0,14,9,21,20
0000000468,張見發,AAA,味全,1,0,1,0,0,0,0,0,0,0,0,1.0,8,22,4,1,0,0,0,0,0,0,4,4,2,1
0000003754,康明杉,ABB,三商,36,17,19,4,2,0,7,10,4,0,0,145.1,638,2374,127,9,63,1,10,110,4,0,78,55,178,139
0000003758,黃武雄,ABB,三商,33,11,22,0,0,0,4,4,2,0,0,94.0,412,1476,88,1,44,1,4,41,4,2,45,32,142,78
0000003748,涂鴻欽,ABB,三商,33,11,22,5,0,0,11,4,1,0,0,126.0,521,1806,111,6,39,1,4,61,1,1,52,34,176,119
0000003778,陳明德,ABB,三商,33,7,26,2,1,1,4,4,1,0,0,94.2,380,1335,84,1,20,0,3,68,5,0,34,23,127,69
0000003771,武侯A.A,ABB,三商,28,19,9,1,0,0,4,11,2,0,0,133.1,566,1888,138,6,37,0,1,39,5,1,59,47,214,125
0000003750,劉義傳,ABB,三商,23,8,15,0,0,0,2,4,1,0,0,62.1,279,960,75,5,17,3,1,20,2,0,41,35,88,70
0000003749,翁豐堉,ABB,三商,16,9,7,0,0,0,1,3,0,0,0,51.0,232,845,58,4,18,0,0,23,1,1,41,33,68,59
0000003734,剛烈J.G,ABB,三商,13,2,11,0,0,0,0,2,0,0,0,30.1,140,483,35,2,17,0,2,7,2,1,25,18,38,39
0000003776,將生D.J,ABB,三商,10,2,8,0,0,0,2,2,1,0,0,27.1,120,458,29,2,16,0,1,18,4,0,15,11,37,17
0000003740,羅魁U.L,ABB,三商,6,3,3,0,0,0,0,2,2,0,0,21.2,96,394,20,1,13,0,1,13,1,0,10,9,23,26
0000003761,塗永樑,ABB,三商,2,1,1,0,0,0,0,0,0,0,0,3.0,15,34,6,0,0,0,0,0,0,0,3,3,2,6
0000000564,陳義信,ACC,兄弟,36,27,9,15,3,1,15,13,5,0,0,225.2,919,3234,202,20,45,9,6,122,6,1,94,72,271,252
0000000563,大羅曼J.R,ACC,兄弟,31,23,8,6,1,0,9,12,2,0,0,171.1,741,2703,168,7,79,5,8,126,9,0,77,56,209,137
0000000574,林文城,ACC,兄弟,30,14,16,2,0,0,3,7,1,0,0,119.1,499,1647,120,8,15,1,5,46,2,0,63,45,137,161
0000000577,張永昌,ACC,兄弟,26,12,14,0,0,0,6,6,1,0,0,79.2,335,1113,80,13,23,3,2,36,1,0,41,39,106,87
0000000556,黃廣琪,ACC,兄弟,25,2,23,0,0,0,3,2,1,0,0,70.1,306,1112,75,3,24,4,2,52,4,0,38,34,68,81
0000000553,陳逸松,ACC,兄弟,21,4,17,0,0,0,1,1,0,0,0,47.0,207,753,53,3,14,0,1,21,6,0,19,14,54,59
0000000554,陳憲章,ACC,兄弟,7,0,7,0,0,0,0,2,0,0,0,17.1,74,244,27,0,2,0,0,1,0,0,13,11,30,12
0000000578,瓊茲A.J,ACC,兄弟,7,3,4,0,0,0,0,1,2,0,0,28.1,131,496,27,2,20,1,1,18,4,0,13,11,37,21
0000003776,將生D.J,ACC,兄弟,7,4,3,0,0,0,0,4,0,0,0,14.1,82,304,20,3,14,1,4,11,4,0,18,13,21,10
0000000597,葛希M.G,ACC,兄弟,5,1,4,0,0,0,0,1,0,0,0,11.1,54,213,10,0,10,0,0,6,1,0,6,5,18,7
0000000572,李文傳,ACC,兄弟,1,0,1,0,0,0,0,0,0,0,0,0.1,5,12,3,0,0,0,0,0,0,0,3,2,1,1
