ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000000721,庫倫,ACC,兄弟,58,0,58,0,0,0,8,3,34,7,1,78.1,305,1173,62,2,15,4,1,78,2,0,20,17,97,52
0000000723,曾秉緯,ACC,兄弟,40,0,40,0,0,0,2,4,0,0,5,49.0,225,740,60,1,23,0,7,22,2,0,35,30,55,58
0000000880,卡斯帝,ACC,兄弟,36,17,19,3,0,1,14,5,2,2,5,165.2,665,2315,149,6,20,4,11,83,5,1,52,40,178,224
0000002973,葉詠捷,ACC,兄弟,34,3,31,0,0,0,3,5,0,1,10,49.1,201,722,43,2,19,0,0,24,1,0,25,24,35,80
0000003308,黃佳明,ACC,兄弟,33,5,28,0,0,0,4,6,0,2,3,62.1,276,962,69,5,20,0,1,27,1,0,37,26,78,81
0000003998,羅曼,ACC,兄弟,32,24,8,6,2,0,12,7,0,1,2,193.0,807,3010,161,6,70,2,18,142,16,0,73,65,240,176
0000000724,麥格倫,ACC,兄弟,28,27,1,4,0,0,11,9,0,0,0,192.0,765,2765,169,6,42,3,6,117,5,0,61,48,234,197
0000003065,顏政財,ACC,兄弟,22,1,21,0,0,0,2,0,0,0,0,33.1,158,518,39,5,16,0,3,18,3,0,30,24,41,41
0000000701,葉丁仁,ACC,兄弟,19,18,1,0,0,0,2,5,0,0,1,95.2,443,1842,82,3,83,0,8,63,0,0,45,41,79,128
0000003348,郭健瑜,ACC,兄弟,14,2,12,0,0,0,1,3,0,1,1,25.2,123,443,26,2,18,1,3,14,2,0,17,13,31,32
0000000289,杜寅傑,ACC,兄弟,13,7,6,0,0,0,1,3,0,0,0,36.0,161,523,45,4,10,0,2,19,4,0,24,22,46,39
0000003351,李金木,ACC,兄弟,12,9,3,0,0,0,1,2,0,0,0,45.1,189,669,46,2,13,0,0,17,3,0,21,19,72,41
0000000726,索普,ACC,兄弟,7,0,7,0,0,0,0,2,0,2,2,9.0,48,189,13,0,8,1,1,8,1,0,7,7,10,8
0000003392,鄧志永,ACC,兄弟,6,0,6,0,0,0,0,0,0,0,0,9.1,50,184,16,0,7,0,0,4,0,1,6,5,9,14
0000003054,尤清韋,ACC,兄弟,6,3,3,0,0,0,0,2,0,0,0,19.2,97,343,27,0,12,0,2,6,2,0,20,17,28,22
0000003365,王建勛,ACC,兄弟,2,1,1,0,0,0,0,1,0,0,0,4.0,22,85,5,0,4,0,0,1,1,0,6,3,8,4
0000000850,林恩宇,ACC,兄弟,2,2,0,0,0,0,0,0,0,0,0,9.2,44,181,10,0,5,0,1,12,1,0,7,7,6,10
0000000725,默菲,ACC,兄弟,1,1,0,0,0,0,0,0,0,0,0,3.1,17,70,6,2,2,0,0,2,0,0,4,4,4,3
0000003970,沈鈺傑,AEG,興農,65,1,64,0,0,0,6,7,1,7,18,91.0,390,1478,97,4,26,6,4,88,3,0,36,29,90,86
0000003046,蔡明晉,AEG,興農,52,0,52,0,0,0,5,3,1,2,9,70.1,295,1091,75,0,13,0,0,57,1,0,24,22,89,61
0000000317,高津臣吾,AEG,興農,40,0,40,0,0,0,1,2,26,6,2,43.0,168,672,29,0,8,0,2,32,1,1,13,9,53,44
0000001285,張耿豪,AEG,興農,38,14,24,0,0,0,7,10,0,2,6,115.0,473,1781,103,6,33,2,3,86,3,1,50,44,151,97
0000000312,正田樹,AEG,興農,32,24,8,1,0,0,11,5,0,1,1,166.1,693,2447,167,9,35,2,5,116,3,0,65,52,260,110
0000000269,陽建福,AEG,興農,30,22,8,1,1,0,11,5,0,0,3,143.0,586,2058,118,3,46,1,12,85,10,1,43,37,212,113
0000000821,林英傑,AEG,興農,28,23,5,0,0,0,9,7,0,2,2,147.1,605,2141,149,3,29,1,2,107,4,0,51,44,164,154
0000003208,林其緯,AEG,興農,26,20,6,1,0,0,10,5,0,2,1,117.0,501,1959,106,3,44,1,5,91,4,1,55,42,130,125
0000003207,沈福仁,AEG,興農,21,0,21,0,0,0,1,0,0,1,3,33.2,138,519,26,0,9,0,3,23,0,1,7,5,41,35
0000003329,姜建銘,AEG,興農,18,0,18,0,0,0,0,0,0,0,0,27.0,133,446,38,0,6,0,7,9,0,0,20,12,44,29
0000000267,余文彬,AEG,興農,12,0,12,0,0,0,0,0,0,0,1,18.2,92,324,32,0,3,0,0,8,2,0,18,10,25,24
0000003299,吳政憲,AEG,興農,11,0,11,0,0,0,0,0,0,0,0,11.2,58,238,13,1,10,0,0,5,1,0,9,7,18,12
0000000321,麥克,AEG,興農,10,1,9,0,0,0,2,2,0,1,0,16.1,79,330,17,0,9,0,2,10,1,0,9,4,34,7
0000000325,班尼,AEG,興農,6,5,1,0,0,0,1,3,0,0,0,32.1,141,505,38,2,7,0,1,28,2,0,22,14,43,24
0000000319,格林,AEG,興農,6,2,4,0,0,0,0,1,2,0,0,15.1,73,242,22,1,7,0,1,9,3,0,10,10,14,20
0000000326,哈維爾,AEG,興農,5,4,1,0,0,0,1,1,0,0,0,19.0,83,325,15,1,12,1,0,14,0,0,9,8,18,24
0000000320,艾力克,AEG,興農,3,3,0,0,0,0,0,2,0,0,0,8.2,45,175,14,1,3,0,2,5,0,0,9,9,12,9
0000000318,雷歐,AEG,興農,1,1,0,0,0,0,0,0,0,0,0,2.1,13,52,5,0,1,0,0,3,0,0,4,4,2,2
0000003348,郭健瑜,AEG,興農,1,0,1,0,0,0,0,0,0,0,0,1.0,6,25,2,0,1,0,0,1,0,0,0,0,1,1
0000002656,威廉,ADD,統一7-ELEVEn,48,16,32,1,0,0,7,9,13,3,1,139.0,591,1947,142,4,28,2,11,76,4,0,69,48,227,107
0000002955,林正豐,ADD,統一7-ELEVEn,47,0,47,0,0,0,4,4,1,3,20,59.2,254,924,61,1,17,3,4,38,9,1,23,17,63,71
0000003852,高建三,ADD,統一7-ELEVEn,42,0,42,0,0,0,2,2,2,4,10,45.2,194,652,50,3,10,2,2,25,2,0,18,17,56,51
