ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000000197,林朝煌,ADD,統一7-ELEVEn,42,0,42,0,0,0,1,2,14,0,0,55.1,237,839,48,4,24,5,3,44,2,0,23,19,51,62
0000002576,曾翊誠,ADD,統一7-ELEVEn,32,10,22,0,0,0,4,8,2,0,0,86.0,398,1402,109,8,37,2,4,55,5,0,59,53,109,81
0000003825,戴龍水,ADD,統一7-ELEVEn,30,15,15,0,0,0,3,9,0,0,0,107.2,463,1659,126,14,22,1,4,48,1,1,55,45,159,90
0000003831,柏格J.B,ADD,統一7-ELEVEn,30,30,0,3,2,0,11,12,0,0,0,213.0,908,3117,224,18,53,2,9,137,3,0,105,91,221,232
0000002577,陳揚凱,ADD,統一7-ELEVEn,23,6,17,0,0,0,4,4,1,0,0,60.1,272,988,69,2,28,1,2,47,8,0,34,25,70,46
0000000239,高龍偉,ADD,統一7-ELEVEn,23,2,21,0,0,0,1,1,0,0,0,36.1,172,624,49,4,19,0,2,14,3,0,34,30,31,54
0000002586,沈柏蒼,ADD,統一7-ELEVEn,20,3,17,0,0,0,0,3,1,0,0,49.2,216,785,53,6,17,2,5,33,1,1,25,24,52,51
0000002585,喬伊J.D-2003,ADD,統一7-ELEVEn,15,10,5,3,0,0,6,5,0,0,0,87.1,370,1244,81,1,32,1,7,31,4,1,41,29,158,45
0000002581,王坤堯,ADD,統一7-ELEVEn,10,0,10,0,0,0,0,0,0,0,0,13.0,67,242,24,3,4,0,0,9,0,0,13,12,15,15
0000003800,利多L.R,ADD,統一7-ELEVEn,8,5,3,0,0,0,0,3,0,0,0,34.1,165,588,46,4,19,1,3,18,0,0,32,27,42,33
0000002587,路易士L.A,ADD,統一7-ELEVEn,7,6,1,0,0,0,2,4,0,0,0,32.2,162,644,38,3,27,0,0,27,1,0,27,25,34,30
0000002588,龍瑞I.L,ADD,統一7-ELEVEn,4,3,1,0,0,0,0,3,0,0,0,13.2,69,280,14,5,11,0,1,9,2,0,17,13,11,19
0000000209,勇壯O.M,AEG,興農,41,19,22,3,0,0,12,12,4,0,0,176.1,732,2764,159,13,64,3,7,155,11,1,72,56,155,175
0000000258,羅仁成,AEG,興農,35,7,28,0,0,0,2,5,0,0,0,71.0,315,1196,73,7,45,0,0,31,8,1,43,37,68,96
0000003908,何紀賢,AEG,興農,33,25,8,2,0,0,11,10,1,0,0,162.1,711,2721,154,19,81,2,4,122,16,2,97,80,197,139
0000000261,蔡仲南,AEG,興農,25,23,2,2,0,0,14,9,0,0,0,149.2,660,2482,116,9,108,0,4,113,11,0,77,58,161,137
0000000259,前田克拓,AEG,興農,24,10,14,2,0,0,3,4,5,0,0,91.0,394,1420,89,3,39,0,7,58,9,0,47,43,107,82
0000000433,蔡重光,AEG,興農,18,0,18,0,0,0,0,1,1,0,0,29.0,126,470,31,4,11,0,4,7,0,0,10,10,33,38
0000000265,魔銳R.M,AEG,興農,14,0,14,0,0,0,0,0,7,0,0,25.0,100,370,15,2,12,0,2,22,1,0,4,4,30,19
0000000248,郭耀文,AEG,興農,14,0,14,0,0,0,0,0,1,0,0,25.2,116,408,30,7,9,0,2,13,4,1,19,13,18,43
0000000262,楊仁明,AEG,興農,10,2,8,0,0,0,1,1,0,0,0,24.0,114,416,29,10,14,0,0,19,3,0,21,18,20,32
0000000257,郭勇志,AEG,興農,8,4,4,0,0,0,1,2,1,0,0,26.0,114,426,28,4,12,1,0,15,1,0,14,12,29,28
0000000263,摩塔D.M,AEG,興農,3,0,3,0,0,0,0,1,0,0,0,4.1,21,72,7,0,2,0,0,3,0,1,3,3,2,4
0000003910,謝承勳,AHH,中信,38,6,32,0,0,0,1,5,3,0,0,74.0,373,1289,112,7,45,0,3,35,4,1,69,55,94,82
0000003852,高建三,AHH,中信,36,10,26,1,0,0,4,3,2,0,0,102.0,452,1602,126,8,30,0,5,74,3,0,62,45,118,92
0000003880,郭李建夫,AHH,中信,34,1,33,0,0,0,4,5,16,0,0,54.1,221,802,41,1,21,1,2,54,3,0,23,14,57,39
0000003937,中山裕章,AHH,中信,34,24,10,7,3,0,12,10,1,0,0,176.2,728,2481,172,13,43,3,10,117,10,1,76,55,237,138
0000003912,宋肇基,AHH,中信,32,27,5,5,0,0,16,8,0,0,0,206.2,804,2941,142,8,57,1,5,183,10,0,62,49,209,191
0000003911,柳裕展,AHH,中信,26,1,25,0,0,0,0,1,0,0,0,31.1,154,572,43,3,20,1,1,29,10,2,29,26,27,34
0000003936,小檜山雅仁,AHH,中信,20,15,5,1,0,0,7,6,0,0,0,105.0,442,1649,92,11,44,0,2,102,4,0,51,44,86,111
0000003939,顏子堯,AHH,中信,13,2,11,0,0,0,1,1,0,0,0,23.0,105,344,30,1,4,0,0,9,0,0,14,8,48,13
0000003938,顏暉弦,AHH,中信,9,1,8,0,0,0,0,0,0,0,0,8.0,50,182,14,0,11,0,3,0,0,0,19,15,11,10
0000003929,邱國正,AHH,中信,8,0,8,0,0,0,0,0,0,0,0,9.1,51,180,13,2,9,0,0,8,0,0,10,10,13,8
0000003942,丹尼D.S,AHH,中信,2,2,0,0,0,0,0,2,0,0,0,4.2,31,114,10,0,5,0,1,1,0,0,10,7,6,6
0000003941,拉飛爾R.M,AHH,中信,1,1,0,0,0,0,0,1,0,0,0,5.0,23,84,4,0,4,0,0,2,0,0,4,4,9,4
0000000607,吳俊億,ACC,兄弟,41,0,41,0,0,0,5,1,11,0,0,73.1,310,1157,61,5,26,1,5,44,1,0,29,22,89,80
0000003828,風神J.H,ACC,兄弟,30,28,2,9,0,1,16,8,1,0,0,217.1,895,3401,193,8,72,7,9,142,5,0,77,64,275,181
0000000642,王勁力,ACC,兄弟,28,25,3,3,1,0,11,6,0,0,0,156.1,690,2386,165,12,72,1,5,76,7,1,86,75,183,176
0000000674,中込伸,ACC,兄弟,28,25,3,8,2,0,15,9,0,0,0,190.2,791,2793,185,13,44,1,6,123,7,0,79,69,256,159
0000000634,蕭任汶,ACC,兄弟,26,0,26,0,0,0,0,2,11,0,0,44.1,187,615,46,4,11,3,3,22,0,0,23,21,39,64
0000000619,劉文貿,ACC,兄弟,19,9,10,0,0,0,5,7,0,0,0,69.0,322,1144,87,6,37,1,2,26,5,0,48,39,65,97
0000000198,賴有亮,ACC,兄弟,14,2,12,0,0,0,0,0,0,0,0,27.0,124,414,36,2,8,1,0,16,3,2,21,15,29,35
0000000652,張士凱,ACC,兄弟,7,1,6,0,0,0,1,0,0,0,0,11.2,58,207,9,0,18,1,1,8,2,0,4,4,11,11
0000000673,陳興昌,ACC,兄弟,4,0,4,0,0,0,0,0,0,0,0,4.1,17,61,1,0,2,0,1,2,0,0,0,0,3,8
0000003750,劉義傳,ACC,兄弟,3,0,3,0,0,0,0,0,0,0,0,5.0,19,69,5,0,0,0,0,3,0,0,0,0,6,4
