ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000001261,陳泓亦,AEM,義大,2,0,2,0,0,0,0,0,0,0,0,1.1,8,18,3,1,1,0,0,0,0,0,3,3,0,4
0000003181,羅政龍,AEM,義大,2,0,2,0,0,0,0,0,0,0,0,0.2,8,34,1,0,4,0,1,1,0,0,6,6,0,1
0000000353,飛克,AEM,義大,3,3,0,0,0,0,0,3,0,0,0,14.2,66,258,19,0,5,0,0,7,2,0,14,11,24,11
0000000341,范玉禹,AEM,義大,4,2,2,0,0,0,1,1,0,0,0,9.0,49,180,12,3,10,1,0,5,0,0,13,12,7,15
0000003508,許文錚,AEM,義大,7,0,7,0,0,0,0,0,0,0,0,6.2,31,124,6,0,6,0,0,2,0,0,4,4,13,4
0000003584,黃思漢,AEM,義大,7,0,7,0,0,0,0,0,0,0,0,6.1,32,114,12,0,2,1,0,1,0,0,8,8,8,9
0000003387,黃柏揚,AEM,義大,8,1,7,0,0,0,1,2,0,0,0,8.2,49,162,18,0,5,0,2,2,2,0,12,10,9,13
0000000351,史密斯,AEM,義大,9,9,0,0,0,0,1,4,0,0,0,46.0,215,807,57,4,19,0,2,45,3,0,30,24,54,38
0000002680,義凡,AEM,義大,9,9,0,1,0,1,3,2,0,0,0,54.0,233,786,70,8,7,0,1,45,0,1,32,29,61,49
0000000342,蕭一傑,AEM,義大,10,1,9,0,0,0,0,2,0,1,0,17.1,77,306,18,5,7,0,1,15,3,0,14,10,15,21
0000000975,簡嘉佑,AEM,義大,10,0,10,0,0,0,1,0,0,0,0,15.1,76,265,21,2,10,1,1,9,0,0,20,20,18,17
0000002988,陳煥揚,AEM,義大,10,0,10,0,0,0,0,2,0,1,1,10.2,52,196,18,2,2,0,0,6,0,0,10,10,10,16
0000003020,倪福德,AEM,義大,11,10,1,0,0,0,4,2,0,0,1,57.1,259,959,69,5,19,0,3,45,0,0,34,33,54,70
0000000327,林晨樺,AEM,義大,12,1,11,0,0,0,1,0,0,1,0,23.0,107,381,29,1,9,1,1,14,0,0,16,15,20,34
0000000328,林彥峰,AEM,義大,13,0,13,0,0,0,1,0,0,1,1,11.1,47,158,13,2,2,0,1,2,0,0,9,8,16,13
0000001088,陳冠儒,AEM,義大,13,0,13,0,0,0,0,1,0,0,0,10.1,49,184,14,0,5,1,1,6,1,1,8,8,12,11
0000000269,陽建福,AEM,義大,16,2,14,0,0,0,0,1,0,0,1,22.0,117,414,45,5,6,0,1,12,2,0,28,21,31,22
0000000332,希克,AEM,義大,19,17,2,0,0,0,6,7,0,0,0,101.2,443,1823,101,4,39,0,7,122,14,0,57,51,95,79
0000003046,蔡明晋,AEM,義大,21,16,5,0,0,0,5,5,0,0,2,85.0,384,1330,118,10,22,1,3,42,3,0,61,51,103,96
0000000352,何南德,AEM,義大,25,13,12,0,0,0,4,4,3,1,2,88.2,396,1436,109,11,22,0,7,62,1,0,57,46,95,101
0000003292,賴鴻誠,AEM,義大,27,0,27,0,0,0,3,1,0,3,2,38.1,175,628,49,2,13,0,5,16,4,0,22,19,63,29
0000000121,羅力,AEM,義大,30,29,1,0,0,0,16,5,0,0,0,190.2,793,2921,197,17,39,1,6,144,5,0,78,69,218,190
0000001196,黃勝雄,AEM,義大,37,7,30,0,0,0,3,7,2,3,5,65.0,303,1209,74,1,36,1,6,49,5,0,45,36,74,64
0000003970,沈鈺傑,AEM,義大,37,0,37,0,0,0,0,0,0,1,7,30.0,131,455,33,5,6,1,5,16,0,2,14,12,33,38
0000003328,羅嘉仁,AEM,義大,49,0,49,0,0,0,2,5,10,9,4,43.1,208,809,58,2,21,1,1,39,2,0,31,25,54,35
0000002955,林正豐,AEM,義大,50,0,50,0,0,0,4,3,1,4,10,50.0,223,787,59,7,19,2,1,37,5,0,35,33,43,64
0000003607,林羿豪,AEM,義大,60,0,60,0,0,0,2,4,1,5,18,54.0,255,1034,51,3,39,1,6,46,7,0,31,27,55,58
0000000152,葉文淇,AJK,Lamigo,1,0,1,0,0,0,0,0,0,0,0,1.1,10,34,4,1,1,0,1,2,0,0,4,4,1,1
0000003459,黃中辰,AJK,Lamigo,1,0,1,0,0,0,0,0,0,0,0,2.2,19,65,6,1,2,0,2,0,0,0,8,8,1,8
0000003535,郭駿傑,AJK,Lamigo,1,0,1,0,0,0,0,0,0,0,0,1.0,4,15,1,0,1,0,0,0,0,0,1,1,2,0
0000003660,陽耀勳,AJK,Lamigo,1,0,1,0,0,0,0,0,0,0,0,0.0,4,18,1,0,2,0,1,0,1,0,1,1,0,0
0000003167,許銘倢,AJK,Lamigo,2,0,2,0,0,0,0,0,0,0,0,1.2,11,36,4,1,2,0,0,1,0,0,5,5,2,2
0000003174,郭永維,AJK,Lamigo,2,0,2,0,0,0,0,0,0,0,0,3.1,13,44,6,0,0,0,0,1,0,0,3,3,4,2
