ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000000002,李風華,AJK,Lamigo,47,0,47,0,0,0,3,2,2,6,10,63.2,253,876,55,2,9,1,3,36,0,0,25,20,87,61
0000000092,飛鵬J.B,AJK,Lamigo,39,0,39,0,0,0,4,1,20,4,0,50.1,208,889,34,1,25,3,1,58,3,0,14,12,51,36
0000000782,黃欽智,AJK,Lamigo,32,0,32,0,0,0,4,3,0,5,6,35.1,164,556,47,3,9,1,3,18,2,0,22,18,45,37
0000000049,許志華,AJK,Lamigo,29,3,26,0,0,0,4,3,1,2,3,52.2,232,875,69,3,16,0,1,34,0,1,29,26,57,53
0000000038,徐余偉,AJK,Lamigo,28,13,15,0,0,0,5,4,0,1,3,107.0,459,1550,113,10,20,0,7,53,5,0,53,43,122,139
0000000090,強森M.J,AJK,Lamigo,27,26,1,3,3,1,20,2,1,0,0,183.2,775,2724,175,8,60,0,7,107,2,1,65,50,218,200
0000000003,許文雄,AJK,Lamigo,23,23,0,1,0,0,10,4,0,0,0,134.0,564,2084,119,5,40,0,9,95,7,0,58,43,150,149
0000000063,黃俊中,AJK,Lamigo,23,6,17,0,0,0,1,3,1,1,0,46.0,226,811,61,3,26,1,2,23,2,0,33,29,60,49
0000003330,張誌家,AJK,Lamigo,22,13,9,0,0,0,3,4,0,0,5,75.0,333,1286,80,5,29,0,4,60,1,0,41,32,56,100
0000002969,蔡英峰,AJK,Lamigo,21,2,19,0,0,0,1,4,1,2,1,38.0,181,625,48,1,10,0,6,24,2,0,22,18,53,39
0000000086,羅銳A.L,AJK,Lamigo,15,14,1,0,0,0,5,5,0,0,1,81.1,369,1299,99,5,13,0,9,36,1,0,43,34,106,100
0000000001,梁如豪,AJK,Lamigo,9,0,9,0,0,0,0,0,0,0,0,13.0,60,215,12,0,10,0,1,5,6,0,5,5,13,18
0000000032,許志昌,AJK,Lamigo,7,0,7,0,0,0,0,0,0,0,0,8.0,38,129,11,1,6,0,0,1,1,0,9,7,10,10
0000000088,鈴木誠,AJK,Lamigo,5,0,5,0,0,0,1,0,1,1,0,4.2,25,101,5,1,5,1,1,3,2,0,6,6,2,9
0000002986,王豐鑫,AJK,Lamigo,2,0,2,0,0,0,0,0,0,0,0,1.2,11,38,4,1,1,0,0,1,0,0,3,2,2,2
0000004000,郭建宏,AJK,Lamigo,2,0,2,0,0,0,0,0,0,0,0,2.0,14,59,8,1,1,0,0,2,0,0,6,5,3,0
0000002973,葉詠捷,ACC,兄弟,47,2,45,0,0,0,8,8,1,4,10,64.2,273,1019,63,4,23,2,2,52,0,0,30,24,59,70
0000003090,買嘉瑞,ACC,兄弟,46,6,40,0,0,0,4,6,8,4,1,87.1,382,1312,97,1,25,1,9,54,2,4,48,43,116,76
0000000684,吳保賢,ACC,兄弟,31,0,31,0,0,0,2,1,0,3,4,32.2,150,616,33,1,24,0,1,22,5,0,13,11,33,33
0000003092,曾嘉敏,ACC,兄弟,27,13,14,0,0,0,6,6,0,2,2,82.1,367,1401,75,7,46,0,9,65,2,2,46,39,92,79
0000000712,小林亮寬,ACC,兄弟,27,23,4,3,1,0,10,6,1,0,0,169.0,692,2474,156,12,43,1,5,110,4,1,61,50,210,166
0000000681,莊瑋全,ACC,兄弟,26,0,26,0,0,0,0,0,1,1,0,38.2,184,632,58,3,12,0,3,8,4,0,28,24,64,38
0000000688,廖于誠,ACC,兄弟,21,21,0,4,1,0,11,3,0,0,0,132.2,573,2117,114,5,65,1,7,102,3,0,51,34,151,130
0000000711,丹尼D.C,ACC,兄弟,21,20,1,1,1,0,9,5,0,0,0,128.0,540,1979,126,6,42,0,9,76,6,0,61,50,138,146
0000003099,黃榮義,ACC,兄弟,19,5,14,0,0,0,1,0,0,0,0,46.1,199,740,48,1,16,0,1,17,2,0,22,17,47,70
0000000715,麥特M.P,ACC,兄弟,15,0,15,0,0,0,1,0,1,1,5,18.0,64,247,11,1,2,0,0,17,0,0,2,2,17,14
0000000708,泰德T.M,ACC,兄弟,11,0,11,0,0,0,0,1,0,2,2,12.2,60,199,19,0,6,3,1,6,1,0,6,5,21,6
0000000701,葉丁仁,ACC,兄弟,10,2,8,0,0,0,0,1,0,0,0,18.2,107,471,19,5,31,0,3,13,5,0,26,26,15,25
0000000642,王勁力,ACC,兄弟,10,1,9,0,0,0,0,3,0,0,1,15.1,75,282,20,4,10,1,1,14,0,0,16,16,11,17
0000002487,曹竣崵,ACC,兄弟,8,0,8,0,0,0,0,0,2,0,2,8.2,29,97,3,0,1,0,0,4,0,0,0,0,15,5
0000000710,史帝夫S.K,ACC,兄弟,4,4,0,0,0,0,0,1,0,0,0,21.1,100,346,27,1,9,0,1,12,1,0,16,12,27,22
0000000692,陳智弘,ACC,兄弟,3,0,3,0,0,0,0,0,0,0,0,3.0,15,65,4,0,3,0,0,0,0,0,3,3,5,3
0000000713,凱斯K.R,ACC,兄弟,1,1,0,0,0,0,0,1,0,0,0,3.0,18,71,7,2,3,0,0,0,0,0,6,6,6,2
0000003852,高建三,ADD,統一7-ELEVEn,45,0,45,0,0,0,2,3,0,2,10,49.0,216,786,55,1,14,1,3,29,1,0,23,13,56,58
0000002609,林岳平,ADD,統一7-ELEVEn,43,13,30,0,0,0,7,4,17,0,0,102.1,459,1735,109,6,44,1,2,73,4,0,59,44,130,94
0000002586,沈柏蒼,ADD,統一7-ELEVEn,37,0,37,0,0,0,1,1,1,2,14,39.2,173,613,46,2,9,3,3,36,0,0,14,13,32,42
0000002576,曾翊誠,ADD,統一7-ELEVEn,33,0,33,0,0,0,3,0,3,0,7,33.1,146,590,31,4,13,1,4,30,0,0,14,11,34,33
0000002618,顏淳浩,ADD,統一7-ELEVEn,31,0,31,0,0,0,2,1,0,3,3,24.1,123,439,33,1,9,0,4,17,1,0,23,19,28,31
0000002597,張志強,ADD,統一7-ELEVEn,30,13,17,0,0,0,6,5,1,0,5,111.1,487,1695,115,5,37,1,5,61,1,0,56,43,137,128
0000002646,波特L.P,ADD,統一7-ELEVEn,22,21,1,0,0,0,13,5,0,0,1,127.2,568,2210,134,7,49,0,4,95,0,0,67,61,157,126
0000002955,林正豐,ADD,統一7-ELEVEn,20,8,12,0,0,0,5,3,0,0,1,62.0,262,906,65,5,18,0,3,37,7,0,24,22,64,73
0000002589,潘威倫,ADD,統一7-ELEVEn,18,18,0,1,1,1,12,2,0,0,0,111.0,449,1643,113,5,10,0,6,87,1,2,38,34,102,129
0000002644,葛雷G.W,ADD,統一7-ELEVEn,15,8,7,0,0,0,0,2,2,1,0,48.0,228,770,66,5,25,1,3,26,4,0,37,31,56,49
0000000781,蔡士勤,ADD,統一7-ELEVEn,15,0,15,0,0,0,1,2,0,3,3,14.1,64,230,15,2,4,0,1,9,0,0,11,8,12,23
0000002648,海克曼L.H,ADD,統一7-ELEVEn,13,7,6,0,0,0,5,1,2,1,0,52.2,218,858,48,2,16,1,1,42,0,0,24,17,55,54
0000002647,瑞琦R.S,ADD,統一7-ELEVEn,11,0,11,0,0,0,1,1,4,1,0,15.0,65,237,16,1,5,0,0,14,0,0,6,5,14,15
0000002991,潘俊榮,ADD,統一7-ELEVEn,11,3,8,0,0,0,3,0,0,0,0,27.1,122,412,36,1,6,0,0,13,0,0,17,16,28,38
0000003004,鄭博壬,ADD,統一7-ELEVEn,8,0,8,0,0,0,0,0,0,0,1,10.0,45,153,17,1,4,0,0,1,1,0,6,6,15,7
0000003054,尤清韋,ADD,統一7-ELEVEn,6,0,6,0,0,0,1,0,0,0,0,7.2,28,89,4,0,2,0,0,2,1,0,0,0,11,9
0000000239,高龍偉,ADD,統一7-ELEVEn,5,0,5,0,0,0,0,0,0,0,1,4.0,25,87,12,1,1,0,0,0,0,0,8,7,5,7
0000002645,亞當B.A,ADD,統一7-ELEVEn,4,4,0,1,0,0,2,1,0,0,0,18.2,90,341,27,0,7,0,2,15,1,0,16,14,22,16
0000002649,愛倫A.F,ADD,統一7-ELEVEn,4,3,1,0,0,0,2,2,0,0,0,20.0,81,301,25,1,2,0,0,18,0,0,11,11,20,15
0000000834,艾瓦多G.ALVARADO,ADD,統一7-ELEVEn,2,2,0,0,0,0,1,0,0,0,0,13.0,46,171,7,0,1,0,0,15,0,0,2,2,15,8
0000002487,曹竣崵,ADD,統一7-ELEVEn,1,0,1,0,0,0,0,0,0,0,0,1.1,10,48,5,0,2,0,0,2,0,0,3,3,1,0
0000003970,沈鈺傑,AHH,中信,49,8,41,0,0,0,5,5,3,2,3,88.2,402,1537,109,4,32,1,1,66,6,0,58,44,104,81
0000003911,柳裕展,AHH,中信,48,0,48,0,0,0,6,3,0,0,6,75.2,328,1303,68,2,34,0,2,70,6,0,30,25,84,67
0000003159,黃宏任,AHH,中信,41,7,34,0,0,0,4,6,5,2,4,84.1,368,1288,103,2,18,3,7,43,4,1,45,34,114,79
0000004006,威鯨S.W,AHH,中信,36,19,17,1,0,0,6,13,2,2,1,135.1,590,2138,135,2,45,2,12,85,3,1,73,63,200,106
0000003976,朱尉銘,AHH,中信,34,10,24,0,0,0,4,5,0,0,2,96.1,401,1496,95,6,28,0,3,55,5,1,45,37,139,80
0000003972,杜章偉,AHH,中信,32,16,16,0,0,0,4,7,2,2,1,105.0,456,1551,127,7,20,3,3,50,3,1,62,49,125,127
0000003020,倪福德,AHH,中信,25,21,4,3,0,0,5,12,0,1,0,145.1,639,2331,170,9,32,0,3,132,3,0,71,54,147,148
0000003089,高敏靜,AHH,中信,23,9,14,0,0,0,2,5,1,1,1,53.2,247,875,65,3,20,0,4,26,3,1,39,33,69,59
0000003999,勞力士L.B,AHH,中信,19,3,16,0,0,0,1,2,5,0,0,40.0,176,628,47,5,7,0,2,22,0,0,22,21,51,46
0000003955,羅健銘,AHH,中信,10,0,10,0,0,0,1,0,0,0,0,8.1,46,182,14,0,7,0,1,5,0,0,13,12,12,6
0000003967,曾兆豪,AHH,中信,10,4,6,0,0,0,0,1,0,0,0,26.2,123,420,43,4,1,0,0,7,1,0,22,21,31,41
0000000048,蔡家宏,AHH,中信,8,0,8,0,0,0,0,0,0,0,0,10.1,49,187,14,0,3,0,1,4,1,0,9,6,7,20
0000000061,恩洛德N.R,AHH,中信,3,3,0,0,0,0,1,2,0,0,0,18.0,72,296,13,2,1,0,0,21,0,0,6,4,23,14
0000003989,蘇哲毅,AHH,中信,1,0,1,0,0,0,0,0,0,0,0,1.0,10,45,4,1,3,0,0,1,0,0,5,5,2,0
0000003046,蔡明晉,AEG,興農,48,1,47,0,0,0,2,7,1,3,7,84.0,359,1392,77,8,28,3,4,74,3,1,36,32,84,86
0000000257,郭勇志,AEG,興農,44,0,44,0,0,0,1,2,11,3,3,58.2,262,1001,64,2,25,2,1,42,2,0,32,28,58,70
0000003208,林其緯,AEG,興農,38,14,24,1,1,0,9,8,5,1,1,115.1,516,1924,132,4,36,1,5,109,8,1,61,50,111,120
0000000289,杜寅傑,AEG,興農,29,0,29,0,0,0,0,0,0,0,3,50.2,228,849,47,2,22,3,3,39,2,0,22,17,44,72
0000003207,沈福仁,AEG,興農,27,14,13,0,0,0,4,5,0,1,1,95.2,437,1451,116,6,39,3,5,38,5,0,51,44,146,91
0000002623,班尼歐J.E,AEG,興農,27,12,15,1,1,0,5,5,4,2,1,97.2,420,1483,94,5,38,2,6,91,4,0,47,39,129,57
0000003954,王國進,AEG,興農,26,0,26,0,0,0,0,1,0,1,1,37.0,174,580,52,6,10,1,1,19,0,0,27,22,29,62
0000000267,余文彬,AEG,興農,24,16,8,0,0,0,7,6,0,1,1,100.0,421,1496,95,5,36,2,3,51,6,0,51,44,110,122
0000000269,陽建福,AEG,興農,24,19,5,1,0,1,4,14,1,1,1,110.0,507,1677,144,3,30,3,9,55,4,0,92,65,183,74
0000000306,克隆尼M.C,AEG,興農,10,3,7,0,0,0,0,3,0,0,0,13.0,76,270,24,4,10,0,1,9,1,0,24,22,17,15
0000002999,胡竣傑,AEG,興農,9,0,9,0,0,0,0,0,0,0,0,6.2,37,127,15,0,2,0,1,1,2,0,7,6,7,11
0000000304,片山文男,AEG,興農,9,0,9,0,0,0,1,1,0,2,1,10.1,53,213,12,0,8,0,2,8,1,0,12,10,6,16
0000000301,井場友和,AEG,興農,7,7,0,0,0,0,1,3,0,0,0,33.2,159,574,47,0,9,0,2,17,3,0,30,22,46,37
0000000309,夏威茲W.C,AEG,興農,7,7,0,0,0,0,1,5,0,0,0,34.2,150,533,36,0,11,1,4,22,0,0,22,18,46,30
0000000308,沃斯J.F,AEG,興農,6,4,2,0,0,0,1,2,0,0,0,16.2,84,282,27,1,6,0,2,11,2,0,18,15,24,14
