ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000002488,王漢J.N,ADD,統一7-ELEVEn,36,24,12,16,4,6,18,9,4,0,0,225.1,910,3191,203,8,43,8,3,173,6,0,79,52,238,230
0000002492,郭進興,ADD,統一7-ELEVEn,32,18,14,9,0,4,13,6,5,0,0,167.1,683,2229,162,11,28,2,2,83,6,0,58,47,204,195
0000002478,謝長亨,ADD,統一7-ELEVEn,27,24,3,9,0,1,12,7,0,0,0,179.2,738,2598,169,9,42,1,2,101,11,0,81,58,259,149
0000002500,強龍J.C,ADD,統一7-ELEVEn,15,7,8,0,0,0,3,5,0,0,0,54.1,256,975,70,7,25,0,2,34,1,0,47,43,62,60
0000002499,葉克多H.W,ADD,統一7-ELEVEn,12,6,6,1,0,0,1,2,0,0,0,44.2,192,652,47,2,19,0,1,18,3,0,25,20,59,42
0000002481,杜福明,ADD,統一7-ELEVEn,12,2,10,1,0,0,1,0,0,0,0,39.1,170,573,46,6,13,0,0,20,1,0,27,21,39,50
0000002504,米克森L.M,ADD,統一7-ELEVEn,11,6,5,1,0,0,0,5,0,0,0,40.0,179,690,47,1,16,0,4,26,7,0,31,28,58,22
0000002496,百力B.V,ADD,統一7-ELEVEn,10,1,9,0,0,0,0,1,0,0,0,27.1,110,402,22,1,11,0,0,24,5,0,9,7,33,17
0000002472,謝佳訓,ADD,統一7-ELEVEn,6,1,5,0,0,0,0,1,0,0,0,13.0,71,228,26,8,5,0,1,5,2,0,22,17,16,18
0000002538,雷蒙R.M,ADD,統一7-ELEVEn,5,0,5,0,0,0,0,0,0,0,0,9.0,44,148,12,0,4,0,0,5,0,0,6,5,8,14
0000002514,長紅K.W,ADD,統一7-ELEVEn,4,0,4,0,0,0,0,1,1,0,0,4.2,24,91,8,0,3,0,0,5,0,0,2,2,3,5
0000002510,楊格R.Y,ADD,統一7-ELEVEn,1,1,0,0,0,0,0,1,0,0,0,3.0,17,52,7,2,2,0,0,2,0,0,5,4,5,1
0000000454,陽介仁,AAA,味全,31,16,15,4,1,0,8,10,1,0,0,138.2,580,1813,149,13,29,1,1,35,0,0,65,52,172,184
0000000441,史考特S.M,AAA,味全,26,0,26,0,0,0,3,2,7,0,0,48.2,187,683,43,2,10,1,1,19,0,0,12,10,56,55
0000000475,菲力普F.C,AAA,味全,25,17,8,6,0,0,3,8,0,0,0,126.2,543,1810,132,12,36,0,8,55,5,1,72,67,199,99
0000000497,戴瑞D.A,AAA,味全,25,22,3,5,0,0,8,10,2,0,0,161.1,704,2553,173,12,57,0,11,67,7,1,84,63,233,150
0000000468,張見發,AAA,味全,23,8,15,1,1,1,4,1,0,0,0,77.1,316,946,89,12,6,1,2,16,0,0,41,37,121,76
0000000465,林光宏,AAA,味全,16,5,11,1,0,0,1,7,0,0,0,52.0,219,748,58,4,19,1,3,13,4,0,27,24,54,67
0000000462,黃平洋,AAA,味全,13,7,6,0,0,0,2,6,0,0,0,47.0,219,767,59,4,21,1,2,29,1,0,33,30,63,39
0000000470,多力F.T,AAA,味全,12,8,4,5,1,0,4,3,2,0,0,78.2,314,1112,67,5,20,0,2,48,2,1,26,25,97,74
0000000463,安士堡B.A,AAA,味全,9,6,3,0,0,0,3,3,1,0,0,44.0,188,631,41,3,18,0,1,12,3,1,21,13,67,47
0000000452,林琨瑋,AAA,味全,8,1,7,0,0,0,0,1,0,0,0,19.0,87,311,24,2,10,0,0,10,0,0,9,7,19,22
0000000458,李仲弘,AAA,味全,4,0,4,0,0,0,0,0,0,0,0,6.0,27,85,8,0,1,0,0,2,0,0,3,1,10,6
0000000495,摩爾B.M,AAA,味全,2,0,2,0,0,0,0,1,0,0,0,1.1,9,30,2,1,3,0,0,0,0,0,3,3,1,3
0000003750,劉義傳,ABB,三商,47,2,45,0,0,0,6,6,13,0,0,111.2,464,1545,106,9,27,5,3,72,3,0,44,33,144,101
0000003758,黃武雄,ABB,三商,30,3,27,0,0,0,3,2,0,0,0,47.2,206,713,48,8,17,1,1,24,3,0,26,22,68,44
0000003778,陳明德,ABB,三商,29,11,18,0,0,0,3,4,1,0,0,91.1,380,1327,95,9,24,0,0,57,4,0,39,32,114,81
0000003754,康明杉,ABB,三商,28,25,3,9,3,2,10,16,0,0,0,188.2,788,2793,183,16,53,3,5,95,5,0,91,81,237,203
0000003749,翁豐堉,ABB,三商,28,17,11,2,0,1,8,4,0,0,0,124.1,556,1991,130,4,46,0,2,89,5,1,60,52,150,127
0000003830,戰玉飛L.P,ABB,三商,27,3,24,0,0,0,1,4,6,0,0,71.0,310,1090,76,6,21,3,4,55,4,0,37,28,89,61
0000003742,中井伸之,ABB,三商,16,14,2,1,0,0,6,6,0,0,0,84.1,367,1285,92,2,31,1,4,26,3,0,49,37,137,73
0000003748,涂鴻欽,ABB,三商,14,8,6,0,0,0,1,2,1,0,0,47.1,206,741,60,10,13,0,2,23,0,1,30,29,58,48
0000003772,大地S.T,ABB,三商,5,4,1,0,0,0,1,2,0,0,0,22.2,100,370,27,2,8,0,0,15,2,0,17,13,30,18
0000003755,帝孟T.D,ABB,三商,3,2,1,0,0,0,1,1,0,0,0,12.0,54,187,14,1,4,0,0,1,0,0,9,8,12,23
0000003775,高明K.C,ABB,三商,1,1,0,0,0,0,0,0,0,0,0,0.0,3,14,0,0,3,0,0,0,0,0,1,1,0,0
0000000564,陳義信,ACC,兄弟,33,28,5,18,3,4,22,4,2,0,0,241.1,956,3169,214,22,37,2,5,146,4,0,87,70,286,246
0000000594,巴比諾B.G,ACC,兄弟,27,22,5,16,4,2,16,5,4,0,0,201.1,822,2874,186,9,39,1,6,132,10,0,71,57,289,150
0000000645,克力士C.B,ACC,兄弟,27,22,5,11,3,4,12,6,5,0,0,164.1,670,2195,157,8,27,0,6,97,6,0,52,46,260,114
0000000556,黃廣琪,ACC,兄弟,23,0,23,0,0,0,2,4,1,0,0,52.2,232,801,64,5,15,4,1,37,3,1,31,28,51,60
0000000554,陳憲章,ACC,兄弟,20,14,6,4,1,3,10,3,3,0,0,97.1,406,1342,112,6,15,1,0,38,0,0,48,42,141,94
0000000553,陳逸松,ACC,兄弟,9,3,6,0,0,0,1,1,0,0,0,26.2,120,454,33,1,9,0,1,9,3,0,20,20,29,34
0000000578,瓊茲A.J,ACC,兄弟,9,0,9,0,0,0,1,0,2,0,0,12.2,57,168,16,0,5,0,0,5,1,0,8,6,19,11
0000000602,麥克M.R,ACC,兄弟,1,1,0,0,0,0,0,1,0,0,0,3.1,21,75,8,0,3,0,0,0,0,0,4,4,5,4
0000000572,李文傳,ACC,兄弟,1,0,1,0,0,0,0,0,0,0,0,2.0,12,31,6,2,0,0,0,1,0,0,4,4,2,3
0000000190,威爾W.F,AEE,俊國,36,28,8,16,2,0,11,13,3,0,0,231.1,960,3685,216,12,70,0,4,200,16,0,107,82,230,213
0000000197,林朝煌,AEE,俊國,31,17,14,6,0,2,5,15,2,0,0,147.2,669,2367,184,10,41,1,5,99,7,0,110,82,156,169
0000000198,賴有亮,AEE,俊國,23,3,20,0,0,0,2,2,0,0,0,41.2,210,724,63,11,22,0,0,15,6,1,47,40,60,43
0000000176,韓禧敏,AEE,俊國,22,20,2,5,0,0,5,10,0,0,0,122.1,530,1880,134,22,33,2,5,78,1,1,80,77,95,173
0000000221,金炯均,AEE,俊國,21,5,16,1,0,1,1,3,2,0,0,58.0,254,841,61,8,18,0,0,22,2,0,33,31,72,73
0000000182,黃杉楹,AEE,俊國,19,2,17,0,0,0,1,2,0,0,0,38.0,187,653,54,2,24,0,1,11,5,0,38,33,65,30
0000000175,湯尼T.M,AEE,俊國,18,5,13,1,0,0,4,4,2,0,0,57.1,274,889,78,7,26,3,2,25,4,0,44,34,73,67
0000000196,成田幸洋,AEE,俊國,10,4,6,0,0,0,0,3,0,0,0,30.0,151,537,43,0,16,0,2,13,4,0,29,26,41,33
0000000192,廖俊銘,AEE,俊國,7,0,7,0,0,0,0,0,0,0,0,12.1,54,180,16,2,3,0,0,5,0,0,5,5,16,13
0000000188,金鐘國,AEE,俊國,7,2,5,0,0,0,0,4,0,0,0,20.2,96,348,28,2,6,0,0,18,0,0,19,15,24,20
0000000181,劉榮華,AEE,俊國,4,0,4,0,0,0,0,0,0,0,0,7.0,27,83,7,0,0,0,0,0,0,0,4,4,10,10
0000000191,王傳家,AEE,俊國,4,1,3,0,0,0,0,1,0,0,0,12.0,63,206,19,1,7,0,1,6,0,0,9,7,13,15
0000000202,甘炳勳,AEE,俊國,4,3,1,0,0,0,0,2,0,0,0,18.1,86,326,19,0,14,0,0,11,0,1,14,14,16,23
0000000385,郭建成,AFF,時報,55,1,54,1,0,1,7,6,23,0,0,117.0,495,1596,123,5,26,6,3,58,2,0,45,38,166,108
0000000437,捷猛士J.W,AFF,時報,40,1,39,0,0,0,6,2,3,0,0,116.1,488,1763,134,8,15,1,1,67,2,1,53,41,122,139
0000000392,卓琨原,AFF,時報,29,7,22,0,0,0,6,3,0,0,0,75.2,320,1159,72,7,32,1,0,37,3,0,34,29,106,68
