ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000003606,陳鴻文,AJL,樂天,26,5,21,0,0,0,1,4,0,2,43.1,186,727,46,1,14,0,2,28,2,0,22,20,35,61
0000007062,威能帝,AJL,樂天,25,25,0,2,1,1,10,8,0,0,151.2,652,2368,162,6,35,0,1,113,4,1,79,59,160,181
0000007264,魔神樂,AJL,樂天,24,24,0,1,1,0,13,3,0,0,149.2,612,2320,131,10,34,0,4,114,1,0,48,34,111,218
0000002274,黃子鵬,AJL,樂天,18,16,2,0,0,0,5,7,0,1,100.0,437,1605,106,4,22,0,12,56,3,0,49,39,126,115
0000006206,霸威斯,AJL,樂天,15,15,0,0,0,0,9,4,0,0,84.2,389,1583,99,4,38,0,7,70,6,1,51,39,79,96
0000006720,邱駿威,AJL,樂天,11,2,9,0,0,0,0,1,0,0,20.0,97,382,22,2,16,0,3,19,1,0,11,11,14,23
0000004624,陳克羿,AJL,樂天,11,9,2,0,0,0,2,7,0,0,55.1,254,918,58,2,34,1,4,30,6,0,32,27,67,61
0000007228,鈴木駿輔,AJL,樂天,10,7,3,0,0,0,3,4,0,0,48.2,223,862,61,3,24,0,3,32,2,1,32,30,52,51
0000006857,舒治浩,AJL,樂天,9,0,9,0,0,0,0,0,0,0,7.1,41,157,11,0,6,0,2,7,0,0,3,3,6,9
0000006905,肯特,AJL,樂天,8,8,0,0,0,0,4,2,0,0,50.2,206,740,52,1,10,0,3,21,1,0,24,19,82,38
0000006954,李家明,AJL,樂天,8,0,8,0,0,0,0,0,0,0,7.2,36,149,6,2,7,0,0,8,1,1,6,4,7,8
0000004629,楊彬,AJL,樂天,8,1,7,0,0,0,0,0,0,0,20.0,91,331,26,4,4,0,1,15,1,0,21,19,29,16
0000003608,曾仁和,AJL,樂天,6,5,1,0,0,0,1,2,0,1,24.0,111,430,35,2,5,0,1,25,0,1,19,17,26,19
0000007073,賴胤豪,AJL,樂天,4,0,4,0,0,0,0,1,2,0,2.2,17,72,6,0,4,1,0,3,0,0,5,5,2,2
0000007074,曾家輝,AJL,樂天,3,1,2,0,0,0,1,1,0,0,11.0,52,192,11,0,7,0,0,5,1,0,10,8,12,17
0000007072,林華偉,AJL,樂天,2,0,2,0,0,0,0,0,0,0,1.1,11,43,5,0,2,0,0,2,0,0,4,4,1,1
0000006859,洪敏暘,AJL,樂天,2,0,2,0,0,0,0,0,0,0,1.1,8,32,3,0,1,0,0,1,0,0,0,0,0,3
0000000152,葉家淇,AJL,樂天,2,0,2,0,0,0,0,0,0,0,1.0,9,36,1,0,4,0,1,0,0,0,2,2,0,3
0000007047,盧冠宇,AJL,樂天,1,0,1,0,0,0,0,0,0,0,2.0,12,38,4,0,0,0,0,0,0,0,1,1,6,2
0000006860,劉家翔,AJL,樂天,1,1,0,0,0,0,0,1,0,0,4.0,21,78,6,1,3,0,0,2,1,0,7,7,5,5
0000006744,温展樂,AJL,樂天,1,0,1,0,0,0,0,0,0,0,1.0,3,11,0,0,0,0,0,0,0,0,0,0,1,2
0000007289,威斯佛,AJL,樂天,1,1,0,0,0,0,0,0,0,0,3.2,14,55,2,0,2,0,0,6,0,0,1,1,0,4
0000005592,富藍戈,AEO,富邦,61,0,61,0,0,0,4,6,20,9,57.2,247,935,56,1,15,1,5,56,5,1,19,15,52,63
0000006227,曾峻岳,AEO,富邦,47,0,47,0,0,0,2,1,6,19,47.1,189,791,36,1,14,1,1,63,2,0,9,8,32,43
0000000367,吳世豪,AEO,富邦,40,0,40,0,0,0,2,4,0,3,38.0,166,619,39,4,16,0,1,31,3,0,19,17,35,44
0000002347,王尉永,AEO,富邦,40,0,40,0,0,0,2,3,0,18,35.0,150,604,29,3,17,0,0,42,1,0,21,21,25,37
0000004628,歐書誠,AEO,富邦,37,0,37,0,0,0,1,1,0,6,33.2,136,559,30,3,8,0,3,19,2,0,14,14,31,45
0000005292,岳少華,AEO,富邦,33,0,33,0,0,0,2,1,0,2,31.1,134,541,32,1,13,0,2,19,0,0,17,13,33,35
0000005479,江國豪,AEO,富邦,30,13,17,0,0,0,4,9,0,1,92.0,420,1546,101,4,39,1,12,51,1,0,57,51,106,111
0000007090,林旺熙,AEO,富邦,27,0,27,0,0,0,2,3,0,2,22.2,113,420,29,3,14,1,1,16,0,0,24,20,19,34
0000002272,賴智垣,AEO,富邦,27,0,27,0,0,0,1,0,0,2,29.2,133,538,24,1,25,0,5,20,1,1,11,11,29,30
0000005151,羅戈,AEO,富邦,26,26,0,0,0,0,10,4,0,0,154.0,626,2442,135,7,39,0,5,156,6,1,42,37,165,126
0000005790,張奕,AEO,富邦,24,0,24,0,0,0,2,3,0,7,23.1,103,419,26,1,8,0,0,23,0,0,13,11,21,25
0000006739,李東洺,AEO,富邦,23,2,21,0,0,0,1,0,0,2,27.2,129,516,32,3,14,0,0,29,3,0,16,13,24,30
0000000363,陳仕朋,AEO,富邦,21,21,0,0,0,0,7,7,0,0,122.1,527,1866,138,7,35,0,2,77,8,0,59,50,139,136
0000006871,黃保羅,AEO,富邦,16,11,5,0,0,0,2,2,0,1,64.1,279,1116,65,6,19,0,4,44,1,0,31,30,69,78
0000007234,布藍登,AEO,富邦,14,14,0,0,0,0,2,6,0,0,64.0,293,1158,72,7,33,0,5,40,4,0,41,38,86,57
0000000938,張瑞麟,AEO,富邦,12,0,12,0,0,0,0,1,0,1,12.2,59,231,13,1,12,0,1,8,3,0,6,6,12,13
0000005561,李建勳,AEO,富邦,11,0,11,0,0,0,0,0,0,1,10.0,53,204,14,1,9,0,1,3,0,0,7,7,15,11
0000007270,藍力,AEO,富邦,9,9,0,0,0,0,4,3,0,0,53.0,218,843,45,2,17,0,2,45,3,1,13,13,54,55
0000005284,藍愷青,AEO,富邦,9,0,9,0,0,0,0,1,0,0,8.2,47,162,15,0,5,0,2,2,0,0,9,7,13,10
0000007273,班恩,AEO,富邦,6,6,0,0,0,0,0,4,0,0,28.1,131,545,31,0,18,0,2,26,3,0,15,12,22,32
0000006745,陳冠勳,AEO,富邦,6,0,6,0,0,0,0,0,0,0,5.0,31,123,9,0,7,0,1,2,0,0,8,6,8,4
0000006841,戈威士,AEO,富邦,5,5,0,0,0,0,0,3,0,0,23.1,110,466,24,0,16,0,0,29,2,0,17,16,24,17
0000007269,杰戈,AEO,富邦,5,5,0,0,0,0,3,2,0,0,30.0,131,480,33,2,10,0,2,16,0,0,9,8,48,22
0000001412,江少慶,AEO,富邦,4,4,0,0,0,0,1,1,0,0,17.0,62,248,10,0,3,0,0,16,1,0,4,3,17,16
0000000368,游霆崴,AEO,富邦,3,3,0,0,0,0,0,1,0,0,15.1,71,253,23,3,4,0,0,5,0,0,12,5,18,21
0000004635,江國謙,AEO,富邦,2,0,2,0,0,0,0,0,0,0,3.0,15,45,7,1,1,0,0,1,0,0,3,3,3,3
0000004632,范柏絜,AEO,富邦,1,0,1,0,0,0,0,0,0,0,2.0,10,34,4,1,0,0,0,1,0,1,3,3,2,3
0000006870,林栚呈,AEO,富邦,1,0,1,0,0,0,0,0,0,0,1.0,5,24,1,0,1,0,0,1,2,0,0,0,2,0
0000007050,道鉑戈,AEO,富邦,1,1,0,0,0,0,1,0,0,0,6.0,23,87,4,0,1,0,0,5,0,0,0,0,11,2
0000007299,陳品宏,AEO,富邦,1,0,1,0,0,0,0,0,0,0,0.2,5,22,1,0,1,0,1,1,0,0,0,0,0,1
0000007232,銳歐,AAA,味全,63,2,61,0,0,0,5,3,0,25,92.1,351,1352,58,2,14,0,3,94,1,1,18,12,97,85
0000005555,陳冠偉,AAA,味全,58,0,58,0,0,0,3,4,22,7,56.0,220,820,37,2,14,4,1,72,4,0,15,11,40,56
0000005788,林凱威,AAA,味全,47,0,47,0,0,0,1,1,3,13,45.0,190,668,48,4,12,1,1,29,2,0,24,23,48,52
0000005372,呂詠臻,AAA,味全,43,0,43,0,0,0,2,3,0,9,35.0,151,572,31,1,15,1,0,32,0,1,15,14,30,43
0000000135,陳禹勳,AAA,味全,41,0,41,0,0,0,3,2,2,9,38.1,161,600,31,6,11,0,7,37,3,0,24,22,31,44
0000001404,羅華韋,AAA,味全,30,0,30,0,0,0,0,3,0,6,21.0,106,400,37,2,8,0,2,15,1,0,18,16,17,27
0000001603,王維中,AAA,味全,24,19,5,0,0,0,4,7,0,2,104.0,442,1723,105,5,39,0,6,63,5,0,48,46,106,123
0000006906,艾璞樂,AAA,味全,24,24,0,0,0,0,10,11,0,0,150.2,608,2250,124,10,40,0,3,118,3,0,53,46,176,147
0000006497,鋼龍,AAA,味全,21,20,1,0,0,0,10,8,0,0,120.2,516,1957,119,10,49,0,4,87,7,0,49,40,141,116
0000005543,徐若熙,AAA,味全,20,18,2,0,0,0,7,4,0,1,94.2,383,1476,76,3,29,2,3,113,2,0,30,26,88,74
0000006878,吳君奕,AAA,味全,19,0,19,0,0,0,1,1,0,2,22.0,94,370,22,2,10,0,1,11,1,0,10,10,19,31
0000007055,張景淯,AAA,味全,18,1,17,0,0,0,0,0,0,0,14.2,84,369,13,1,24,0,5,17,2,0,17,17,9,16
0000005541,郭郁政,AAA,味全,17,9,8,0,0,0,3,3,0,3,53.2,226,774,57,5,10,0,0,26,0,1,30,29,60,73
0000000762,伍鐸,AAA,味全,17,17,0,0,0,0,5,7,0,0,89.0,376,1332,100,2,21,0,4,37,3,0,40,33,144,70
0000001821,林子昱,AAA,味全,17,3,14,0,0,0,1,1,0,0,33.1,140,511,34,2,8,0,0,19,1,0,12,10,36,43
0000006159,林逸達,AAA,味全,13,0,13,0,0,0,1,1,0,2,13.2,57,196,8,1,8,3,1,15,0,0,4,3,10,15
0000006160,李超,AAA,味全,12,0,12,0,0,0,0,0,0,2,15.0,63,238,18,1,2,0,0,6,0,0,4,4,14,23
0000002279,吳俊杰,AAA,味全,9,4,5,0,0,0,0,2,0,0,26.2,120,464,33,2,11,0,0,15,1,0,19,19,28,33
0000001524,劉昱言,AAA,味全,8,0,8,0,0,0,0,0,0,0,7.0,33,133,7,0,5,0,1,6,0,0,3,3,6,8
0000006724,曹祐齊,AAA,味全,6,3,3,0,0,0,2,1,0,0,19.0,76,266,11,0,8,0,0,14,1,0,5,3,30,13
0000006215,趙璟榮,AAA,味全,5,0,5,0,0,0,0,0,0,0,5.0,25,89,6,2,3,0,0,4,0,0,4,3,6,6
0000002280,廖任磊,AAA,味全,5,0,5,0,0,0,0,0,0,1,4.2,24,103,7,1,4,0,0,1,0,0,6,6,8,4
0000005552,呂偉晟,AAA,味全,3,0,3,0,0,0,0,0,0,0,1.2,9,34,3,0,1,0,0,0,0,0,2,2,3,2
0000000364,劉家愷,AAA,味全,1,0,1,0,0,0,0,0,0,0,1.0,5,18,1,0,1,0,0,0,0,0,1,1,2,1
0000005789,林鋅杰,AAA,味全,1,0,1,0,0,0,0,0,0,0,1.0,5,19,1,0,1,0,0,0,0,0,1,1,0,3
0000006982,黃群,AKP,台鋼,52,0,52,0,0,0,3,4,3,14,51.0,214,795,39,4,21,2,3,40,3,0,23,18,51,60
0000003292,賴鴻誠,AKP,台鋼,40,0,40,0,0,0,3,4,0,13,35.1,162,589,41,2,16,2,1,15,3,0,24,19,47,42
0000006750,陳暐皓,AKP,台鋼,37,0,37,0,0,0,2,1,0,4,34.1,150,575,35,1,14,0,1,29,1,0,17,14,51,20
0000006921,伍祐城,AKP,台鋼,35,3,32,0,0,0,3,2,0,8,42.0,182,745,39,2,21,1,4,24,3,0,15,13,54,40
0000001390,王躍霖,AKP,台鋼,32,0,32,0,0,0,0,2,0,6,25.1,119,435,36,0,7,0,1,12,0,0,23,18,32,31
0000007238,雷公,AKP,台鋼,31,0,31,0,0,0,0,2,10,3,30.2,136,462,37,2,11,1,2,28,3,0,21,19,44,14
0000006949,林詩翔,AKP,台鋼,30,0,30,0,0,0,1,1,0,3,26.0,118,463,34,3,8,1,1,20,1,0,15,12,23,32
0000006767,許育銘,AKP,台鋼,29,0,29,0,0,0,0,1,0,0,26.1,125,519,30,2,13,0,4,23,0,2,22,22,23,32
0000007066,巫柏葳,AKP,台鋼,23,0,23,0,0,0,0,0,0,0,31.1,150,545,41,3,21,0,2,16,9,0,24,24,33,37
0000006917,謝葆錡,AKP,台鋼,20,0,20,0,0,0,1,2,0,1,20.0,86,319,20,1,8,0,0,20,2,0,13,12,10,28
0000002679,江承諺,AKP,台鋼,20,20,0,0,0,0,7,9,0,0,115.1,487,1742,116,8,25,0,4,57,4,0,56,44,116,169
0000006832,陳柏清,AKP,台鋼,19,18,1,0,0,0,6,10,0,0,102.0,438,1644,83,4,50,0,3,47,4,0,51,40,110,145
0000007240,哈瑪星,AKP,台鋼,18,18,0,1,1,1,7,6,0,0,108.1,455,1630,120,5,20,0,2,86,6,1,38,34,112,115
0000006833,陳宇宏,AKP,台鋼,16,6,10,0,0,0,1,4,1,0,48.0,217,738,66,2,8,0,2,21,0,0,27,24,59,61
0000002348,施子謙,AKP,台鋼,15,10,5,0,0,0,2,7,0,1,50.2,222,774,67,1,7,0,1,24,1,1,37,30,65,58
0000007274,吉田一将,AKP,台鋼,15,0,15,0,0,0,0,1,2,0,15.2,60,207,12,0,2,0,0,7,1,0,1,1,19,20
0000000777,楊達翔,AKP,台鋼,14,3,11,0,0,0,0,3,0,0,26.1,144,500,46,1,20,0,4,13,2,0,39,32,43,18
0000006507,後勁,AKP,台鋼,13,13,0,0,0,0,7,0,0,0,79.1,325,1283,66,1,26,2,5,54,10,0,22,18,99,75
0000005285,許峻暘,AKP,台鋼,12,0,12,0,0,0,0,0,0,2,10.0,57,213,20,1,8,0,0,8,2,0,13,9,8,13
0000006771,陳正毅,AKP,台鋼,9,0,9,0,0,0,0,0,0,0,7.2,40,162,12,0,6,0,1,4,0,0,10,10,4,13
0000007220,小野寺賢人,AKP,台鋼,9,9,0,0,0,0,2,4,0,0,50.2,202,763,37,1,12,0,1,25,1,0,16,13,70,57
0000007272,鳥松,AKP,台鋼,8,8,0,0,0,0,2,3,0,0,39.2,186,646,58,2,10,0,2,25,2,0,26,20,36,55
0000007068,郭俞延,AKP,台鋼,5,4,1,0,0,0,1,0,0,0,21.2,97,392,23,1,12,0,1,12,1,0,17,14,19,30
0000006920,陳冠豪,AKP,台鋼,4,0,4,0,0,0,0,0,0,0,4.1,23,92,4,0,5,0,1,4,1,0,4,2,4,5
0000007065,王柏傑,AKP,台鋼,4,4,0,0,0,0,0,2,0,0,19.2,88,316,23,0,6,0,0,15,0,0,12,5,29,15
0000003465,王溢正,AKP,台鋼,3,0,3,0,0,0,0,0,0,0,2.2,16,48,6,1,2,0,1,0,0,0,3,3,1,6
0000006923,曾品洋,AKP,台鋼,3,0,3,0,0,0,0,0,0,0,2.1,12,51,1,0,3,0,1,3,0,0,2,2,2,2
0000007244,笠原祥太郎,AKP,台鋼,3,3,0,0,0,0,1,1,0,0,17.0,78,317,16,1,10,0,0,13,3,0,7,6,18,21
0000006922,黃紹睿,AKP,台鋼,3,0,3,0,0,0,0,0,0,0,3.0,12,34,3,0,0,0,0,1,0,1,0,0,3,5
0000005511,張喜凱,AKP,台鋼,1,1,0,0,0,0,0,1,0,0,1.2,13,53,6,0,0,0,2,0,1,0,4,4,1,4
