ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000003607,林羿豪,AEO,富邦,52,0,52,0,0,0,4,5,0,2,19,49.2,212,820,34,3,26,5,4,59,8,0,17,14,46,41
0000003606,陳鴻文,AEO,富邦,50,0,50,0,0,0,6,0,20,4,4,53.0,205,771,32,3,17,4,0,51,2,0,10,10,50,55
0000003292,賴鴻誠,AEO,富邦,43,0,43,0,0,0,0,3,0,4,5,33.0,163,602,45,7,16,1,1,20,2,0,27,26,43,38
0000000932,張竣龍,AEO,富邦,29,0,29,0,0,0,1,0,0,1,6,26.1,125,534,26,5,19,1,4,27,3,0,20,16,23,26
0000000341,范玉禹,AEO,富邦,29,0,29,0,0,0,3,1,0,1,7,31.2,129,472,25,3,10,0,2,28,3,0,18,18,36,28
0000000121,羅力,AEO,富邦,26,26,0,2,1,1,12,9,0,0,0,171.2,679,2553,142,13,33,3,3,167,2,1,65,53,171,161
0000002347,王尉永,AEO,富邦,25,0,25,0,0,0,1,0,0,0,8,23.1,102,387,18,1,8,0,2,24,1,0,13,8,24,26
0000000363,陳仕朋,AEO,富邦,23,23,0,0,0,0,11,8,0,0,0,124.0,543,2033,151,9,36,1,4,73,5,0,57,48,158,120
0000000762,伍鐸,AEO,富邦,21,18,3,0,0,0,2,12,0,0,0,113.1,502,1821,147,22,13,1,11,76,5,0,82,69,153,99
0000005085,包林傑,AEO,富邦,19,19,0,1,1,1,6,5,0,0,0,108.2,470,1837,108,8,34,0,10,127,5,1,57,52,106,85
0000000327,林晨樺,AEO,富邦,18,1,17,0,0,0,0,1,0,0,0,24.2,121,418,35,3,9,1,4,15,0,0,21,20,24,33
0000004628,歐書誠,AEO,富邦,14,0,14,0,0,0,1,1,0,0,2,17.1,68,253,16,0,2,2,0,15,1,0,4,2,20,15
0000003644,陳明軒,AEO,富邦,13,0,13,0,0,0,0,0,1,0,1,10.2,51,222,8,2,10,1,1,14,2,0,11,11,3,15
0000000368,游霆崴,AEO,富邦,12,7,5,0,0,0,4,2,0,0,0,44.1,196,711,48,5,13,0,1,34,2,0,25,22,56,43
0000004770,索沙,AEO,富邦,12,12,0,2,1,1,8,2,0,0,0,86.2,325,1222,60,5,10,0,0,85,5,0,17,15,75,95
0000000367,吳世豪,AEO,富邦,11,1,10,0,0,0,1,0,0,0,1,13.1,66,285,14,0,13,0,1,19,0,0,11,11,10,9
0000005479,江國豪,AEO,富邦,11,2,9,0,0,0,0,1,0,1,1,20.2,100,349,32,3,6,1,2,11,0,0,17,17,28,21
0000003020,倪福德,AEO,富邦,9,0,9,0,0,0,0,0,3,0,1,9.0,40,163,8,1,4,0,0,4,0,0,2,1,9,15
0000001394,羅國華,AEO,富邦,9,0,9,0,0,0,1,1,0,0,1,10.0,50,215,12,0,9,1,0,9,3,0,13,13,10,10
0000003046,蔡明晋,AEO,富邦,8,0,8,0,0,0,1,0,0,1,1,13.0,51,189,13,1,2,0,0,7,0,0,3,3,9,20
0000001404,羅華韋,AEO,富邦,6,0,6,0,0,0,0,0,0,0,0,4.2,32,126,14,2,5,0,0,2,0,0,15,13,6,5
0000005480,班華德,AEO,富邦,6,6,0,0,0,0,1,4,0,0,0,30.0,141,561,43,5,11,1,1,29,1,0,22,21,20,37
0000003294,林克謙,AEO,富邦,5,0,5,0,0,0,0,0,0,1,0,5.1,23,89,5,2,4,1,1,5,1,0,4,3,6,2
0000003328,羅嘉仁,AEO,富邦,3,1,2,0,0,0,0,0,0,0,0,1.2,13,60,5,2,3,0,0,1,1,0,3,3,3,1
0000001407,陳冠傑,AEO,富邦,3,3,0,0,0,0,0,0,0,0,0,11.1,50,203,15,3,4,0,4,10,1,0,9,9,10,7
0000004629,楊彬,AEO,富邦,3,0,3,0,0,0,0,0,0,0,1,3.0,17,62,6,1,1,0,1,1,1,0,6,6,5,3
0000001285,張耿豪,AEO,富邦,2,0,2,0,0,0,0,0,0,0,0,1.1,11,50,4,0,2,0,1,1,0,0,3,3,2,1
0000000357,黃亦志,AEO,富邦,2,0,2,0,0,0,0,0,0,0,0,3.1,18,65,7,1,1,0,0,3,0,0,4,2,1,6
0000003352,林煜清,AEO,富邦,1,1,0,0,0,0,0,0,0,0,0,3.2,20,84,6,2,4,0,1,1,0,0,5,5,2,6
0000000355,彭世杰,AEO,富邦,1,0,1,0,0,0,0,0,0,0,0,2.0,9,44,1,0,1,0,0,2,0,0,0,0,4,1
0000002274,黃子鵬,AJK,Lamigo,60,0,60,0,0,0,4,5,3,6,23,63.2,272,998,70,4,15,2,4,53,2,1,29,23,65,63
0000001390,王躍霖,AJK,Lamigo,52,0,52,0,0,0,3,5,0,4,9,52.1,224,868,56,9,11,1,2,58,5,0,28,26,42,55
0000000135,陳禹勳,AJK,Lamigo,43,0,43,0,0,0,0,1,9,3,7,42.1,184,740,39,2,15,0,5,45,1,0,22,21,40,40
0000003332,林柏佑,AJK,Lamigo,42,0,42,0,0,0,0,2,2,3,9,36.0,163,584,46,4,10,0,3,35,1,0,23,20,30,39
0000002277,吳丞哲,AJK,Lamigo,38,0,38,0,0,0,1,2,2,1,2,41.2,193,658,51,9,11,0,2,28,5,0,36,31,59,42
0000003616,黃偉晟,AJK,Lamigo,30,0,30,0,0,0,0,2,0,0,5,23.2,133,463,39,2,17,0,6,13,4,0,26,13,36,22
0000004821,李茲,AJK,Lamigo,30,27,3,0,0,0,16,6,2,0,1,161.2,686,2779,155,19,59,1,6,179,4,1,84,75,139,148
0000002712,尼克斯,AJK,Lamigo,29,29,0,2,2,1,11,9,0,0,0,177.0,758,2943,184,16,53,2,2,141,16,1,83,76,207,170
0000001263,洪聖欽,AJK,Lamigo,29,6,23,0,0,0,4,5,0,1,3,54.0,250,851,78,9,13,1,4,29,3,0,44,44,50,75
0000000152,葉家淇,AJK,Lamigo,28,0,28,0,0,0,2,0,0,1,4,23.0,112,550,22,2,22,0,0,29,5,0,21,20,15,24
0000003465,王溢正,AJK,Lamigo,25,24,1,0,0,0,12,5,0,0,0,138.2,620,2252,171,22,34,1,6,113,15,0,77,70,148,148
