ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000002808,吉田正尚,ZZZ081,日職西,18,73,54,29,23,30,16,7,1,6,57,3,1,0,0,2,14,0,3,1,15,8
0000002762,横田慎太郎,ZZZ081,日職西,18,74,66,8,22,25,22,1,1,1,31,8,10,1,0,0,8,0,0,3,21,12
0000002800,古澤勝吾,ZZZ081,日職西,18,60,51,14,9,14,10,2,1,1,21,9,3,2,0,0,6,0,3,1,14,14
0000002805,大城滉二,ZZZ081,日職西,17,66,51,11,14,16,11,4,0,1,23,8,2,1,1,2,10,0,2,2,18,12
0000002801,曽根海成,ZZZ081,日職西,17,63,52,7,14,16,11,3,2,0,23,6,2,3,1,1,8,0,1,4,22,10
0000002806,幸山一大,ZZZ081,日職西,17,68,58,17,9,15,10,3,0,2,24,10,1,0,0,2,8,0,0,1,26,9
0000002807,近藤弘基,ZZZ081,日職西,17,71,58,10,18,15,9,4,0,2,25,10,3,3,1,0,11,0,1,1,20,14
0000002802,石岡諒太,ZZZ081,日職西,17,63,57,9,12,14,9,2,1,2,24,15,5,0,0,0,6,0,0,3,17,11
0000002804,宗佑磨,ZZZ081,日職西,17,63,50,12,7,12,11,1,0,0,13,11,1,0,1,2,7,0,3,4,14,16
0000002803,溝脇隼人,ZZZ081,日職西,13,46,34,11,11,12,10,2,0,0,14,3,1,0,0,1,11,0,0,1,10,10
0000002797,栗原陵矢,ZZZ081,日職西,13,39,33,3,4,7,5,1,0,1,11,6,0,0,0,0,5,0,1,1,6,14
0000002799,坂本誠志郎,ZZZ081,日職西,13,29,23,8,4,4,1,2,0,1,9,5,0,0,1,0,3,0,2,0,9,6
0000002798,加藤匠馬,ZZZ081,日職西,12,33,27,1,6,8,7,1,0,0,9,4,0,1,0,0,6,0,0,1,8,7
0000002779,平沢大河,ZZZ080,日職東,18,67,50,13,7,14,7,3,2,2,27,8,1,0,0,2,15,0,0,0,11,19
0000002784,青柳昴樹,ZZZ080,日職東,18,57,49,3,11,13,12,0,0,1,16,11,3,1,1,0,6,0,1,2,13,13
0000002785,山崎晃大朗,ZZZ080,日職東,18,61,45,7,6,10,6,2,2,0,16,5,5,3,4,0,12,0,0,2,23,11
0000002782,重信慎之介,ZZZ080,日職東,18,64,55,8,5,11,9,1,1,0,14,10,3,0,1,1,7,0,0,4,24,12
0000002776,山本泰寛,ZZZ080,日職東,18,48,40,5,8,8,6,1,1,0,11,11,2,0,1,0,7,0,0,0,15,7
0000002777,増田大輝,ZZZ080,日職東,18,42,36,4,7,7,6,1,0,0,8,7,5,3,1,0,4,0,1,0,12,11
0000002774,嶺井博希,ZZZ080,日職東,17,39,34,7,5,11,9,0,0,2,17,6,0,0,1,0,2,0,2,0,11,7
0000002773,宇佐見真吾,ZZZ080,日職東,17,36,29,5,6,9,7,1,0,1,13,7,0,1,0,0,7,0,0,0,9,4
0000002780,廣岡大志,ZZZ080,日職東,17,60,47,7,6,9,5,2,1,1,16,20,2,0,1,1,9,0,2,2,10,10
0000002781,渡邉大樹,ZZZ080,日職東,17,49,44,5,5,8,6,1,1,0,11,15,1,1,0,0,5,0,0,0,13,8
0000002775,網谷圭将,ZZZ080,日職東,16,54,50,6,11,19,13,6,0,0,25,12,1,1,0,1,3,0,0,0,8,12
0000002778,内田靖人,ZZZ080,日職東,16,59,55,3,4,10,7,2,0,1,15,19,0,2,0,0,3,0,1,0,11,15
0000002809,八百板卓丸,ZZZ080,日職東,8,34,31,3,5,12,7,3,1,1,20,5,0,0,0,0,3,0,0,0,9,5
0000002783,歐可耶瑠偉,ZZZ080,日職東,8,34,27,2,5,8,4,2,2,0,14,6,2,2,0,1,6,0,0,0,9,5
0000002769,熊原健人,ZZZ080,日職東,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000002335,崔元準,ZZZ041,韓職,18,79,70,11,18,26,20,4,0,2,36,12,5,0,0,0,8,0,1,2,25,6
0000002334,李聖圭,ZZZ041,韓職,18,72,65,13,18,23,10,8,0,5,46,15,0,0,1,1,5,0,0,0,13,16
0000002331,李枝澯,ZZZ041,韓職,18,61,57,12,8,16,10,2,3,1,27,7,1,2,1,1,1,0,1,0,22,14
0000002336,林財玄,ZZZ041,韓職,18,70,55,6,11,15,11,4,0,0,19,8,6,3,1,0,11,0,3,3,16,17
0000002337,朴俊太,ZZZ041,韓職,18,67,55,10,9,13,9,1,0,3,23,11,2,0,0,1,8,0,3,2,19,13
0000002333,尹大瑛,ZZZ041,韓職,18,72,69,10,9,16,10,3,0,3,28,19,0,0,0,1,0,0,2,0,15,20
0000002330,劉永俊,ZZZ041,韓職,18,64,52,10,6,12,9,2,1,0,16,20,0,0,1,1,10,0,0,3,11,11
0000002332,梁元赫,ZZZ041,韓職,18,28,22,1,1,4,3,1,0,0,5,5,1,1,2,0,4,0,0,2,7,8
0000002338,宋祐賢,ZZZ041,韓職,16,51,42,8,3,12,8,3,0,1,18,8,0,4,0,0,9,0,0,1,13,9
0000002327,張勝賢,ZZZ041,韓職,15,28,22,4,3,8,4,4,0,0,12,0,0,0,0,0,6,0,0,0,9,5
0000004056,朴燦都,ZZZ041,韓職,14,37,31,6,6,9,8,0,0,1,12,7,0,0,0,0,6,0,0,0,10,5
0000002328,金宰成,ZZZ041,韓職,14,32,21,6,4,4,3,0,1,0,6,6,0,3,2,0,9,0,0,0,9,4
0000002329,金萬壽,ZZZ041,韓職,12,19,17,0,2,2,2,0,0,0,2,4,0,0,0,0,1,0,1,0,6,5
0000002339,趙庸晧,ZZZ041,韓職,9,33,24,2,9,6,5,1,0,0,7,5,4,1,1,0,8,0,0,0,12,2
0000002380,朴魯珉,ZZZ041,韓職,4,4,3,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0000002320,卞珍洙,ZZZ041,韓職,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000002353,陳毅宏,ZZZ048,中華,18,54,43,10,6,10,6,2,0,2,18,10,2,0,2,2,6,1,1,2,19,8
0000002351,顏聖賢,ZZZ048,中華,15,40,31,1,7,13,13,0,0,0,13,3,0,2,3,0,6,0,0,1,11,7
0000002349,王詩聰,ZZZ048,中華,15,51,48,6,4,16,10,4,0,2,26,17,0,0,0,0,3,0,0,0,11,4
0000002291,岳東華,ZZZ048,中華,15,52,45,7,7,15,11,2,1,1,22,6,3,0,1,0,6,0,0,1,11,14
0000002298,陳重羽,ZZZ048,中華,15,59,52,7,11,17,13,2,0,2,25,8,0,4,1,0,4,0,2,2,16,12
0000002289,陳重廷,ZZZ048,中華,15,40,38,7,5,9,7,1,1,0,12,4,0,0,1,0,0,0,1,2,17,9
0000002286,林立,ZZZ048,中華,14,47,43,10,7,15,8,5,1,1,25,11,1,2,1,0,3,0,0,1,15,3
0000001756,吳桀睿,ZZZ048,中華,14,50,41,3,5,11,8,3,0,0,14,6,0,1,0,1,7,0,1,0,7,18
0000001337,吳松勳,ZZZ048,中華,13,27,26,2,2,9,7,2,0,0,11,6,0,2,1,0,0,0,0,0,10,2
0000002285,高宇杰,ZZZ048,中華,12,21,18,0,0,2,0,2,0,0,4,6,0,1,1,0,2,0,0,0,8,3
0000002305,王正棠,ZZZ048,中華,11,32,30,5,6,11,7,2,0,2,19,2,1,1,0,0,2,0,0,1,11,6
0000002352,范國宸,ZZZ048,中華,11,38,35,3,6,11,9,2,0,0,13,6,0,0,0,0,2,0,1,0,10,8
0000002290,張皓緯,ZZZ048,中華,10,26,24,4,1,7,6,1,0,0,8,4,0,2,0,0,2,0,0,0,9,4
0000002354,陳韋奇,ZZZ048,中華,10,27,22,3,4,5,3,0,0,2,11,8,0,0,0,0,5,0,0,0,5,4
0000002295,林勝傑,ZZZ048,中華,9,19,15,3,3,5,3,1,0,1,9,6,1,0,0,0,4,0,0,0,3,1
0000002356,簡廷安,ZZZ048,中華,9,22,20,1,2,5,5,0,0,0,5,5,1,0,0,0,2,0,0,1,5,5
0000002350,施冠宇,ZZZ048,中華,8,26,25,1,3,10,9,1,0,0,11,2,1,1,0,0,1,0,0,0,6,7
0000005534,牛塏曄,ZZZ048,中華,8,9,8,1,0,1,0,1,0,0,2,2,0,2,0,0,1,0,0,0,4,1
0000002304,吳明鴻,ZZZ048,中華,7,14,13,2,1,4,1,3,0,0,7,1,0,1,0,0,1,0,0,0,5,3
0000002294,高淮安,ZZZ048,中華,7,19,17,0,4,3,3,0,0,0,3,5,0,0,0,0,2,0,0,0,6,3
0000002381,陳麒源,ZZZ048,中華,7,8,8,0,2,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1
0000003605,李杜軒,ZZZ048,中華,6,8,7,1,1,2,1,0,0,1,5,2,0,0,0,0,1,0,0,0,3,0
0000002357,森育彬,ZZZ048,中華,6,12,12,2,2,2,2,0,0,0,2,1,0,1,0,0,0,0,0,0,6,3
0000002348,施子謙,ZZZ048,中華,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0000002378,烏斯塔里斯,ZZZ047,歐洲,17,72,56,11,10,20,16,3,0,1,26,4,1,0,0,0,15,0,1,1,15,17
0000002377,羅德里格斯,ZZZ047,歐洲,17,74,66,16,7,23,19,2,1,1,30,8,2,6,0,2,6,0,0,1,26,11
0000002379,伽利,ZZZ047,歐洲,16,67,58,5,15,21,18,3,0,0,24,16,0,1,0,1,6,0,2,0,10,12
0000002374,波拉克,ZZZ047,歐洲,15,51,46,7,9,15,8,6,0,1,24,7,0,0,0,0,5,0,0,0,10,14
0000002259,默克力,ZZZ047,歐洲,15,58,51,4,6,13,10,3,0,0,16,17,1,1,0,0,2,0,5,1,13,8
0000002376,李奧諾拉,ZZZ047,歐洲,15,62,56,9,13,13,9,2,0,2,21,4,3,4,0,0,4,0,2,0,27,12
0000002257,坎普,ZZZ047,歐洲,14,57,49,4,6,9,9,0,0,0,9,13,1,1,0,2,6,0,0,2,9,20
0000002253,佐丹尼,ZZZ047,歐洲,14,56,49,3,2,9,6,2,1,0,13,18,2,2,1,0,4,0,2,3,12,10
0000002371,阿瑞斯,ZZZ047,歐洲,13,42,34,4,5,9,8,1,0,0,10,14,0,0,1,1,5,0,1,0,12,1
0000002270,威海特,ZZZ047,歐洲,13,46,41,6,6,10,8,2,0,0,12,10,1,2,0,0,4,0,1,0,16,5
0000002373,慕斯克,ZZZ047,歐洲,13,36,33,3,2,6,5,0,0,1,9,13,0,2,0,0,1,0,2,0,6,8
0000002375,海德爾,ZZZ047,歐洲,8,28,26,1,3,7,6,1,0,0,8,3,0,1,0,0,2,0,0,1,14,2
0000002372,布蘭德斯,ZZZ047,歐洲,7,14,11,1,2,2,2,0,0,0,2,4,0,0,0,0,3,0,0,0,2,3
0000003617,陽冠威,ZZZ039,中職,17,68,60,17,9,26,19,3,1,3,40,9,1,2,0,1,5,0,2,0,10,16
0000002297,詹子賢,ZZZ039,中職,17,62,52,15,11,21,13,5,0,3,35,8,1,2,0,0,10,0,0,1,10,13
0000001118,高國麟,ZZZ039,中職,17,33,25,3,6,9,5,2,0,2,17,2,0,1,0,0,8,0,0,1,3,11
0000002287,楊岱均,ZZZ039,中職,16,56,50,10,7,14,11,3,0,0,17,5,0,3,0,0,5,0,1,0,18,13
