ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000007451,髙橋隆慶,ZZZ083,社會人,18,74,56,13,17,21,13,8,0,0,29,15,1,0,0,3,13,0,2,0,11,12
0000007428,山本卓弥,ZZZ083,社會人,15,65,48,13,12,11,5,3,1,2,22,9,2,0,0,3,13,0,1,0,9,22
0000007450,吉川海斗,ZZZ083,社會人,14,45,42,9,7,15,13,0,2,0,19,7,4,0,0,0,3,0,0,1,11,9
0000007437,土井克也,ZZZ083,社會人,14,40,33,3,4,6,3,2,0,1,11,13,0,1,0,0,6,0,1,1,6,8
0000007417,戸田航史,ZZZ083,社會人,13,50,46,7,11,19,14,5,0,0,24,6,0,3,0,0,4,0,0,0,12,9
0000007447,今里凌,ZZZ083,社會人,13,36,27,3,5,7,6,1,0,0,8,8,0,1,0,0,9,0,0,0,5,7
0000007425,髙田幸汰,ZZZ083,社會人,13,43,36,9,6,8,3,5,0,0,13,5,3,2,0,2,4,0,1,0,7,18
0000007460,山田拓也,ZZZ083,社會人,12,42,34,2,2,6,4,2,0,0,8,1,1,0,0,0,7,0,1,2,17,10
0000007432,田浦由亮,ZZZ083,社會人,10,30,28,2,2,9,9,0,0,0,9,2,1,1,0,0,2,0,0,0,8,9
0000007434,小山翔暉,ZZZ083,社會人,10,21,18,1,1,2,2,0,0,0,2,6,1,0,0,0,3,0,0,0,4,6
0000007416,揚村彰斗,ZZZ083,社會人,10,24,21,3,0,2,2,0,0,0,2,3,0,1,0,0,3,0,0,1,5,11
0000007422,武藤健司,ZZZ083,社會人,9,36,33,8,6,10,6,2,0,2,18,4,0,2,0,1,1,0,1,0,5,15
0000007441,松井惇,ZZZ083,社會人,9,26,25,3,1,7,6,0,1,0,9,4,3,0,0,0,1,0,0,0,2,12
0000007420,山﨑大輝,ZZZ083,社會人,9,36,31,2,6,8,6,2,0,0,10,2,2,2,0,0,5,0,0,1,12,9
0000007429,池間大智,ZZZ083,社會人,9,18,14,2,0,2,1,1,0,0,3,0,1,2,0,1,3,0,0,0,3,10
0000007457,松浦佑星,ZZZ083,社會人,8,22,19,0,6,5,5,0,0,0,5,5,3,1,0,0,3,0,0,0,3,6
0000007442,浦林祐佑,ZZZ083,社會人,8,22,18,5,4,3,2,0,1,0,5,1,1,1,0,0,4,0,0,0,8,6
0000007415,熊田任洋,ZZZ083,社會人,7,30,23,5,7,12,10,1,0,1,16,3,2,1,0,0,7,0,0,0,5,3
0000007446,三上竜誠,ZZZ083,社會人,7,28,23,5,5,7,5,2,0,0,9,4,1,0,0,0,5,0,0,0,6,6
0000007453,浦和博,ZZZ083,社會人,7,18,14,0,1,1,1,0,0,0,1,3,0,0,0,0,4,0,0,0,5,5
0000007424,有馬諒,ZZZ083,社會人,4,14,13,2,2,5,5,0,0,0,5,1,0,0,0,0,0,0,1,0,4,3
0000007398,笹原操希,ZZZ249,日職白,16,57,50,7,7,17,11,5,1,0,24,10,3,0,1,0,6,0,0,0,16,8
0000007403,日隈Montell,ZZZ249,日職白,16,57,50,4,8,15,10,4,1,0,21,13,8,0,2,0,4,0,1,3,18,6
0000007393,内藤鵬,ZZZ249,日職白,16,57,52,7,11,14,9,1,2,2,25,13,1,3,0,2,2,0,1,0,11,16
0000007472,北村流音,ZZZ249,日職白,16,48,44,3,5,7,5,1,0,1,11,2,1,1,1,0,3,0,0,0,18,18
0000007401,杉澤龍,ZZZ249,日職白,16,58,51,2,3,7,4,2,0,1,12,11,1,0,0,0,7,1,0,2,15,18
0000007261,中田歩夢,ZZZ249,日職白,16,50,40,2,4,5,2,2,1,0,9,9,0,3,3,0,6,0,1,0,13,16
0000007395,西村瑠伊斗,ZZZ249,日職白,15,56,46,3,3,13,9,3,0,1,19,16,2,0,0,0,10,0,0,0,11,6
0000007397,村田怜音,ZZZ249,日職白,15,57,50,2,3,13,10,3,0,0,16,17,1,0,0,0,6,0,1,0,10,10
0000007394,横山聖哉,ZZZ249,日職白,15,54,51,1,2,8,6,2,0,0,10,11,1,0,0,0,3,0,0,1,13,19
0000007399,三塚琉生,ZZZ249,日職白,12,43,39,6,1,4,2,2,0,0,6,12,1,0,0,0,3,0,1,0,8,15
0000007391,堀柊那,ZZZ249,日職白,11,36,33,3,0,11,9,2,0,0,13,3,0,2,0,0,3,0,0,2,14,5
0000007142,大津綾也,ZZZ249,日職白,11,27,22,1,2,6,4,2,0,0,8,6,1,1,2,0,3,0,0,1,6,6
0000007396,伊藤琉偉,ZZZ249,日職白,9,34,29,3,2,6,5,0,1,0,8,11,1,1,2,0,3,0,0,0,9,5
0000007474,坂本勇人,ZZZ249,日職白,7,16,15,1,0,2,2,0,0,0,2,4,0,1,0,0,0,0,1,0,4,5
0000007392,中川拓真,ZZZ249,日職白,2,5,4,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0
0000005522,羅暐捷,ZZZ379,台灣山,18,77,69,9,10,27,22,4,1,0,33,8,1,2,0,0,8,0,0,0,15,19
0000007085,張士綸,ZZZ379,台灣山,17,57,47,5,9,12,11,1,0,0,13,7,3,1,0,0,8,0,2,3,13,15
0000007076,李勛傑,ZZZ379,台灣山,17,57,48,1,8,12,9,3,0,0,15,26,0,1,1,0,8,0,0,1,5,6
0000007313,曾冠傑,ZZZ379,台灣山,17,57,49,6,6,11,9,2,0,0,13,18,0,3,0,0,3,0,5,0,10,10
0000007009,陳維祥,ZZZ379,台灣山,16,47,34,8,5,7,6,1,0,0,8,17,0,1,1,2,9,0,1,0,6,7
0000006213,何恆佑,ZZZ379,台灣山,15,59,47,6,5,11,9,2,0,0,13,15,0,0,0,2,9,0,1,0,10,13
0000006732,陳統恩,ZZZ379,台灣山,15,34,29,6,1,4,3,1,0,0,5,6,0,2,0,2,3,0,0,0,11,10
0000005342,林志綱,ZZZ379,台灣山,14,47,39,5,8,11,11,0,0,0,11,8,2,0,1,0,7,0,0,2,16,5
0000007288,何品室融,ZZZ379,台灣山,14,51,41,7,6,10,6,3,1,0,15,18,1,0,0,0,8,0,2,1,7,6
0000006713,楊竣翔,ZZZ379,台灣山,14,52,48,6,5,9,8,1,0,0,10,8,0,2,0,0,4,0,0,0,20,11
0000006734,黃鈞麟,ZZZ379,台灣山,13,37,29,4,5,8,8,0,0,0,8,11,2,0,0,2,6,0,0,0,3,9
0000006716,張翔,ZZZ379,台灣山,12,25,24,0,2,4,4,0,0,0,4,9,0,1,0,0,1,0,0,0,8,3
0000007075,邱鑫,ZZZ379,台灣山,11,30,21,0,3,4,4,0,0,0,4,4,0,0,2,0,7,0,0,0,9,6
0000006887,鄭宗哲,ZZZ379,台灣山,6,26,25,1,1,2,2,0,0,0,2,2,0,1,0,0,1,0,0,1,11,10
0000006854,宋嘉翔,ZZZ379,台灣山,5,14,12,1,1,6,5,1,0,0,7,1,0,0,0,0,2,0,0,0,2,3
0000006718,毛英傑,ZZZ379,台灣山,5,7,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1
0000007471,王威倫,ZZZ379,台灣山,4,4,4,1,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
0000006221,劉貴元,ZZZ379,台灣山,2,4,3,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0
0000006939,顏郁軒,ZZZ389,台灣海,17,51,45,12,5,14,10,3,0,1,20,10,0,0,0,0,4,0,2,0,11,10
0000007064,陳世嘉,ZZZ389,台灣海,16,42,38,5,2,13,10,3,0,0,16,6,0,0,0,1,1,0,2,0,8,12
0000006929,紀慶然,ZZZ389,台灣海,16,45,39,6,5,9,8,1,0,0,10,11,0,0,1,4,1,0,0,2,8,16
0000007094,陳愷佑,ZZZ389,台灣海,16,42,39,4,6,9,7,2,0,0,11,6,2,0,0,1,1,0,1,3,12,13
