ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000002775,網谷圭将,ZZZ083,社會人,17,70,61,11,17,27,22,3,1,1,35,6,7,1,0,1,7,0,1,3,13,16
0000007131,添田真海,ZZZ083,社會人,17,73,61,14,12,26,21,3,1,1,34,3,9,5,0,0,11,0,1,5,22,10
0000007143,中川智裕,ZZZ083,社會人,17,50,41,11,8,12,5,4,3,0,22,12,0,0,0,0,8,0,1,0,5,12
0000007120,三井健右,ZZZ083,社會人,16,70,60,7,7,19,16,2,1,0,23,8,1,1,0,2,8,0,0,5,23,12
0000007125,若林将平,ZZZ083,社會人,16,67,57,12,6,17,15,2,0,0,19,15,0,1,0,2,7,0,1,0,15,12
0000007136,高波寛生,ZZZ083,社會人,16,45,35,5,5,6,5,1,0,0,7,10,2,1,0,1,9,0,0,0,10,10
0000007122,清水聖也,ZZZ083,社會人,10,35,32,4,4,11,8,3,0,0,14,3,0,0,0,0,2,0,1,1,9,9
0000007156,戸高誠也,ZZZ083,社會人,10,14,13,3,2,4,3,0,1,0,6,2,0,0,0,0,1,0,0,0,3,4
0000007140,江越啓太,ZZZ083,社會人,10,26,24,4,7,7,5,2,0,0,9,2,1,1,0,0,2,0,0,0,8,7
0000007158,内山京祐,ZZZ083,社會人,10,36,33,5,4,8,6,2,0,0,10,3,2,1,0,0,3,0,0,1,9,13
0000007146,新田旬希,ZZZ083,社會人,9,28,22,1,5,9,5,4,0,0,13,4,1,0,0,0,3,0,3,0,5,4
0000007128,山中稜真,ZZZ083,社會人,9,41,36,9,8,12,9,2,0,1,17,8,2,1,0,1,3,0,1,3,6,11
0000007154,長壱成,ZZZ083,社會人,9,23,21,4,4,7,5,2,0,0,9,3,0,1,0,0,1,0,1,1,7,4
0000007145,武田登生,ZZZ083,社會人,9,25,21,2,5,7,5,2,0,0,9,3,2,1,0,0,4,0,0,0,5,6
0000007138,樫村昌樹,ZZZ083,社會人,9,21,17,2,3,4,2,2,0,0,6,7,1,0,0,0,4,0,0,0,1,5
0000007148,山口乃義,ZZZ083,社會人,9,29,25,0,4,5,5,0,0,0,5,4,1,0,0,0,4,0,0,0,7,9
0000007152,丸山竜治,ZZZ083,社會人,8,28,20,4,9,7,6,0,0,1,10,5,0,0,0,0,6,0,2,0,6,2
0000007141,瀬戸西純,ZZZ083,社會人,8,15,14,0,0,3,3,0,0,0,3,4,2,0,0,0,1,0,0,1,5,2
0000007124,山本ダンテ武蔵,ZZZ083,社會人,8,25,23,2,2,4,0,3,1,0,9,3,0,0,0,0,2,0,0,0,9,7
0000007149,藤井拓海,ZZZ083,社會人,7,17,12,0,4,5,4,0,1,0,7,3,0,1,0,0,5,0,0,0,3,1
0000007132,徳丸天晴,ZZZ083,社會人,6,15,12,2,3,2,2,0,0,0,2,3,0,1,0,0,2,0,0,0,3,5
0000007155,福井章吾,ZZZ083,社會人,5,8,5,2,0,1,0,0,1,0,3,1,0,0,0,0,3,0,0,0,1,2
0000007151,幸明 慶勲,ZZZ083,社會人,4,8,8,1,2,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1
0000002293,洪瑋漢,AKP011,台鋼,19,69,60,3,9,18,16,2,0,0,20,6,1,1,1,1,6,0,1,1,23,15
0000006927,曾子祐,AKP011,台鋼,19,80,66,9,6,18,17,1,0,0,19,10,2,1,1,2,10,0,1,0,20,21
0000005340,王博玄,AKP011,台鋼,19,84,74,10,5,18,14,2,1,1,25,21,6,4,1,0,8,0,1,2,22,14
0000007013,陳飛霖,AKP011,台鋼,18,60,51,6,13,15,11,1,3,0,22,11,1,0,0,2,7,0,0,3,14,13
0000006940,葉保弟,AKP011,台鋼,18,72,59,3,12,14,7,6,1,0,22,8,3,2,1,0,10,0,2,1,14,24
0000006931,黃劼希,AKP011,台鋼,16,64,55,7,3,17,14,3,0,0,20,14,0,1,2,2,2,0,3,1,14,14
0000006211,張肇元,AKP011,台鋼,16,56,48,5,5,12,11,1,0,0,13,11,0,0,1,1,5,0,1,0,11,16
0000005313,曾宸佐,AKP011,台鋼,15,42,36,4,4,8,7,1,0,0,9,9,1,1,0,1,4,0,1,0,5,14
0000003533,藍寅倫,AKP011,台鋼,12,51,46,3,5,15,13,2,0,0,17,7,0,1,0,0,4,0,1,0,11,13
0000002304,吳明鴻,AKP011,台鋼,10,28,24,6,1,5,5,0,0,0,5,10,0,0,0,1,2,0,1,0,7,3
0000006835,顏清浤,AKP011,台鋼,9,25,22,2,3,9,8,1,0,0,10,2,0,0,0,0,3,0,0,1,7,4
0000000753,杜家明,AKP011,台鋼,9,37,30,4,3,10,8,2,0,0,12,5,0,1,0,0,5,0,2,0,3,12
0000006928,林家鋐,AKP011,台鋼,9,8,7,1,1,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0,2,2
0000006929,紀慶然,AKP011,台鋼,5,21,19,5,5,8,8,0,0,0,8,3,1,0,0,1,1,0,0,0,6,3
0000007064,陳世嘉,AKP011,台鋼,5,9,8,1,1,2,2,0,0,0,2,2,0,0,0,0,1,0,0,0,4,0
0000006935,巴奇達魯 妮卡兒,AKP011,台鋼,5,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2
0000005333,湯家豪,AKP011,台鋼,4,12,10,1,0,3,2,1,0,0,4,0,0,0,0,1,1,0,0,0,2,6
0000007069,張誠恩,AKP011,台鋼,4,6,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1
0000006933,林威漢,AKP011,台鋼,3,5,5,0,1,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1
0000006926,陳致嘉,AKP011,台鋼,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0000006213,何恆佑,ZZZ039,中職,19,79,72,10,5,21,12,7,1,1,33,12,2,3,0,1,6,1,0,0,19,21
0000005544,曾傳昇,ZZZ039,中職,18,57,48,9,5,18,15,3,0,0,21,9,5,0,1,2,6,0,0,4,12,12
0000007089,王念好,ZZZ039,中職,18,60,52,5,7,13,9,3,0,1,19,10,1,3,0,2,5,0,1,1,17,14
0000006879,冉承霖,ZZZ039,中職,18,51,43,4,9,10,7,1,2,0,15,11,3,1,0,1,7,0,0,0,10,13
0000006240,馬傑森,ZZZ039,中職,17,54,48,4,7,13,10,3,0,0,16,6,1,1,1,0,4,0,1,3,11,19
0000006235,林政華,ZZZ039,中職,17,39,32,3,7,7,6,0,1,0,9,7,1,0,1,1,4,1,1,0,13,7
0000006861,蔡佳諺,ZZZ039,中職,17,60,47,4,6,9,4,4,1,0,15,11,1,1,0,2,10,0,1,1,9,20
0000006716,張翔,ZZZ039,中職,16,45,39,2,4,6,5,1,0,0,7,11,0,0,1,0,5,0,0,1,9,14
0000006229,葉子霆,ZZZ039,中職,15,41,38,5,6,11,8,1,2,0,16,5,4,1,0,0,3,0,0,0,11,11
