ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000004722,安田尚憲,ZZZ080,日職東,19,70,59,13,6,18,13,4,0,1,25,13,1,0,0,2,9,1,0,1,14,16
0000004723,岩見雅紀,ZZZ080,日職東,19,54,49,14,5,12,6,3,0,3,24,18,0,0,0,1,2,0,2,0,5,15
0000004721,村上宗隆,ZZZ080,日職東,19,69,58,15,11,13,5,3,1,4,30,19,1,0,0,1,10,0,0,2,17,10
0000004725,塩見泰隆,ZZZ080,日職東,18,62,51,12,16,20,12,3,1,4,37,6,5,2,0,1,7,0,3,0,15,11
0000004718,湯浅大,ZZZ080,日職東,18,66,47,5,11,11,9,2,0,0,13,9,6,0,4,1,12,1,2,3,10,18
0000004720,宮本丈,ZZZ080,日職東,18,52,45,5,8,10,6,3,1,0,15,8,0,0,2,0,5,0,0,2,17,10
0000004724,加藤脩平,ZZZ080,日職東,18,60,50,1,8,10,7,3,0,0,13,12,3,0,2,0,8,0,0,1,10,18
0000004726,和田康士朗,ZZZ080,日職東,18,55,43,3,11,8,5,0,2,1,15,12,8,2,0,1,10,0,1,0,10,14
0000004719,北村拓己,ZZZ080,日職東,17,49,43,4,7,8,7,1,0,0,9,4,1,2,1,1,3,0,1,0,23,9
0000004716,松本直樹,ZZZ080,日職東,13,36,35,3,3,11,9,1,0,1,15,2,1,0,0,0,1,0,0,1,14,8
0000004715,岸田行倫,ZZZ080,日職東,13,24,22,5,3,6,6,0,0,0,6,2,1,0,0,0,2,0,0,1,4,9
0000004704,山田大樹,ZZZ080,日職東,13,36,33,0,2,6,3,3,0,0,9,11,0,1,0,0,3,0,0,1,10,6
0000004717,齊藤誠人,ZZZ080,日職東,12,31,28,0,2,2,2,0,0,0,2,10,0,0,0,0,3,0,0,0,13,3
0000004727,愛斗,ZZZ080,日職東,8,28,28,5,2,7,3,3,0,1,13,5,1,1,0,0,0,0,0,1,10,6
0000004764,笠井駿,ZZZ080,日職東,4,10,10,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1
0000004691,森下翔平,ZZZ083,社會人,19,82,68,11,11,20,13,7,0,0,27,9,0,1,0,0,14,1,0,0,15,24
0000002846,佐藤旭,ZZZ083,社會人,19,82,65,10,8,19,14,3,2,0,26,13,1,1,5,0,12,0,0,3,17,16
0000002828,辻野雄大,ZZZ083,社會人,14,48,32,6,7,11,10,0,1,0,13,4,3,0,1,1,11,1,3,4,8,11
0000004694,佐藤竜彦,ZZZ083,社會人,12,56,50,7,11,21,14,3,1,3,35,7,0,1,0,0,6,0,0,0,14,8
0000004690,下川知弥,ZZZ083,社會人,12,59,45,3,8,16,13,2,1,0,20,11,2,0,1,0,13,0,0,5,11,7
0000004692,石川裕也,ZZZ083,社會人,12,46,37,9,6,10,5,2,1,2,20,9,1,0,1,0,7,0,1,1,8,9
0000004698,皆川仁,ZZZ083,社會人,12,49,40,4,7,8,5,3,0,0,11,10,1,2,1,2,6,0,0,0,12,11
0000004688,喜納淳弥,ZZZ083,社會人,12,55,47,5,3,9,5,2,1,1,16,8,0,2,0,2,5,0,1,0,12,20
0000002827,木南了,ZZZ083,社會人,10,32,27,2,2,7,6,1,0,0,8,7,0,0,1,0,3,0,1,0,5,7
0000002837,松本桃太郎,ZZZ083,社會人,10,35,31,9,4,8,5,1,2,0,13,6,0,1,0,1,3,0,0,0,8,10
0000004678,田場亮平,ZZZ083,社會人,10,18,14,0,2,2,2,0,0,0,2,2,0,0,0,0,2,0,2,0,5,5
0000004687,渡辺和哉,ZZZ083,社會人,9,29,23,3,5,9,2,4,2,1,20,0,1,2,1,0,2,0,3,0,8,6
0000002838,北村祥治,ZZZ083,社會人,8,33,26,7,3,8,6,2,0,0,10,3,0,1,1,1,5,0,0,0,7,9
0000004677,丸子達也,ZZZ083,社會人,7,30,25,2,4,10,10,0,0,0,10,8,0,1,0,0,5,0,0,0,1,6
0000004693,小深田大翔,ZZZ083,社會人,7,23,19,1,4,6,6,0,0,0,6,2,1,0,2,0,2,0,0,1,3,8
0000004695,佐藤拓也,ZZZ083,社會人,7,31,24,3,3,4,2,2,0,0,6,6,1,1,1,2,4,0,0,0,6,10
0000004697,龍幸之介,ZZZ083,社會人,7,27,23,2,2,2,1,1,0,0,3,4,0,1,0,1,2,0,1,0,10,8
0000004696,茶谷良太,ZZZ083,社會人,6,20,18,1,3,1,1,0,0,0,1,4,0,1,0,0,1,0,1,2,11,2
0000004689,大保優真,ZZZ083,社會人,4,6,6,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2
0000002352,范國宸,ZZZ039,中職,19,79,75,11,12,20,13,5,0,2,31,19,0,0,0,2,2,0,0,0,15,23
0000002282,張閔勛,ZZZ039,中職,19,74,70,12,6,17,11,5,0,1,25,10,1,2,1,1,2,0,0,0,19,25
0000002291,岳東華,ZZZ039,中職,18,62,57,12,8,18,14,2,0,2,26,13,0,0,1,1,2,0,1,2,16,11
0000001473,李宗賢,ZZZ039,中職,17,69,66,10,11,25,15,8,2,0,37,10,3,1,0,1,1,0,1,2,16,14
0000002684,楊家維,ZZZ039,中職,17,55,47,3,5,12,9,2,1,0,16,12,1,2,1,0,6,0,1,0,12,11
0000000158,廖健富,ZZZ039,中職,17,66,57,4,11,14,13,1,0,0,15,10,0,1,0,0,8,1,1,0,17,16
0000004633,陳晨威,ZZZ039,中職,17,55,50,5,7,12,8,2,1,1,19,13,3,0,2,0,3,0,0,1,14,11
0000001606,林祐樂,ZZZ039,中職,15,41,37,9,5,13,9,2,1,1,20,8,0,0,1,1,2,0,0,0,8,9
0000001406,莊駿凱,ZZZ039,中職,14,32,26,1,7,5,3,2,0,0,7,7,0,0,1,0,5,0,0,0,4,10
0000000366,楊晉豪,ZZZ039,中職,14,18,16,3,4,3,1,2,0,0,5,4,1,0,0,0,2,0,0,0,6,3
0000004642,林靖凱,ZZZ039,中職,12,10,10,1,2,2,0,2,0,0,4,2,1,0,0,0,0,0,0,0,3,3
0000000161,黃敬瑋,ZZZ039,中職,12,26,21,2,3,3,3,0,0,0,3,8,2,0,2,1,2,0,0,1,2,9
0000002285,高宇杰,ZZZ039,中職,12,18,16,0,2,2,1,1,0,0,3,6,0,0,0,0,2,0,0,0,6,2
0000000159,成晉,ZZZ039,中職,11,14,14,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4
0000000743,陳子豪,ZZZ039,中職,8,30,25,4,5,10,8,1,0,1,14,5,0,0,0,0,5,0,0,0,5,5
0000000772,陳文杰,ZZZ039,中職,8,35,32,9,5,12,8,3,0,1,18,7,0,0,1,0,2,0,0,3,6,6
0000004645,戴培峰,ZZZ039,中職,6,16,15,1,0,5,4,1,0,0,6,4,0,0,1,0,0,0,0,0,3,3
0000001339,林祖傑,ZZZ039,中職,6,14,11,2,4,2,1,0,1,0,4,2,0,0,0,0,3,0,0,0,5,2
0000004670,金旻洙,ZZZ041,韓職,19,39,34,1,9,11,8,3,0,0,14,14,0,0,0,0,5,0,0,0,4,4
0000004672,柳丞鉉,ZZZ041,韓職,19,72,66,10,12,19,16,2,1,0,23,9,0,0,0,1,5,0,0,0,24,14
0000002334,李聖圭,ZZZ041,韓職,19,75,68,14,8,19,12,4,1,2,31,19,1,1,0,0,6,0,1,0,17,13
0000004669,高將赫,ZZZ041,韓職,19,72,66,5,6,17,14,3,0,0,20,21,1,4,0,0,4,0,2,1,17,11
0000004673,金虎伶,ZZZ041,韓職,19,62,57,4,5,14,11,3,0,0,17,23,1,2,1,0,4,0,0,1,8,11
0000002338,宋佑賢,ZZZ041,韓職,19,65,59,10,3,14,10,3,1,0,19,15,3,1,0,0,6,0,0,1,20,10
0000004652,李振榮,ZZZ041,韓職,19,57,44,8,6,7,5,1,0,1,11,15,1,0,1,1,11,0,0,0,10,13
0000004671,吳泳首,ZZZ041,韓職,18,47,44,3,5,9,7,1,0,1,13,17,1,0,0,0,3,0,0,2,14,4
0000004664,金泰君,ZZZ041,韓職,17,48,44,6,5,8,5,1,0,2,15,13,0,1,0,0,2,0,2,0,13,10
0000004674,崔相珉,ZZZ041,韓職,17,38,31,1,4,5,4,1,0,0,6,17,2,0,0,0,5,0,2,2,3,6
0000004666,崔宰元,ZZZ041,韓職,15,33,27,1,6,8,8,0,0,0,8,8,1,1,1,0,4,0,1,0,5,6
0000004667,徐藝日,ZZZ041,韓職,15,37,32,0,4,4,4,0,0,0,4,12,0,0,0,0,3,0,2,0,10,5
0000004668,金周賢,ZZZ041,韓職,14,28,23,1,2,5,4,1,0,0,6,13,0,1,0,0,4,0,1,0,4,1
0000004651,朴哉昱,ZZZ041,韓職,12,28,25,2,1,6,6,0,0,0,6,6,0,2,2,0,1,0,0,0,6,6
0000004665,金亨俊,ZZZ041,韓職,10,16,14,4,2,4,2,0,0,2,10,5,0,0,0,0,2,0,0,0,3,2
0000004754,髙松渡,ZZZ081,日職西,16,36,33,2,3,10,10,0,0,0,10,6,2,0,2,0,1,0,0,3,13,3
0000004752,三森大貴,ZZZ081,日職西,16,45,43,2,4,12,11,1,0,0,13,14,3,0,0,1,1,0,0,0,8,10
0000004749,谷川原健太,ZZZ081,日職西,16,39,34,2,2,9,7,2,0,0,11,7,0,0,0,0,5,0,0,1,11,7
0000004760,西浦颯大,ZZZ081,日職西,16,37,35,1,4,5,5,0,0,0,5,7,3,0,0,0,2,0,0,3,12,11
0000004755,狩野行寿,ZZZ081,日職西,15,39,36,2,3,9,8,1,0,0,10,9,2,0,1,0,2,0,0,0,14,4
0000004759,大本将吾,ZZZ081,日職西,15,36,34,5,2,8,5,3,0,0,11,10,0,2,0,0,2,0,0,0,9,7
0000004763,宮本秀明,ZZZ081,日職西,14,40,39,6,6,15,11,2,0,2,23,11,0,0,0,0,1,0,0,1,7,6
0000004758,田城飛翔,ZZZ081,日職西,14,37,34,3,4,10,8,2,0,0,12,6,1,1,1,0,2,0,0,0,13,5
0000004753,増田珠,ZZZ081,日職西,14,42,36,2,4,9,6,2,1,0,13,4,0,0,0,0,5,0,1,2,8,15
0000004761,佐野皓大,ZZZ081,日職西,14,36,32,0,1,8,7,1,0,0,9,7,11,0,3,0,1,0,0,2,11,6
0000004750,稲富宏樹,ZZZ081,日職西,14,27,25,3,0,5,4,0,1,0,7,6,0,0,1,1,0,0,0,0,7,8
0000004762,伊藤康祐,ZZZ081,日職西,14,35,34,0,2,6,2,3,1,0,11,4,0,2,0,0,1,0,0,0,13,11
0000004756,百瀬大騎,ZZZ081,日職西,13,35,30,8,5,8,5,1,0,2,15,7,1,2,1,0,3,0,1,2,12,3
0000004757,藤谷洸介,ZZZ081,日職西,13,34,33,2,1,6,4,2,0,0,8,14,0,2,0,1,0,0,0,0,5,9
0000004751,山本祐大,ZZZ081,日職西,12,31,30,2,0,11,10,1,0,0,12,4,0,1,0,0,1,0,0,0,9,5
0000002882,長坂拳弥,ZZZ081,日職西,12,29,20,1,2,3,3,0,0,0,3,6,1,1,1,0,8,1,0,0,9,3
