ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000002280,廖任磊,ZZZ048,中華,10,0,10,0,0,0,0,0,4,0,12.0,51,215,8,0,4,0,3,20,2,0,2,2,6,10
0000002275,林安可,ZZZ048,中華,9,0,9,0,0,0,0,0,0,3,9.2,39,183,5,0,7,0,0,15,1,0,1,1,6,5
0000002276,鄭鈞仁,ZZZ048,中華,9,0,9,0,0,0,3,0,0,3,16.0,63,229,13,0,4,0,0,15,0,0,2,2,16,15
0000002281,廖乙忠,ZZZ048,中華,8,1,7,0,0,0,0,0,0,1,10.2,42,151,7,1,2,0,1,6,1,0,2,2,14,12
0000002301,陳育軒,ZZZ048,中華,6,0,6,0,0,0,1,0,0,2,6.2,25,87,5,0,1,0,0,2,0,0,2,2,8,9
0000002279,吳俊杰,ZZZ048,中華,6,1,5,0,0,0,3,0,0,1,8.1,38,153,10,2,2,0,0,10,1,0,5,5,4,12
0000002277,吳丞哲,ZZZ048,中華,6,0,6,0,0,0,0,1,1,1,6.2,31,122,9,1,3,0,1,5,2,0,5,5,8,5
0000002303,黃竣彥,ZZZ048,中華,5,0,5,0,0,0,1,0,0,2,6.1,27,112,6,0,4,0,0,3,0,0,1,1,3,11
0000002272,賴智垣,ZZZ048,中華,5,3,2,0,0,0,0,1,0,1,12.0,61,227,19,1,7,0,1,7,1,0,8,8,14,13
0000002271,黃恩賜,ZZZ048,中華,4,4,0,0,0,0,0,0,0,0,18.2,78,285,13,0,7,0,1,16,2,0,6,3,33,8
0000002278,王玉譜,ZZZ048,中華,4,2,2,0,0,0,0,1,0,1,12.0,58,191,13,0,6,0,1,17,0,0,8,5,17,4
0000002302,賴清榮,ZZZ048,中華,4,2,2,0,0,0,0,1,0,2,10.0,44,167,14,1,2,0,0,6,0,0,10,10,7,15
0000002310,黃騰宥,ZZZ048,中華,3,0,3,0,0,0,0,0,0,1,2.2,14,72,5,0,1,0,0,2,1,0,2,1,2,4
0000003639,呂彥青,ZZZ048,中華,3,3,0,0,0,0,0,0,0,0,11.0,50,215,14,1,3,0,1,12,1,1,8,5,10,10
0000002312,曹維揚,ZZZ048,中華,3,0,3,0,0,0,0,1,0,1,1.0,12,46,5,1,3,0,1,2,0,0,5,5,0,1
0000002274,黃子鵬,ZZZ048,中華,3,1,2,0,0,0,0,0,0,0,3.1,12,43,0,0,2,0,0,3,0,0,0,0,6,1
0000002299,黃逸鑫,ZZZ048,中華,3,0,3,0,0,0,1,0,0,0,3.0,16,63,6,1,2,0,0,3,0,0,4,3,3,2
0000001524,劉昱言,ZZZ048,中華,2,1,1,0,0,0,0,0,0,0,5.0,20,71,3,0,1,0,1,3,1,0,0,0,5,7
0000002273,曾琦,ZZZ048,中華,2,0,2,0,0,0,2,0,0,0,3.0,14,51,3,0,2,0,0,1,0,0,2,2,3,5
0000002300,許少綸,ZZZ048,中華,2,0,2,0,0,0,0,0,0,0,2.0,11,40,4,0,1,0,0,0,0,0,4,4,4,2
0000002740,岸本淳希,ZZZ040,日職,10,0,10,0,0,0,0,0,0,1,14.0,61,263,15,1,6,0,1,14,0,0,8,8,10,15
0000002748,飯塚悟史,ZZZ040,日職,7,0,7,0,0,0,0,1,0,2,13.0,56,208,13,0,6,0,0,12,0,0,7,3,17,8
0000002743,平良拳太郎,ZZZ040,日職,7,2,5,0,0,0,1,2,1,1,15.0,69,254,20,1,5,0,0,9,0,0,14,7,18,17
0000002747,柿田裕太,ZZZ040,日職,6,4,2,0,0,0,2,1,0,1,21.0,81,319,13,0,6,0,0,20,2,0,6,4,25,17
0000002739,加治屋蓮,ZZZ040,日職,6,2,4,0,0,0,1,1,0,1,17.1,70,265,19,0,2,0,0,12,0,0,4,2,29,8
0000002741,浜田智博,ZZZ040,日職,6,3,3,0,0,0,1,0,0,1,17.0,61,236,10,1,3,0,0,18,1,0,4,4,15,15
0000002744,田面巧二郎,ZZZ040,日職,6,0,6,0,0,0,1,0,0,1,7.2,42,182,9,0,11,0,1,7,3,0,11,9,6,8
0000002738,岡本健,ZZZ040,日職,5,2,3,0,0,0,1,0,0,1,16.0,73,298,16,1,6,0,1,18,1,0,11,9,16,16
