ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000002291,岳東華,ACN,中信,112,424,382,36,44,92,73,15,1,3,118,81,6,5,4,2,31,1,5,1,95,120
0000004636,江坤宇,ACN,中信,109,465,406,40,67,129,103,18,2,6,169,47,10,9,8,1,37,0,13,4,119,120
0000000929,王威晨,ACN,中信,105,454,420,38,59,132,117,11,4,0,151,46,11,11,6,5,21,1,2,10,144,109
0000000772,陳文杰,ACN,中信,105,406,367,62,45,110,85,19,2,4,145,59,12,11,5,4,27,0,3,6,110,97
0000001119,許基宏,ACN,中信,105,429,349,49,52,100,72,20,2,6,142,61,11,11,5,6,65,1,4,3,108,91
0000000743,陳子豪,ACN,中信,94,380,319,65,48,91,62,17,2,10,142,49,8,13,1,4,48,0,8,4,79,105
0000001754,林書逸,ACN,中信,85,328,273,27,43,80,63,15,1,1,100,67,10,7,9,1,40,0,5,8,102,34
0000005571,岳政華,ACN,中信,79,261,230,26,38,68,50,11,2,5,98,52,5,3,14,3,9,0,4,2,71,56
0000002297,詹子賢,ACN,中信,72,241,207,35,23,52,36,14,0,2,72,38,5,4,0,2,31,2,1,0,53,66
0000006430,福來喜,ACN,中信,71,274,259,28,24,66,54,7,0,5,88,33,1,8,0,1,10,2,4,0,77,84
0000000853,周思齊,ACN,中信,53,163,149,31,15,35,22,10,2,1,52,19,3,4,1,3,10,1,0,0,40,59
0000002285,高宇杰,ACN,中信,49,105,91,8,14,21,15,4,0,2,31,28,0,1,5,1,7,0,1,0,26,22
0000005656,李聖裕,ACN,中信,44,119,112,8,13,31,28,3,0,0,34,20,1,4,2,0,4,0,1,2,36,27
0000003183,張志豪,ACN,中信,42,141,123,14,17,26,19,4,0,3,39,23,1,5,0,4,13,0,1,2,28,50
0000005298,黃韋盛,ACN,中信,37,92,83,11,14,22,20,1,1,0,25,20,1,2,0,0,6,0,3,5,24,17
0000006225,宋晟睿,ACN,中信,35,31,30,2,5,3,2,1,0,0,4,9,1,0,1,0,0,0,0,3,11,8
0000001129,潘志芳,ACN,中信,31,60,52,2,7,13,11,2,0,0,15,15,0,0,3,0,4,0,1,2,17,10
0000000744,陳家駒,ACN,中信,31,50,45,4,2,9,9,0,0,0,9,6,0,0,2,1,2,0,0,0,17,16
0000000908,蘇緯達,ACN,中信,23,45,43,4,4,7,5,1,0,1,11,11,1,3,0,0,1,0,1,0,15,10
0000003548,黃鈞聲,ACN,中信,21,55,45,6,2,10,8,2,0,0,12,16,0,0,5,1,4,0,0,0,12,13
0000002307,王政順,ACN,中信,19,47,38,4,6,8,8,0,0,0,8,14,2,0,1,0,7,0,1,0,8,9
0000003255,陳偉漢,ACN,中信,15,36,33,4,3,9,8,1,0,0,10,6,0,0,1,1,1,0,0,0,12,8
0000005342,林志綱,ACN,中信,14,4,4,0,6,3,3,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0
0000000753,杜家明,ACN,中信,9,18,17,3,2,5,4,0,0,1,8,2,0,0,0,0,0,0,1,0,6,4
0000005567,林瑞鈞,ACN,中信,6,12,12,0,2,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,3,5
0000006224,林吳晉瑋,ACN,中信,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0000002304,吳明鴻,ACN,中信,3,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0000006220,馬鋼,ACN,中信,2,3,3,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
