ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003737,林琨瀚,ABB,三商,90,408,364,28,43,80,62,15,0,3,104,52,6,12,13,2,26,0,3,5,154,80
0000003759,鷹俠L.I,ABB,三商,89,348,307,50,43,95,56,23,1,15,165,33,1,6,0,1,37,0,3,0,69,111
0000003762,哥雅L.G,ABB,三商,88,381,351,55,48,107,72,26,1,8,159,37,4,7,0,2,25,1,3,1,99,110
0000003744,康雷A.G,ABB,三商,87,334,311,46,56,112,73,23,6,10,177,35,14,6,0,0,23,4,0,6,71,93
0000003756,蔡生豐,ABB,三商,84,262,222,10,28,34,28,3,1,2,45,42,9,4,11,0,27,0,1,6,88,58
0000003738,林仲秋,ABB,三商,83,332,300,52,43,92,56,20,2,14,158,31,3,6,2,5,25,2,0,2,74,108
0000003766,陳正中,ABB,三商,67,215,196,17,11,44,33,8,2,1,59,31,0,2,7,3,7,0,2,0,68,56
0000003760,蔣坤珄,ABB,三商,66,190,165,14,10,34,31,2,0,1,39,23,0,4,9,1,15,0,0,3,72,37
0000003753,何良志,ABB,三商,62,114,105,2,11,21,18,3,0,0,24,18,0,4,4,0,4,0,1,1,47,19
0000003763,鄭幸生,ABB,三商,61,153,135,7,15,35,28,7,0,0,42,18,2,3,5,2,9,0,2,3,58,26
0000003764,徐整當,ABB,三商,57,137,123,16,9,25,22,3,0,0,28,9,0,3,1,2,9,0,2,0,56,35
0000003767,許錫華,ABB,三商,57,117,108,10,7,24,21,2,1,0,28,15,1,6,2,0,7,0,0,0,35,34
0000003733,林振賢,ABB,三商,53,114,102,8,8,21,19,2,0,0,23,17,1,4,3,0,7,0,2,2,50,14
0000003736,童琮輝,ABB,三商,45,160,152,15,17,33,24,5,1,3,49,42,2,3,0,0,8,0,0,1,46,31
0000003757,藍文成,ABB,三商,28,17,16,0,4,4,4,0,0,0,4,2,0,0,1,0,0,0,0,1,6,4
0000000559,黃世明,ABB,三商,22,51,41,3,4,6,5,1,0,0,7,13,1,0,2,2,5,0,1,0,16,8
0000003743,游宗龍,ABB,三商,14,22,20,0,3,2,1,1,0,0,3,5,0,1,0,0,2,0,0,0,11,2
0000003745,陳俊智,ABB,三商,12,11,11,0,1,2,2,0,0,0,2,5,0,0,0,0,0,0,0,0,3,1
0000000387,廖敏雄,AFF,時報,90,387,350,70,65,104,62,16,2,24,196,84,15,5,0,4,29,0,4,4,82,84
0000000401,喬治G.H,AFF,時報,90,387,359,78,59,122,80,19,2,21,208,50,1,8,0,3,23,3,2,0,87,103
0000000375,曾貴章,AFF,時報,88,395,344,26,56,117,90,22,2,3,152,43,11,6,5,0,44,2,2,8,126,58
0000000402,褚志遠,AFF,時報,85,344,292,49,38,87,59,15,2,11,139,42,5,4,15,3,30,0,4,4,86,80
0000000389,陳執信,AFF,時報,74,265,245,30,25,56,34,16,0,6,90,28,2,6,4,2,13,0,1,2,79,84
0000000374,王光熙,AFF,時報,73,276,252,21,26,60,40,11,1,8,97,39,0,7,12,1,9,0,2,4,92,62
0000000438,黃俊傑,AFF,時報,72,188,174,14,9,39,31,8,0,0,47,15,2,5,5,0,9,0,0,1,66,54
0000000383,路易L.P-1994,AFF,時報,69,242,226,25,30,58,38,11,4,5,92,40,4,2,9,2,4,1,1,6,69,61
0000000394,古勝吉,AFF,時報,65,253,221,19,35,53,41,8,3,1,70,29,10,4,20,0,11,0,1,5,74,65
0000000406,張正憲,AFF,時報,62,171,155,11,11,33,27,4,0,2,43,22,1,4,3,0,12,1,1,0,65,35
0000000396,謝奇勳,AFF,時報,55,84,80,8,8,12,11,1,0,0,13,9,1,1,0,0,2,0,2,0,39,20
0000000388,李聰富,AFF,時報,49,128,118,8,8,30,22,5,1,2,43,29,0,2,0,2,6,0,2,0,39,22
0000000372,楊章鑫,AFF,時報,44,97,89,9,15,16,12,2,1,1,23,17,2,0,0,0,8,0,0,2,33,23
0000000398,愛快B.G,AFF,時報,25,96,81,9,22,24,15,5,2,2,39,9,6,2,0,0,14,1,1,0,27,21
0000000391,尤伸評,AFF,時報,18,35,33,2,4,10,7,2,0,1,15,10,1,0,0,0,2,0,0,1,9,4
0000000407,雷蒙T.R,AFF,時報,14,48,39,3,6,14,14,0,0,0,14,6,4,0,1,1,7,0,0,2,13,7
0000000395,查力士P.C,AFF,時報,7,11,10,1,1,2,2,0,0,0,2,3,1,0,0,1,0,0,0,0,5,1
0000000380,多情D.T,AFF,時報,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0000000392,卓琨原,AFF,時報,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000408,蔡明宏,AFF,時報,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000446,孫昭立,AAA,味全,90,342,309,32,31,76,62,11,1,2,95,38,8,3,16,1,11,0,5,4,108,88
0000000484,坎沙諾C.S,AAA,味全,90,386,336,73,53,95,51,17,2,25,191,73,21,9,0,5,42,5,3,8,75,98
0000000444,羅世幸,AAA,味全,88,338,305,33,40,82,53,17,1,11,134,67,2,6,3,3,25,2,2,2,84,75
0000000478,凱斯P.S,AAA,味全,86,368,325,22,45,94,75,17,2,0,115,34,10,3,11,1,29,0,2,1,133,65
0000000442,郭建霖,AAA,味全,86,357,312,25,34,70,56,11,3,0,87,30,6,10,18,2,22,0,3,2,117,97
