ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000000486,張泰山,ADD,統一7-ELEVEn,117,490,448,96,75,149,96,36,0,17,236,59,2,20,0,5,32,5,5,2,136,109
0000002601,高國慶,ADD,統一7-ELEVEn,114,488,432,82,59,115,76,23,3,13,183,67,1,16,0,4,46,0,6,1,121,133
0000002599,劉芙豪,ADD,統一7-ELEVEn,110,433,374,37,54,95,71,18,0,6,131,65,14,6,1,4,49,0,5,7,115,103
0000002610,高志綱,ADD,統一7-ELEVEn,104,391,339,37,37,109,89,15,3,2,136,34,5,12,17,5,25,0,5,4,114,87
0000002661,陳鏞基,ADD,統一7-ELEVEn,104,446,392,57,54,107,76,21,2,8,156,59,6,14,1,5,46,0,2,1,91,140
0000003538,林志祥,ADD,統一7-ELEVEn,102,405,344,33,53,97,81,12,2,2,119,55,10,3,27,3,27,0,4,2,113,82
0000002666,鄧志偉,ADD,統一7-ELEVEn,99,338,304,52,43,83,50,21,1,11,139,68,2,5,1,1,29,1,3,1,73,81
0000002626,潘武雄,ADD,統一7-ELEVEn,94,387,312,57,62,121,79,28,5,9,186,57,4,2,0,0,70,2,5,3,65,69
0000003899,楊松弦,ADD,統一7-ELEVEn,85,268,243,25,42,69,55,11,1,2,88,34,13,3,3,0,18,1,4,5,87,53
0000003201,郭俊佑,ADD,統一7-ELEVEn,80,240,201,37,35,52,32,8,1,11,95,64,3,5,2,3,29,1,5,3,45,43
0000002608,郭岱琦,ADD,統一7-ELEVEn,73,247,218,30,36,62,44,11,1,6,93,39,5,5,1,2,22,0,4,0,62,57
0000003356,李育儒,ADD,統一7-ELEVEn,56,74,65,1,9,7,7,0,0,0,7,19,1,1,4,1,4,0,0,0,32,8
0000003273,周廣勝,ADD,統一7-ELEVEn,49,105,90,7,15,21,19,2,0,0,23,12,0,4,4,0,10,0,1,1,35,22
0000003287,黃恩賜,ADD,統一7-ELEVEn,42,112,98,6,16,22,20,1,0,1,26,18,5,1,1,1,8,0,4,1,26,33
0000003275,朱元勤,ADD,統一7-ELEVEn,39,92,73,6,19,17,12,3,1,1,25,24,3,0,5,0,10,0,4,0,20,12
0000002957,凃壯勳,ADD,統一7-ELEVEn,31,80,73,9,6,21,18,2,0,1,26,15,1,2,2,1,3,0,1,0,15,23
0000003350,劉育辰,ADD,統一7-ELEVEn,25,54,49,4,5,11,11,0,0,0,11,13,0,1,1,0,4,0,0,0,15,10
0000002616,陳俊輝,ADD,統一7-ELEVEn,9,16,16,0,0,3,2,1,0,0,4,4,0,2,0,0,0,0,0,0,6,3
0000002947,鄭乃文,ADD,統一7-ELEVEn,7,8,8,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2
0000003277,林偉,ADD,統一7-ELEVEn,7,5,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2
0000003211,王勝偉,ACC,兄弟,120,504,428,67,76,122,95,15,6,6,167,79,15,6,16,11,40,0,9,3,111,127
0000000667,彭政閔,ACC,兄弟,119,523,440,88,78,141,99,28,0,14,211,66,7,23,1,6,70,1,6,7,128,111
0000002946,陳江和,ACC,兄弟,118,446,387,56,56,110,92,15,0,3,134,29,3,7,24,5,23,0,7,1,136,117
0000003395,張正偉,ACC,兄弟,118,551,489,50,91,172,131,26,15,0,228,54,22,13,4,5,45,1,8,12,149,119
