ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003935,紀俊麟,AHH,中信,99,429,372,18,61,103,92,6,3,2,121,53,30,5,8,0,44,1,5,15,117,99
0000003909,黃貴裕,AHH,中信,98,392,327,52,45,78,48,17,1,12,133,86,8,3,11,3,48,0,3,4,86,80
0000003931,鄭昌明,AHH,中信,96,386,338,32,39,73,54,13,2,4,102,85,11,7,22,3,22,0,1,8,113,71
0000003928,陳健偉,AHH,中信,95,357,298,46,45,80,58,16,2,4,112,74,10,1,1,2,53,2,2,8,90,56
0000003944,郭岱詠,AHH,中信,88,240,216,31,32,59,44,8,2,5,86,53,7,3,9,1,12,0,2,6,55,50
0000003736,童琮輝,AHH,中信,87,286,262,23,27,63,47,11,2,3,87,58,13,11,3,0,18,0,3,6,95,46
0000003901,石金受,AHH,中信,79,259,231,19,22,54,42,10,0,2,70,37,2,4,4,3,19,1,2,5,66,77
0000003957,王宜民,AHH,中信,75,199,178,8,17,37,32,3,2,0,44,18,6,3,12,1,8,0,0,6,89,35
0000003857,王宸浩,AHH,中信,69,172,146,29,13,40,29,7,0,4,59,28,0,3,5,2,17,0,2,4,37,43
0000003959,陳嘉宏,AHH,中信,68,257,236,30,29,56,35,13,0,8,93,64,6,1,2,0,14,0,5,1,62,54
0000000506,蔡昆祥,AHH,中信,67,187,160,18,12,32,23,8,0,1,43,35,3,7,7,3,14,0,3,3,50,46
0000003904,邱企彬,AHH,中信,66,145,132,10,15,28,21,5,0,2,39,28,3,1,5,0,7,0,1,1,42,34
0000002475,陳文賓,AHH,中信,64,192,174,21,20,47,34,5,1,7,75,57,4,1,4,1,11,1,2,3,39,32
0000003960,葉長龍,AHH,中信,27,30,27,2,1,3,3,0,0,0,3,9,2,0,1,0,2,0,0,2,9,6
0000003966,王信民,AHH,中信,21,46,44,5,2,11,7,1,2,1,19,10,0,1,0,1,1,0,0,1,10,14
0000003953,索沙J.S,AHH,中信,19,71,65,6,5,14,10,2,2,0,20,13,3,1,1,0,3,0,2,1,26,12
0000003940,曾漢州,AHH,中信,14,36,28,2,2,5,4,1,0,0,6,5,1,1,0,0,7,0,1,0,10,8
0000003946,陳麒元,AHH,中信,12,14,14,1,0,1,1,0,0,0,1,5,0,1,0,0,0,0,0,0,5,3
0000000021,蔡士凡,AHH,中信,9,11,9,1,1,2,2,0,0,0,2,2,0,0,0,0,2,0,0,0,3,2
0000003958,李軾揚,AHH,中信,4,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
0000000515,許聖杰,AII,誠泰,100,386,339,29,32,69,50,15,0,4,96,82,1,5,18,2,26,1,1,4,104,86
0000000791,謝佳賢,AII,誠泰,100,431,362,67,67,103,57,24,5,17,188,91,13,1,0,4,60,2,5,3,79,93
0000000804,楊睿智,AII,誠泰,96,427,359,19,49,99,79,12,8,0,127,42,10,3,24,2,39,0,3,7,132,88
0000000800,吳承翰,AII,誠泰,92,354,295,29,40,63,47,11,2,3,87,62,5,4,10,0,46,0,3,5,105,65
