ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000000486,張泰山,AEG,興農,100,446,396,94,82,130,77,21,4,28,243,65,22,9,0,2,46,9,2,8,115,88
0000003858,闕樹木,AEG,興農,96,404,343,33,51,89,71,17,1,0,108,52,5,10,23,5,28,1,5,6,123,84
0000000180,黃忠義,AEG,興農,96,414,370,46,50,111,84,19,2,6,152,38,9,6,1,1,36,2,6,3,111,111
0000000246,鄭兆行,AEG,興農,96,411,371,58,56,105,76,14,3,12,161,39,16,7,6,1,28,0,5,6,97,131
0000000250,張家浩,AEG,興農,95,353,315,24,40,82,68,9,5,0,101,57,17,5,6,1,26,0,5,7,89,88
0000000249,曾華偉,AEG,興農,90,417,367,31,57,111,85,19,6,1,145,50,15,12,5,3,35,1,7,8,129,80
0000000240,羅松永,AEG,興農,83,316,282,35,35,81,61,12,5,3,112,43,4,7,7,4,17,0,6,3,89,73
0000000476,葉君璋,AEG,興農,81,286,249,29,22,64,57,6,1,0,72,41,1,5,7,2,17,0,11,2,81,65
0000000251,高健龍,AEG,興農,76,255,237,31,28,55,36,9,1,9,93,66,3,6,7,0,10,0,1,1,63,53
0000000241,陳宗甫,AEG,興農,60,210,180,14,23,46,35,9,1,1,60,24,0,5,11,1,15,0,3,2,57,54
0000000260,曾揚岳,AEG,興農,57,163,143,10,10,32,23,6,1,2,46,40,2,1,3,2,13,0,2,0,41,32
0000000253,施昭同,AEG,興農,52,112,101,9,8,19,17,2,0,0,21,13,3,3,2,1,7,1,1,0,38,32
0000000268,邱敏舜,AEG,興農,39,64,55,4,9,15,15,0,0,0,15,16,4,0,1,0,7,0,1,1,17,7
0000000270,楊進雄,AEG,興農,11,27,23,3,2,5,3,1,1,0,8,7,1,1,1,0,3,0,0,1,9,2
0000000661,馮勝賢,ACC,兄弟,100,448,373,28,61,97,82,13,2,0,114,51,12,12,29,3,36,0,7,6,147,81
0000000667,彭政閔,ACC,兄弟,100,443,369,83,83,131,85,25,3,18,216,81,22,3,1,3,61,7,9,9,86,74
0000000670,陳致遠,ACC,兄弟,100,453,401,97,84,137,93,20,6,18,223,57,31,7,3,12,35,6,2,7,81,138
0000003798,蔡豐安,ACC,兄弟,100,430,392,74,54,111,81,17,2,11,165,76,8,11,4,5,20,2,9,4,91,119
0000000588,陳懷山,ACC,兄弟,97,404,354,61,50,104,81,16,3,4,138,55,6,3,4,5,40,0,1,11,113,87
0000000622,陳瑞振,ACC,兄弟,94,417,347,36,67,95,81,9,4,1,115,39,7,13,9,2,52,0,7,9,141,74
0000000547,陳瑞昌,ACC,兄弟,85,288,252,26,29,61,46,14,1,0,77,42,1,6,5,2,20,0,9,1,84,67
0000000650,林明憲,ACC,兄弟,73,317,278,30,51,76,60,10,4,2,100,28,7,5,8,3,23,0,5,3,94,83
0000000665,李志傑,ACC,兄弟,68,197,154,24,23,38,27,6,2,3,57,28,6,5,4,2,33,0,4,1,56,34
0000000651,許誌為,ACC,兄弟,58,121,108,7,15,17,15,2,0,0,19,10,2,1,5,0,8,0,0,1,52,29
0000000663,王金勇,ACC,兄弟,51,147,131,24,18,34,24,7,0,3,50,18,0,2,1,3,10,0,2,0,40,42
0000000528,郭一峰,ACC,兄弟,50,112,97,12,7,17,11,3,0,3,29,34,2,4,6,1,8,0,0,2,31,16
0000000664,許閔嵐,ACC,兄弟,35,72,62,4,6,15,11,4,0,0,19,11,0,2,1,2,5,0,2,0,21,17
0000000675,朱鴻森,ACC,兄弟,28,68,58,3,10,9,9,0,0,0,9,6,3,2,3,2,2,0,3,1,24,21
0000000671,鄭漢禮,ACC,兄弟,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0000000573,王光輝,ACC,兄弟,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0000000791,謝佳賢,AII,誠泰,100,426,356,59,50,95,53,23,1,18,174,91,2,11,1,2,66,6,1,2,77,95
0000000800,吳承翰,AII,誠泰,98,407,341,41,47,96,73,17,2,4,129,60,18,1,13,1,46,1,6,15,110,76
0000000792,鄭景益,AII,誠泰,96,316,282,37,16,62,44,10,0,8,96,83,0,2,2,2,28,0,2,0,53,86
0000000793,林義翔,AII,誠泰,92,295,269,21,31,62,52,7,1,2,77,46,5,5,5,0,20,0,1,3,94,67
0000000797,丘昌榮,AII,誠泰,91,331,304,44,23,73,50,14,2,7,112,82,4,7,1,4,21,0,1,4,75,78
0000000798,黃高俊,AII,誠泰,90,333,289,14,37,63,49,10,4,0,81,49,11,6,3,0,38,0,3,6,105,72
0000000794,張琮貴,AII,誠泰,84,269,242,12,21,51,38,10,1,2,69,52,0,11,7,1,13,0,5,3,96,44
0000000789,柯良宗,AII,誠泰,76,225,205,10,23,58,44,12,1,1,75,24,6,3,7,0,7,0,6,4,76,47
0000002544,高正偉,AII,誠泰,69,184,164,11,11,34,31,3,0,0,37,38,1,3,8,2,9,0,1,1,60,34
0000000801,陳保宏,AII,誠泰,63,119,110,10,6,31,27,2,1,1,38,23,1,2,1,0,8,1,0,1,29,27
0000000790,陳世峰,AII,誠泰,59,155,148,6,5,32,22,8,0,2,46,44,1,5,3,0,3,0,1,1,39,33
0000000796,林建良,AII,誠泰,56,143,128,4,9,30,27,2,0,1,35,26,0,2,3,0,12,0,0,1,37,35
0000000788,許志豪,AII,誠泰,53,119,108,5,10,22,20,0,1,1,27,29,0,5,3,0,7,0,1,1,32,25
0000000799,鄞明村,AII,誠泰,49,60,47,5,8,9,8,1,0,0,10,14,0,3,2,2,6,0,3,0,13,13
