ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000000426,傑恩,AFF,時報,69,278,244,39,43,63,36,14,1,12,115,57,0,6,0,2,30,4,2,1,68,58
0000000428,卡瑞拉,AFF,時報,67,276,260,40,31,86,63,18,1,4,118,50,2,6,0,2,13,2,1,1,67,59
0000000429,魯賓,AFF,時報,62,234,221,23,22,69,44,22,1,2,99,37,1,1,1,0,9,1,3,2,77,38
0000000173,張耀騰,AFF,時報,56,195,171,21,24,47,35,8,1,3,66,19,10,6,2,3,19,2,0,6,65,43
0000000387,廖敏雄,AFF,時報,47,196,172,40,36,55,36,11,0,8,90,29,4,3,0,2,21,0,1,2,42,48
0000000388,李聰富,AFF,時報,46,172,159,19,21,40,27,7,0,6,65,36,2,6,0,1,10,1,2,0,59,25
0000000493,廖述仁,AFF,時報,46,176,162,11,15,40,30,7,1,2,55,53,0,2,2,0,11,1,1,4,42,27
0000000608,張瑋,AFF,時報,46,149,141,8,13,32,28,3,0,1,38,34,4,4,2,0,4,0,2,5,58,17
0000003753,何良志,AFF,時報,45,171,155,6,15,32,30,1,1,0,35,24,2,4,8,0,7,0,1,2,74,25
0000003788,楊福群,AFF,時報,44,133,121,11,6,23,15,7,0,1,33,42,1,2,4,1,5,0,2,0,33,24
0000000374,王光熙,AFF,時報,44,176,165,18,16,50,41,5,1,3,66,26,0,6,4,0,7,0,0,0,59,30
0000000375,曾貴章,AFF,時報,43,194,171,36,28,63,42,15,0,6,96,18,7,0,2,2,18,1,1,0,66,26
0000000185,白昆弘,AFF,時報,43,144,130,6,8,30,26,3,0,1,36,23,1,3,4,1,7,0,2,1,48,30
0000000389,陳執信,AFF,時報,43,172,155,18,22,45,31,11,0,3,65,13,1,6,3,1,13,0,0,1,50,48
0000003782,孫家濬,AFF,時報,42,89,86,1,5,8,7,1,0,0,9,26,4,6,1,0,2,0,0,0,44,8
0000000402,褚志遠,AFF,時報,40,151,132,20,20,47,35,6,0,6,71,15,0,4,2,1,12,0,4,1,45,26
0000000438,黃俊傑,AFF,時報,36,94,84,7,10,17,14,3,0,0,20,11,0,3,4,2,4,0,0,0,28,30
0000003767,許錫華,AFF,時報,35,103,93,2,6,17,14,3,0,0,20,18,0,1,2,1,7,0,0,0,30,29
0000000164,沈俊忠,AFF,時報,35,130,117,6,12,37,30,7,0,0,44,17,1,2,0,0,13,0,0,1,36,27
0000000396,謝奇勳,AFF,時報,33,76,73,4,17,19,15,4,0,0,23,7,5,3,1,0,2,0,0,1,30,17
0000000583,陳彥成,AFF,時報,33,100,89,8,2,16,15,0,1,0,18,18,1,7,1,1,8,0,1,1,39,17
0000000425,威格,AFF,時報,29,129,104,24,21,38,20,13,0,5,66,20,2,4,0,0,22,0,3,0,22,24
0000000434,王保文,AFF,時報,18,18,17,0,1,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0,11,3
0000000391,尤伸評,AFF,時報,8,12,11,1,5,4,3,0,0,1,7,4,0,0,0,0,1,0,0,0,2,1
0000000435,趙子傑,AFF,時報,7,6,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0
0000003892,劉明吉,AFF,時報,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000436,卜南波,AFF,時報,5,8,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0
0000000419,伯納德,AFF,時報,4,20,18,4,2,4,2,1,0,1,8,6,0,0,0,0,2,0,0,0,2,6
0000000370,陳慶國,AFF,時報,3,13,12,2,3,2,2,0,0,0,2,3,1,0,0,0,1,0,0,0,3,4
0000000376,邱啟成,AFF,時報,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000573,王光輝,ACC,兄弟,96,405,365,49,40,95,72,18,1,4,127,42,1,12,5,5,28,2,2,3,129,104
0000000580,李居明,ACC,兄弟,96,409,360,51,42,119,90,24,0,5,158,39,1,10,6,6,36,3,0,2,103,105
0000000613,德伍,ACC,兄弟,96,438,373,94,84,139,79,32,5,23,250,67,5,5,2,3,56,3,4,4,102,68
0000000612,祈美力,ACC,兄弟,91,396,341,42,59,114,86,21,0,7,156,43,7,6,10,1,36,1,8,6,76,109
0000000551,林易增,ACC,兄弟,90,382,342,23,77,106,88,12,2,4,134,28,24,6,4,0,33,0,3,12,108,100
0000000588,陳懷山,ACC,兄弟,89,294,270,29,36,74,61,8,2,3,95,58,5,12,4,0,15,0,5,10,92,46
0000000567,陳琦豐,ACC,兄弟,86,304,286,20,37,68,63,5,0,0,73,43,7,5,6,1,11,0,0,6,123,53
0000000598,董永興,ACC,兄弟,85,324,290,28,26,64,53,11,0,0,75,40,2,8,9,1,21,0,3,6,135,52
0000000614,奧力偉,ACC,兄弟,78,324,273,81,56,85,49,11,0,25,171,65,0,8,0,8,40,4,3,1,63,68
0000000547,陳瑞昌,ACC,兄弟,69,217,193,17,21,50,41,8,0,1,61,33,2,8,4,1,14,0,5,1,60,51
0000000606,邱麒璋,ACC,兄弟,64,130,121,9,11,28,23,3,1,1,36,29,0,6,1,1,5,0,2,1,44,21
0000000572,李文傳,ACC,兄弟,32,45,39,1,7,6,4,2,0,0,8,7,0,1,3,0,3,0,0,0,17,9
0000000608,張瑋,ACC,兄弟,23,28,27,0,4,3,3,0,0,0,3,9,0,1,0,0,1,0,0,0,11,4
0000000591,林百亨,ACC,兄弟,16,18,14,3,0,5,5,0,0,0,5,3,0,0,0,0,3,0,1,0,2,4
0000000581,吳聲武,ACC,兄弟,16,14,13,2,1,4,3,1,0,0,5,5,0,1,0,0,1,0,0,1,4,0
0000000618,林正偉,ACC,兄弟,10,9,7,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,3,2
0000000556,黃廣琪,ACC,兄弟,7,13,11,2,0,3,2,1,0,0,4,3,0,0,0,0,2,0,0,0,4,1
0000000620,戴于程,ACC,兄弟,6,5,5,1,1,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0
0000003739,侯明坤,ACC,兄弟,5,7,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2
0000000180,黃忠義,AEG,興農,94,436,374,34,62,98,80,14,0,4,124,54,8,7,7,3,44,1,8,4,148,77
0000000213,帝多,AEG,興農,94,426,371,73,85,132,86,27,3,16,213,61,22,2,3,4,45,2,3,10,99,83
0000000191,王傳家,AEG,興農,89,372,313,51,47,94,67,19,2,6,135,45,3,7,3,2,53,4,1,4,98,78
0000000186,張天麟,AEG,興農,86,332,297,26,33,74,62,7,1,4,95,55,11,8,6,2,27,0,0,4,93,77
0000000461,陳俊和,AEG,興農,80,260,225,48,29,58,37,16,0,5,89,46,1,6,3,0,29,0,3,1,60,61
0000000201,張家豪,AEG,興農,70,177,157,8,18,30,24,3,2,1,40,33,1,5,1,0,18,0,1,2,67,27
0000000195,張協進,AEG,興農,66,201,196,22,13,50,34,13,0,3,72,40,1,2,3,0,1,0,1,3,57,49
0000000189,吳哲宗,AEG,興農,64,163,148,16,15,35,29,4,2,0,43,32,2,3,1,2,12,0,0,1,46,37
0000000167,張建勳,AEG,興農,64,144,131,13,18,30,25,3,1,1,38,28,4,1,5,1,6,0,1,0,35,39
0000000208,張文宗,AEG,興農,64,246,205,28,31,55,39,12,2,2,77,53,1,2,2,3,36,1,0,3,55,45
0000000219,神真水,AEG,興農,59,234,215,26,38,63,50,6,3,4,87,23,4,5,2,2,12,0,3,4,94,37
0000000169,陳威成,AEG,興農,56,177,158,18,21,33,25,6,0,2,45,17,1,5,3,1,13,0,2,1,68,41
0000000224,奇威,AEG,興農,44,179,153,19,30,50,37,11,1,1,66,20,3,1,7,2,17,2,0,3,41,44
0000002475,陳文賓,AEG,興農,39,116,108,19,17,30,21,5,0,4,47,23,0,4,1,1,6,0,0,0,36,20
0000000185,白昆弘,AEG,興農,36,138,127,12,13,32,24,5,1,2,45,18,3,8,3,1,7,0,0,3,48,30
0000000212,鐵布衫,AEG,興農,31,124,108,16,18,35,21,12,0,2,53,15,2,1,0,3,13,1,0,1,30,31
0000000172,王俊郎,AEG,興農,24,71,64,7,7,23,20,3,0,0,26,3,0,1,3,1,3,0,0,0,32,7
0000000476,葉君璋,AAA,味全,96,390,358,24,34,71,60,11,0,0,82,65,10,7,11,1,15,0,5,5,155,68
0000000451,大帝士,AAA,味全,94,424,383,40,72,120,90,22,3,5,163,62,71,3,2,1,36,1,2,12,119,83
0000000486,張泰山,AAA,味全,91,373,338,56,44,88,62,14,3,9,135,54,12,8,2,2,26,1,4,3,128,70
0000000511,喬坎那,AAA,味全,91,380,335,71,62,111,68,21,2,20,196,40,2,6,0,2,43,6,0,4,112,74
0000000447,黃煚隆,AAA,味全,85,339,291,34,47,73,51,17,0,5,105,37,14,8,5,2,40,0,1,5,94,89
0000000506,蔡昆祥,AAA,味全,81,240,210,16,23,50,42,6,2,0,60,61,3,4,6,1,18,0,5,7,74,26
0000000444,羅世幸,AAA,味全,78,292,257,33,32,77,53,19,0,5,111,61,3,6,1,1,28,1,5,5,71,49
0000000502,鄭文賢,AAA,味全,77,239,205,21,30,48,32,10,2,4,74,50,18,3,7,0,25,0,2,4,69,38
0000000504,陳炳男,AAA,味全,71,129,121,12,16,23,15,7,0,1,33,27,10,2,1,1,6,0,0,4,42,30
0000000505,陳大順,AAA,味全,70,208,191,25,15,44,31,6,1,6,70,42,2,6,1,0,16,0,0,3,67,38
0000000455,洪正欽,AAA,味全,70,176,148,17,22,27,22,3,1,1,35,38,3,2,6,2,19,0,1,2,50,35
0000000494,陳金茂,AAA,味全,60,210,189,29,31,56,38,11,0,7,88,25,3,5,2,5,14,1,0,0,45,68
0000000477,法蘭克,AAA,味全,43,159,134,32,31,57,38,10,1,8,93,27,5,2,1,2,19,1,3,3,32,20
0000000493,廖述仁,AAA,味全,27,47,43,4,6,9,6,1,0,2,16,15,0,0,2,0,2,0,0,1,12,7
0000003739,侯明坤,AAA,味全,24,64,58,4,4,15,11,3,0,1,21,13,1,1,1,0,5,0,0,1,20,10
0000003745,陳俊智,AAA,味全,21,23,20,4,4,5,4,0,0,1,8,5,0,1,0,0,3,0,0,0,4,6
0000000519,武建州,AAA,味全,9,13,12,0,1,2,1,1,0,0,3,6,1,0,0,0,1,0,0,0,3,1
0000000520,李明勳,AAA,味全,7,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
0000000449,林光中,AAA,味全,6,11,8,0,3,2,2,0,0,0,2,2,0,0,0,0,3,0,0,0,2,2
0000000454,陽介仁,AAA,味全,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000003902,闕壯鎮,AHH,中信,93,398,353,31,53,93,68,20,5,0,123,29,31,5,16,1,18,0,10,16,173,59
0000003859,拉飛力,AHH,中信,89,386,348,42,53,113,86,18,1,8,157,42,13,6,6,0,22,2,9,8,126,67
0000002469,卡羅,AHH,中信,88,348,292,35,37,88,64,19,2,3,120,45,10,7,9,2,40,3,5,4,83,78
