ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000000064,陳金鋒,AJK,Lamigo,114,482,412,99,80,132,87,17,1,27,232,86,7,8,0,9,60,7,1,0,102,101
0000000012,潘忠韋,AJK,Lamigo,110,320,291,40,38,81,64,9,0,8,114,74,0,7,0,0,22,2,7,0,77,59
0000000033,石志偉,AJK,Lamigo,108,412,365,33,64,100,85,10,2,3,123,42,3,11,7,2,31,0,7,0,135,90
0000000045,林智勝,AJK,Lamigo,108,475,431,111,87,143,79,29,4,31,273,89,11,13,0,4,34,1,6,1,94,109
0000000041,曾豪駒,AJK,Lamigo,99,256,230,31,35,56,36,11,2,7,92,50,1,3,1,1,22,0,2,1,58,67
0000003345,林智平,AJK,Lamigo,94,366,316,30,49,87,76,6,4,1,104,62,7,3,2,5,42,0,1,1,105,67
0000000040,蔡建偉,AJK,Lamigo,89,229,190,28,31,42,28,10,3,1,61,38,2,4,4,1,27,0,7,2,71,40
0000003305,鍾承佑,AJK,Lamigo,86,310,286,45,36,82,52,21,2,7,128,43,7,10,3,2,17,0,2,5,76,87
0000004030,詹智堯,AJK,Lamigo,85,272,230,23,35,62,49,9,4,0,79,23,10,4,3,4,31,2,4,4,110,39
0000000016,黃龍義,AJK,Lamigo,83,296,259,31,48,59,36,13,1,9,101,54,8,7,0,4,29,1,4,2,74,76
0000000007,陳峰民,AJK,Lamigo,80,232,213,19,23,54,38,15,0,1,72,32,1,9,3,1,15,0,0,2,73,55
0000003008,劉家豪,AJK,Lamigo,62,129,118,11,14,25,18,5,1,1,35,25,0,4,3,0,8,0,0,1,39,29
0000002997,蔡宗佑,AJK,Lamigo,57,134,115,16,21,31,25,6,0,0,37,15,2,5,3,1,14,0,1,0,47,23
0000000273,余進德,AJK,Lamigo,57,131,118,20,20,32,24,6,1,1,43,16,0,3,2,1,10,0,0,5,46,25
0000000100,酷力士J.C,AJK,Lamigo,49,184,164,28,18,53,41,5,1,6,78,28,0,7,0,1,18,0,1,0,56,28
0000002956,黃浩然,AJK,Lamigo,44,90,83,16,16,27,19,6,0,2,39,19,1,3,1,2,1,0,3,0,18,21
0000003016,蔣智聰,AJK,Lamigo,40,82,73,5,9,12,10,1,0,1,16,20,0,4,0,1,7,0,1,0,24,18
0000000057,黃小偉,AJK,Lamigo,36,62,56,7,8,11,5,4,2,0,19,15,0,1,0,1,4,0,1,0,11,20
0000000854,黃仕豪,AJK,Lamigo,31,65,57,4,10,12,8,4,0,0,16,12,2,1,1,1,4,0,2,0,17,17
0000000034,張民諺,AJK,Lamigo,21,40,32,5,4,13,9,3,1,0,18,2,1,5,0,0,8,0,0,1,11,6
0000000095,戈登N.G,AJK,Lamigo,18,76,68,11,11,15,8,3,0,4,30,9,0,4,0,0,8,0,0,1,17,27
0000000098,雷恩斯T.R,AJK,Lamigo,15,62,55,6,9,18,13,3,1,1,26,12,11,0,2,1,4,0,0,2,12,14
0000000060,石彥緯,AJK,Lamigo,9,6,3,0,4,1,1,0,0,0,1,2,1,0,1,0,1,0,1,0,0,0
0000002977,林津平,AJK,Lamigo,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
0000002975,林聖凱,AJK,Lamigo,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
0000000847,威納斯W.V,AEG,興農,120,524,489,73,71,176,129,37,1,9,242,33,3,18,0,7,28,0,0,4,156,131
0000003144,林益全,AEG,興農,120,529,486,113,92,169,114,33,4,18,264,46,6,19,0,3,39,6,1,4,171,103
0000000276,張建銘,AEG,興農,112,500,451,59,75,148,111,25,7,5,202,55,9,10,5,2,36,4,6,4,156,94
0000000246,鄭兆行,AEG,興農,110,422,391,59,60,115,90,20,2,3,148,32,11,13,0,5,24,0,2,4,117,132
0000000486,張泰山,AEG,興農,107,436,398,63,52,119,79,22,1,17,194,51,2,15,0,5,27,1,6,4,128,105
0000000282,鄭達鴻,AEG,興農,99,337,304,46,48,108,79,19,4,6,153,35,13,5,2,3,26,1,2,8,89,75
0000000791,謝佳賢,AEG,興農,98,380,310,51,76,87,57,16,0,14,145,65,5,6,0,1,67,2,2,1,86,73
