ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003395,張正偉,AEO,富邦,89,373,324,36,53,102,83,14,4,1,127,49,7,3,9,2,34,4,4,2,100,75
0000001284,陳品捷,AEO,富邦,67,223,186,20,30,48,35,5,3,5,74,45,4,3,2,2,32,2,1,1,42,53
0000003337,蔣智賢,AEO,富邦,66,245,215,34,35,68,42,17,0,9,112,37,0,8,0,0,25,6,5,1,66,44
0000003336,林宥穎,AEO,富邦,65,220,204,34,28,61,47,11,0,3,81,36,0,5,4,5,7,0,0,0,57,54
0000000343,高孝儀,AEO,富邦,63,169,148,11,20,39,27,9,1,2,56,24,3,2,2,1,13,0,5,2,38,47
0000003436,陳凱倫,AEO,富邦,59,149,135,14,21,35,24,8,0,3,52,31,3,3,3,0,6,0,5,1,37,32
0000002352,范國宸,AEO,富邦,56,169,157,34,20,50,34,11,0,5,76,29,1,3,0,0,11,0,1,0,28,50
0000003338,高國輝,AEO,富邦,50,176,160,29,24,50,25,16,0,9,93,46,1,1,0,1,15,0,0,0,23,42
0000001118,高國麟,AEO,富邦,45,140,125,28,20,36,17,9,2,8,73,34,1,3,0,0,11,2,4,0,27,28
0000003379,林威廷,AEO,富邦,40,100,83,12,13,23,16,4,2,1,34,22,2,1,7,0,7,0,3,2,19,17
0000003192,方克偉,AEO,富邦,39,121,103,7,12,21,18,2,0,1,26,28,0,1,3,0,13,1,2,0,26,26
0000001217,于孟馗,AEO,富邦,36,81,68,5,5,13,9,4,0,0,17,18,0,0,4,1,7,1,1,0,17,20
0000000362,申皓瑋,AEO,富邦,33,73,68,6,11,14,10,3,0,1,20,19,3,0,0,0,2,0,3,2,21,14
0000004645,戴培峰,AEO,富邦,32,102,92,13,8,21,17,4,0,0,25,26,0,0,1,1,7,0,1,0,25,21
0000000366,楊晉豪,AEO,富邦,29,95,81,5,11,18,13,4,0,1,25,16,1,3,5,0,7,0,2,2,38,9
