ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000000588,陳懷山,ACC,兄弟,94,409,364,27,55,95,76,14,5,0,119,57,12,6,7,2,35,0,1,3,145,69
0000000613,德伍R.W,ACC,兄弟,94,407,329,68,51,106,67,18,2,19,185,78,12,16,0,3,69,12,6,2,81,67
0000000573,王光輝,ACC,兄弟,89,363,325,41,33,70,52,10,0,8,104,38,4,15,0,5,29,2,4,1,114,108
0000000625,洪德芳,ACC,兄弟,82,277,241,22,23,49,40,5,1,3,65,78,5,5,9,5,15,0,7,2,64,55
0000000644,朋馳G.M,ACC,兄弟,81,366,331,30,41,92,77,12,1,2,112,51,13,6,8,1,20,1,6,5,118,71
0000000547,陳瑞昌,ACC,兄弟,78,303,275,37,21,71,50,12,4,5,106,55,2,8,0,0,14,0,14,4,76,73
0000000650,林明憲,ACC,兄弟,69,255,216,18,37,61,46,11,1,3,83,31,19,1,7,3,27,1,2,2,71,56
0000000622,陳瑞振,ACC,兄弟,69,292,260,17,39,74,63,5,6,0,91,47,19,2,4,3,23,0,2,1,90,52
0000000166,吳思賢,ACC,兄弟,62,232,216,24,20,50,39,6,4,1,67,30,1,6,3,2,11,1,0,1,88,50
0000000606,邱麒璋,ACC,兄弟,60,188,173,22,9,41,30,11,0,0,52,53,2,8,0,1,13,0,1,0,61,19
0000000651,許誌為,ACC,兄弟,48,144,135,8,16,35,29,5,1,0,42,8,3,2,4,0,3,0,2,3,61,31
0000003874,楊煜堂,ACC,兄弟,34,88,82,11,7,15,10,2,1,2,25,34,2,1,0,1,4,0,1,0,26,8
0000000551,林易增,ACC,兄弟,23,43,36,2,6,3,3,0,0,0,3,6,5,1,0,0,7,0,0,2,17,10
0000000621,陳建村,ACC,兄弟,22,31,27,2,8,5,5,0,0,0,5,14,4,1,1,0,3,0,0,0,5,3
0000000639,吳柏勳,ACC,兄弟,22,57,48,4,2,3,3,0,0,0,3,10,0,1,5,2,2,0,0,0,23,14
0000000581,吳聲武,ACC,兄弟,12,24,22,2,1,6,5,1,0,0,7,6,0,0,0,0,2,0,0,0,6,4
0000000661,馮勝賢,ACC,兄弟,12,47,45,1,3,15,14,1,0,0,16,4,5,2,1,0,1,0,0,1,19,7
0000000660,陳俊義,ACC,兄弟,10,23,21,2,2,2,1,1,0,0,3,5,0,0,0,1,1,0,0,0,7,8
0000000662,蒲慶哲,ACC,兄弟,6,9,9,0,0,3,3,0,0,0,3,1,0,0,0,0,0,0,0,1,3,2
0000003833,卡內基B.C,ABB,三商,91,375,349,35,41,106,80,22,2,2,138,60,3,5,1,0,22,4,3,6,114,69
0000003795,林岳亮,ABB,三商,87,356,314,19,28,74,62,10,2,0,88,41,6,3,21,0,21,0,0,5,121,78
0000003735,陳該發,ABB,三商,86,357,310,35,51,98,69,13,7,9,152,59,8,1,2,0,44,1,1,4,78,75
0000003799,林怡宏,ABB,三商,82,284,253,29,29,64,50,11,0,3,84,55,7,2,3,2,26,0,0,6,92,44
0000000167,張建勳,ABB,三商,81,259,238,11,20,57,51,5,1,0,64,18,16,5,5,0,15,0,1,7,90,73
0000003738,林仲秋,ABB,三商,76,294,258,41,26,70,47,15,0,8,109,39,3,7,0,4,32,4,0,4,77,76
0000000618,林正偉,ABB,三商,73,276,258,22,27,67,57,8,2,0,79,40,14,2,3,2,11,0,2,4,94,59
0000003798,蔡豐安,ABB,三商,71,208,191,18,12,43,35,6,0,2,55,47,2,1,0,2,8,0,7,2,50,53
0000003764,徐整當,ABB,三商,61,182,154,11,13,37,32,4,1,0,43,12,2,4,17,1,6,0,4,1,66,40
0000003797,呂嘉明,ABB,三商,53,160,147,14,17,34,28,2,2,2,46,22,8,5,2,1,8,0,2,2,56,36
0000000502,鄭文賢,ABB,三商,52,153,140,14,16,30,24,1,4,1,42,43,4,2,2,0,9,0,2,2,49,18
0000003843,馬丁尼G.M,ABB,三商,49,197,177,16,20,56,45,8,0,3,73,26,25,0,3,3,8,0,6,8,53,45
0000003839,百吉S.A,ABB,三商,36,135,124,12,14,35,25,8,1,1,48,26,6,5,0,1,8,0,2,1,40,24
0000003769,周德賢,ABB,三商,26,68,65,3,6,14,14,0,0,0,14,11,0,1,0,0,3,0,0,1,27,13
0000003837,堡吉P.T,ABB,三商,25,79,66,8,6,19,13,5,0,1,27,14,0,3,0,1,9,0,3,1,19,15
0000003846,王志偉,ABB,三商,14,28,23,1,2,3,3,0,0,0,3,6,1,0,2,0,2,0,1,0,10,4
0000003848,馬丁J.O,ABB,三商,13,54,50,3,6,18,15,3,0,0,21,9,1,0,2,0,1,0,1,1,10,13
0000003845,潘忠勳,ABB,三商,12,24,21,2,1,6,3,3,0,0,9,4,1,1,1,0,2,0,0,0,7,4
0000003841,喬比C.C,ABB,三商,2,5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
0000003836,湯瑪仕K.T,ABB,三商,2,7,7,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2
0000003813,林禮雄,ABB,三商,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000003895,百樂J.P,AHH,中信,90,400,367,41,60,111,81,12,7,11,170,71,34,5,1,1,29,4,2,12,107,79
0000003858,闕樹木,AHH,中信,88,309,276,29,35,67,53,11,1,2,86,53,11,9,13,2,18,0,0,2,86,72
0000003902,闕壯鎮,AHH,中信,87,364,329,24,44,80,63,11,4,2,105,37,51,0,19,0,7,0,7,12,142,70
0000003906,陳連宏,AHH,中信,87,362,299,50,57,99,66,21,7,5,149,70,13,8,1,3,56,2,3,6,73,60
0000003857,王宸浩,AHH,中信,82,329,290,43,54,90,66,15,5,4,127,43,2,4,2,2,27,3,7,2,104,55
0000003889,亞力士A.C,AHH,中信,80,335,302,64,63,98,57,23,0,18,175,58,6,9,0,3,27,0,3,2,86,63
0000003887,何獻凡,AHH,中信,74,164,145,16,14,38,33,5,0,0,43,20,3,4,5,1,10,0,3,2,59,29
0000003876,洪啟峰,AHH,中信,74,289,252,46,53,84,50,19,2,13,146,38,24,8,0,3,30,3,4,6,69,64
0000003881,潘志強,AHH,中信,72,166,149,20,9,23,16,4,2,1,34,46,5,4,3,0,9,0,5,9,52,28
0000002464,李坤哲,AHH,中信,72,152,134,20,13,41,32,8,1,0,51,19,4,5,0,0,18,0,0,2,46,28
0000003863,黃鈞瑜,AHH,中信,65,130,116,9,10,23,18,4,0,1,30,16,1,3,1,0,7,0,6,0,45,32
0000003904,邱企彬,AHH,中信,65,148,140,15,10,33,24,8,1,0,43,30,2,1,2,0,2,0,4,2,43,34
0000003891,楊啟鑫,AHH,中信,50,33,29,2,13,4,4,0,0,0,4,8,13,0,1,0,3,0,0,2,12,5
