ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000001318,朱育賢,AJK,Lamigo,98,366,326,82,58,104,76,16,0,12,156,71,1,8,0,6,32,1,2,0,88,65
0000002286,林立,AJK,Lamigo,95,335,306,38,62,97,70,18,2,7,140,82,12,6,8,3,16,0,2,3,52,73
0000001258,劉時豪,AJK,Lamigo,90,266,232,17,29,62,51,11,0,0,73,29,0,6,3,1,26,0,4,1,74,63
0000000158,廖健富,AJK,Lamigo,88,345,292,69,60,113,80,21,2,10,168,40,0,5,5,4,41,4,3,3,82,59
0000003467,林泓育,AJK,Lamigo,87,299,271,49,43,93,64,22,1,6,135,45,0,8,1,1,19,4,7,0,65,62
0000003343,郭嚴文,AJK,Lamigo,85,361,323,52,67,104,70,23,1,10,159,37,2,6,3,6,27,1,2,1,88,97
0000003174,郭永維,AJK,Lamigo,81,272,253,34,34,87,75,10,2,0,101,34,2,11,8,1,10,0,0,3,67,63
0000000153,林承飛,AJK,Lamigo,63,255,233,45,44,70,46,17,2,5,106,64,2,5,4,5,10,0,3,0,44,52
0000004030,詹智堯,AJK,Lamigo,60,133,113,9,16,31,25,5,0,1,39,17,1,4,3,1,12,0,4,0,39,21
0000003345,林智平,AJK,Lamigo,59,184,165,23,19,41,33,7,1,0,50,21,5,5,4,3,11,0,1,1,62,43
0000003660,陽耀勳,AJK,Lamigo,40,138,127,14,18,33,25,5,0,3,47,27,1,0,0,0,11,0,0,3,36,31
0000003563,余德龍,AJK,Lamigo,39,76,69,10,9,17,14,3,0,0,20,11,0,2,3,1,2,0,1,1,20,22
0000000132,梁家榮,AJK,Lamigo,39,112,99,11,10,28,24,3,0,1,34,20,0,0,5,0,8,0,0,0,24,18
0000004032,嚴宏鈞,AJK,Lamigo,33,71,62,9,6,19,15,4,0,0,23,14,0,3,4,0,5,0,0,1,14,14
0000000161,黃敬瑋,AJK,Lamigo,32,77,63,11,16,18,10,4,2,2,32,23,1,2,3,0,10,0,0,1,12,9
0000003305,鍾承祐,AJK,Lamigo,23,57,51,6,4,10,9,1,0,0,11,9,0,1,2,1,3,0,0,0,17,14
0000000935,王柏融,AJK,Lamigo,118,534,453,84,99,159,107,32,3,17,248,63,9,7,0,2,63,12,16,7,100,127
0000003533,藍寅倫,AJK,Lamigo,107,464,436,64,71,146,110,20,1,15,213,66,6,7,3,2,20,2,3,3,104,118
0000003609,陳俊秀,AJK,Lamigo,104,443,387,77,78,145,94,31,3,17,233,74,5,13,3,5,45,6,3,4,76,92
0000000159,成晉,AJK,Lamigo,7,26,25,0,2,3,3,0,0,0,3,6,0,1,0,0,1,0,0,0,9,7
0000002956,黃浩然,AJK,Lamigo,6,13,11,0,0,1,1,0,0,0,1,5,0,0,1,0,1,0,0,0,4,1
0000004633,陳晨威,AJK,Lamigo,5,11,11,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,1,4
0000003537,林政億,AJK,Lamigo,4,6,6,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2
0000002287,楊岱均,AJK,Lamigo,3,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2
0000003631,許禹壕,AJK,Lamigo,3,5,5,3,1,2,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo,3,4,4,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
0000001286,馮健庭,AJK,Lamigo,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0000002282,張閔勛,AJK,Lamigo,2,7,7,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4
0000001414,林知譽,AJK,Lamigo,2,5,4,3,1,1,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
0000002297,詹子賢,ACN,中信兄弟,93,356,331,50,42,93,57,24,3,9,150,64,2,11,1,4,18,0,2,5,74,101
0000003548,黃鈞聲,ACN,中信兄弟,78,210,195,21,22,53,43,8,0,2,67,30,0,6,5,1,4,0,5,0,52,58
0000000908,蘇緯達,ACN,中信兄弟,68,153,140,16,11,31,23,3,0,5,49,41,1,0,0,0,11,0,2,1,28,40
0000003211,王勝偉,ACN,中信兄弟,66,260,229,33,46,65,36,15,4,10,118,47,5,4,7,0,19,0,5,1,50,65
0000002946,陳江和,ACN,中信兄弟,65,83,75,7,7,19,17,2,0,0,21,11,0,3,3,0,4,0,1,0,24,21
0000000045,林智勝,ACN,中信兄弟,58,177,158,24,22,42,23,15,0,4,69,32,0,4,0,2,15,4,2,1,44,41
0000003255,陳偉漢,ACN,中信兄弟,56,219,197,14,32,59,53,6,0,0,65,27,4,6,6,3,11,0,2,4,68,41
0000001409,吳東融,ACN,中信兄弟,44,110,94,10,15,24,16,5,2,1,36,22,2,2,5,0,7,0,4,1,23,25
0000003618,王峻杰,ACN,中信兄弟,39,109,101,13,16,26,16,6,1,3,43,31,0,1,2,0,5,0,1,2,22,22
0000003602,張志強,ACN,中信兄弟,36,111,100,8,12,24,22,2,0,0,26,25,1,2,3,1,7,0,0,0,37,14
0000002304,吳明鴻,ACN,中信兄弟,25,59,56,3,6,14,12,1,1,0,17,16,0,0,1,0,0,0,2,0,12,13
0000002291,岳東華,ACN,中信兄弟,24,62,55,1,5,8,8,0,0,0,8,16,1,0,2,1,1,0,3,0,16,16
0000001119,許基宏,ACN,中信兄弟,23,62,47,4,7,9,4,4,0,1,16,19,0,0,0,0,12,0,3,0,7,12
0000001114,曾陶鎔,ACN,中信兄弟,22,40,36,5,6,6,3,2,0,1,11,13,0,0,0,1,2,0,1,0,9,9
0000000976,林明杰,ACN,中信兄弟,21,34,31,0,3,4,4,0,0,0,4,13,0,3,0,0,2,0,1,0,9,5
0000000744,陳家駒,ACN,中信兄弟,13,19,17,0,1,1,1,0,0,0,1,2,0,0,1,0,1,0,0,0,6,8
0000000929,王威晨,ACN,中信兄弟,118,537,489,42,74,164,143,17,4,0,189,64,44,8,0,1,44,2,3,19,154,106
0000000743,陳子豪,ACN,中信兄弟,115,473,414,80,62,120,81,25,1,13,186,95,3,12,1,6,49,1,3,0,95,108
0000003183,張志豪,ACN,中信兄弟,110,416,384,61,65,103,57,21,3,22,196,110,4,2,0,1,25,0,6,4,59,113
0000000853,周思齊,ACN,中信兄弟,110,435,394,64,36,120,86,21,2,11,178,60,2,6,3,3,34,4,1,3,104,109
0000000772,陳文杰,ACN,中信兄弟,10,29,27,2,3,5,5,0,0,0,5,8,1,0,1,0,1,0,0,2,8,4
0000000667,彭政閔,ACN,中信兄弟,108,408,358,59,51,104,82,14,2,6,140,52,5,19,2,7,36,2,5,2,122,87
0000001754,林書逸,ACN,中信兄弟,101,217,197,21,29,54,34,12,5,3,85,54,5,4,4,1,14,0,0,2,64,26
0000001129,潘志芳,ACN,中信兄弟,8,21,20,0,2,4,3,0,1,0,6,7,1,0,0,0,1,0,0,0,4,5
0000001463,黃稚峰,ACN,中信兄弟,5,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
0000000771,陳琥,ACN,中信兄弟,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0000002601,高國慶,ADD,統一7-ELEVEn,98,299,274,46,35,89,69,14,0,6,121,33,2,8,3,3,15,1,4,2,74,75
0000002661,陳鏞基,ADD,統一7-ELEVEn,96,347,306,54,46,93,70,11,0,12,140,95,8,3,2,3,34,2,2,0,40,78
0000001756,吳桀睿,ADD,統一7-ELEVEn,94,400,357,55,66,120,91,21,0,8,165,43,12,7,3,3,32,1,5,10,94,101
0000003284,唐肇廷,ADD,統一7-ELEVEn,79,271,248,32,28,59,46,10,2,1,76,47,4,6,4,1,16,1,2,3,63,74
0000002707,潘彥廷,ADD,統一7-ELEVEn,75,176,154,25,26,49,39,4,3,3,68,36,6,2,2,0,19,2,1,1,38,27
0000002626,潘武雄,ADD,統一7-ELEVEn,75,294,259,49,42,75,49,14,2,10,123,43,4,4,1,3,30,2,1,1,70,67
0000003551,羅國龍,ADD,統一7-ELEVEn,65,231,199,29,35,49,32,10,0,7,80,48,9,3,2,5,23,0,1,2,43,60
0000001474,蘇智傑,ADD,統一7-ELEVEn,65,284,244,49,47,75,54,3,1,17,131,59,13,4,0,2,34,3,4,2,53,59
0000002666,鄧志偉,ADD,統一7-ELEVEn,64,202,174,37,29,50,28,12,0,10,92,51,0,5,0,2,25,0,1,1,33,41
0000001240,鄭鎧文,ADD,統一7-ELEVEn,63,193,170,33,22,39,23,6,0,10,75,70,5,4,2,0,9,1,12,1,25,35
0000002610,高志綱,ADD,統一7-ELEVEn,56,116,103,13,15,30,26,4,0,0,34,11,2,4,0,2,9,0,2,0,37,27
0000003287,黃恩賜,ADD,統一7-ELEVEn,54,136,123,11,16,27,21,5,1,0,34,36,5,1,2,1,10,0,0,1,23,34
0000001406,莊駿凱,ADD,統一7-ELEVEn,47,123,111,8,18,30,27,3,0,0,33,25,2,2,4,0,7,0,1,2,24,29
0000003275,朱元勤,ADD,統一7-ELEVEn,41,109,95,9,11,20,16,3,0,1,26,30,3,2,0,1,10,0,3,2,30,16
0000001606,林祐樂,ADD,統一7-ELEVEn,26,62,57,9,8,11,7,3,1,0,16,16,1,0,3,1,0,0,1,0,15,12
0000002684,楊家維,ADD,統一7-ELEVEn,20,39,33,6,4,7,5,1,0,1,11,16,0,0,0,0,5,0,1,0,4,5
0000002289,陳重廷,ADD,統一7-ELEVEn,19,26,23,1,5,3,3,0,0,0,3,8,1,0,0,1,1,1,1,1,6,7
0000003517,方昶詠,ADD,統一7-ELEVEn,18,50,41,2,2,4,3,1,0,0,5,17,0,1,5,0,3,0,1,0,8,11
0000001107,郭峻偉,ADD,統一7-ELEVEn,12,36,29,2,2,7,7,0,0,0,7,1,0,2,1,1,4,0,1,0,10,11
0000001291,郭阜林,ADD,統一7-ELEVEn,115,471,419,76,84,119,70,28,2,19,208,101,11,15,1,6,33,0,12,1,102,95
0000001804,陳傑憲,ADD,統一7-ELEVEn,112,527,463,60,102,165,124,26,7,8,229,43,16,8,4,1,56,10,3,11,150,102
0000002298,陳重羽,ADD,統一7-ELEVEn,102,300,274,32,32,87,79,7,1,0,96,61,14,6,2,3,17,1,4,7,62,67
0000003278,買嘉儀,ADD,統一7-ELEVEn,9,22,22,2,2,8,6,2,0,0,10,5,0,2,0,0,0,0,0,0,3,3
0000002599,劉芙豪,ADD,統一7-ELEVEn,6,14,12,1,1,1,1,0,0,0,1,4,0,1,0,0,2,0,0,0,5,2
0000002696,江亮緯,ADD,統一7-ELEVEn,5,15,14,2,4,4,2,0,1,1,9,6,0,0,1,0,0,0,0,0,4,0
0000002685,吳國豪,ADD,統一7-ELEVEn,5,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
0000004627,張偉聖,ADD,統一7-ELEVEn,4,10,10,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3
0000003628,張竣凱,ADD,統一7-ELEVEn,2,4,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
