ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000000461,陳俊和,AEE,俊國,C,9,27,23,4,0,0,0,1,2,4
0000000185,白昆弘,AEE,俊國,C,87,567,522,41,4,1,0,9,30,58
0000000165,涂忠男,AEE,俊國,C,4,11,9,2,0,1,0,0,2,3
0000000208,張文宗,AEE,俊國,1B,45,377,349,23,5,25,0,0,0,0
0000000205,詹姆士J.B,AEE,俊國,1B,25,218,207,10,1,18,0,0,0,0
0000000191,王傳家,AEE,俊國,1B,29,251,235,12,4,17,0,0,0,0
0000000180,黃忠義,AEE,俊國,1B,1,0,0,0,0,0,0,0,0,0
0000000166,吳思賢,AEE,俊國,1B,2,9,9,0,0,1,0,0,0,0
0000003739,侯明坤,AEE,俊國,2B,1,1,0,1,0,0,0,0,0,0
0000000180,黃忠義,AEE,俊國,2B,86,449,222,216,11,45,0,0,0,0
0000000167,張建勳,AEE,俊國,2B,8,24,15,8,1,2,0,0,0,0
0000000164,沈俊忠,AEE,俊國,2B,1,2,1,1,0,0,0,0,0,0
0000003739,侯明坤,AEE,俊國,3B,19,48,6,37,5,2,0,0,0,0
0000000205,詹姆士J.B,AEE,俊國,3B,32,106,25,74,7,3,0,0,0,0
0000000173,張耀騰,AEE,俊國,3B,1,1,0,1,0,0,0,0,0,0
0000000167,張建勳,AEE,俊國,3B,11,33,10,21,2,0,0,0,0,0
0000000166,吳思賢,AEE,俊國,3B,42,122,34,79,9,3,0,0,0,0
0000003739,侯明坤,AEE,俊國,SS,3,1,0,1,0,0,0,0,0,0
0000000173,張耀騰,AEE,俊國,SS,59,283,83,188,12,22,0,0,0,0
0000000169,陳威成,AEE,俊國,SS,1,0,0,0,0,0,0,0,0,0
0000000167,張建勳,AEE,俊國,SS,37,169,37,118,14,14,0,0,0,0
0000003739,侯明坤,AEE,俊國,LF,3,4,4,0,0,0,0,0,0,0
0000000208,張文宗,AEE,俊國,LF,2,2,2,0,0,0,0,0,0,0
0000000206,朴仁球,AEE,俊國,LF,2,1,0,1,0,0,0,0,0,0
0000000189,吳哲宗,AEE,俊國,LF,34,58,52,3,3,1,0,0,0,0
0000000187,邦尼B.W,AEE,俊國,LF,32,49,43,1,5,0,0,0,0,0
0000000173,張耀騰,AEE,俊國,LF,1,1,1,0,0,0,0,0,0,0
0000000169,陳威成,AEE,俊國,LF,29,43,41,0,2,0,0,0,0,0
0000000164,沈俊忠,AEE,俊國,LF,9,10,9,0,1,0,0,0,0,0
0000000208,張文宗,AEE,俊國,CF,2,4,3,1,0,1,0,0,0,0
0000000206,朴仁球,AEE,俊國,CF,2,3,3,0,0,0,0,0,0,0
0000000187,邦尼B.W,AEE,俊國,CF,7,10,9,0,1,0,0,0,0,0
0000000186,張天麟,AEE,俊國,CF,84,223,214,2,7,1,0,0,0,0
0000000169,陳威成,AEE,俊國,CF,3,4,4,0,0,0,0,0,0,0
0000000164,沈俊忠,AEE,俊國,CF,2,1,1,0,0,0,0,0,0,0
0000003739,侯明坤,AEE,俊國,RF,1,0,0,0,0,0,0,0,0,0
0000000461,陳俊和,AEE,俊國,RF,3,4,4,0,0,0,0,0,0,0
0000000208,張文宗,AEE,俊國,RF,52,104,94,4,6,1,0,0,0,0
0000000206,朴仁球,AEE,俊國,RF,14,28,27,0,1,0,0,0,0,0
0000000191,王傳家,AEE,俊國,RF,1,1,0,1,0,0,0,0,0,0
0000000189,吳哲宗,AEE,俊國,RF,3,3,3,0,0,0,0,0,0,0
0000000187,邦尼B.W,AEE,俊國,RF,9,21,19,0,2,0,0,0,0,0
0000000169,陳威成,AEE,俊國,RF,26,47,42,3,2,1,0,0,0,0
0000000164,沈俊忠,AEE,俊國,RF,6,4,4,0,0,0,0,0,0,0
0000000221,金炯均,AEE,俊國,P,21,12,1,11,0,0,0,0,0,0
0000000202,甘炳勳,AEE,俊國,P,4,3,0,3,0,0,0,0,0,0
0000000198,賴有亮,AEE,俊國,P,23,15,2,10,3,0,0,0,0,0
0000000197,林朝煌,AEE,俊國,P,31,40,6,29,5,2,0,0,0,0
0000000196,成田幸洋,AEE,俊國,P,10,2,0,2,0,0,0,0,0,0
0000000192,廖俊銘,AEE,俊國,P,7,3,2,1,0,0,0,0,0,0
0000000191,王傳家,AEE,俊國,P,4,1,0,1,0,0,0,0,0,0
0000000190,威爾W.F,AEE,俊國,P,36,41,3,36,2,1,0,0,0,0
0000000188,金鐘國,AEE,俊國,P,7,3,0,2,1,0,0,0,0,0
0000000182,黃杉楹,AEE,俊國,P,19,7,3,4,0,0,0,0,0,0
0000000181,劉榮華,AEE,俊國,P,4,1,0,1,0,0,0,0,0,0
0000000176,韓禧敏,AEE,俊國,P,22,19,6,11,2,0,0,0,0,0
0000000175,湯尼T.M,AEE,俊國,P,18,12,1,11,0,1,0,0,0,0
0000000406,張正憲,AFF,時報,C,27,117,105,10,2,2,0,1,7,19
0000000391,尤伸評,AFF,時報,C,4,12,12,0,0,0,0,1,0,3
0000000389,陳執信,AFF,時報,C,73,455,390,56,9,6,0,10,39,44
0000000406,張正憲,AFF,時報,1B,1,0,0,0,0,0,0,0,0,0
0000000402,褚志遠,AFF,時報,1B,62,634,577,49,8,52,0,0,0,0
0000000401,喬治G.H,AFF,時報,1B,23,205,196,4,5,19,0,0,0,0
0000000388,李聰富,AFF,時報,1B,5,54,49,3,2,3,0,0,0,0
0000000374,王光熙,AFF,時報,1B,7,40,38,2,0,2,0,0,0,0
0000000438,黃俊傑,AFF,時報,2B,13,42,17,25,0,5,0,0,0,0
0000000396,謝奇勳,AFF,時報,2B,13,35,13,19,3,2,0,0,0,0
0000000394,古勝吉,AFF,時報,2B,3,23,11,9,3,1,0,0,0,0
0000000383,路易L.P-1994,AFF,時報,2B,15,52,16,35,1,7,0,0,0,0
0000000374,王光熙,AFF,時報,2B,67,365,170,184,11,49,0,0,0,0
0000000438,黃俊傑,AFF,時報,3B,56,118,28,87,3,7,0,0,0,0
0000000396,謝奇勳,AFF,時報,3B,20,15,3,10,2,0,0,0,0,0
0000000394,古勝吉,AFF,時報,3B,40,89,21,61,7,5,0,0,0,0
0000000383,路易L.P-1994,AFF,時報,3B,16,22,2,17,3,1,0,0,0,0
0000000380,多情D.T,AFF,時報,3B,1,0,0,0,0,0,0,0,0,0
0000000407,雷蒙T.R,AFF,時報,SS,14,63,18,40,5,5,0,0,0,0
0000000398,愛快B.G,AFF,時報,SS,24,119,44,72,3,17,0,0,0,0
0000000396,謝奇勳,AFF,時報,SS,3,16,4,11,1,2,0,0,0,0
0000000394,古勝吉,AFF,時報,SS,24,131,35,83,13,16,0,0,0,0
0000000383,路易L.P-1994,AFF,時報,SS,39,177,54,109,14,18,0,0,0,0
0000000406,張正憲,AFF,時報,LF,1,0,0,0,0,0,0,0,0,0
0000000396,謝奇勳,AFF,時報,LF,1,1,1,0,0,0,0,0,0,0
0000000395,查力士P.C,AFF,時報,LF,1,1,1,0,0,0,0,0,0,0
0000000394,古勝吉,AFF,時報,LF,5,7,7,0,0,0,0,0,0,0
0000000383,路易L.P-1994,AFF,時報,LF,1,0,0,0,0,0,0,0,0,0
0000000375,曾貴章,AFF,時報,LF,81,126,119,5,2,0,0,0,0,0
0000000372,楊章鑫,AFF,時報,LF,7,16,16,0,0,0,0,0,0,0
0000000388,李聰富,AFF,時報,CF,1,0,0,0,0,0,0,0,0,0
0000000387,廖敏雄,AFF,時報,CF,89,201,188,12,1,1,0,0,0,0
0000000372,楊章鑫,AFF,時報,CF,5,6,6,0,0,0,0,0,0,0
0000000406,張正憲,AFF,時報,RF,1,0,0,0,0,0,0,0,0,0
0000000401,喬治G.H,AFF,時報,RF,65,166,154,4,8,0,0,0,0,0
0000000395,查力士P.C,AFF,時報,RF,1,0,0,0,0,0,0,0,0,0
0000000388,李聰富,AFF,時報,RF,22,29,27,1,1,0,0,0,0,0
0000000372,楊章鑫,AFF,時報,RF,24,34,31,2,1,0,0,0,0,0
0000000437,捷猛士J.W,AFF,時報,P,40,31,6,25,0,1,0,0,0,0
0000000415,馬力S.M,AFF,時報,P,16,19,5,12,2,0,0,0,0,0
0000000412,奇戈R.C,AFF,時報,P,24,26,4,18,4,0,0,0,0,0
0000000411,克拉馬R.K,AFF,時報,P,2,5,2,2,1,1,0,0,0,0
0000000408,蔡明宏,AFF,時報,P,9,4,1,3,0,0,0,0,0,0
0000000393,福哥F.R,AFF,時報,P,10,6,0,5,1,0,0,0,0,0
0000000392,卓琨原,AFF,時報,P,29,26,7,17,2,0,0,0,0,0
0000000385,郭建成,AFF,時報,P,55,40,9,29,2,2,0,0,0,0
0000000384,黃裕登,AFF,時報,P,20,30,7,22,1,4,0,0,0,0
0000000381,曾政雄,AFF,時報,P,1,0,0,0,0,0,0,0,0,0
0000000380,多情D.T,AFF,時報,P,14,29,1,25,3,2,0,0,0,0
0000000376,邱啟成,AFF,時報,P,3,0,0,0,0,0,0,0,0,0
0000000494,陳金茂,AAA,味全,C,33,189,170,19,0,3,0,1,14,29
0000000456,林俊賢,AAA,味全,C,9,29,28,1,0,0,0,2,1,8
0000000440,呂明賜,AAA,味全,C,48,217,176,37,4,5,0,8,26,27
0000000505,陳大順,AAA,味全,1B,37,365,348,17,0,21,0,0,0,0
0000000494,陳金茂,AAA,味全,1B,8,16,12,2,2,2,0,0,0,0
0000000485,麥雷諾M.G,AAA,味全,1B,1,2,1,0,1,0,0,0,0,0
0000000459,史塔克M.S,AAA,味全,1B,3,28,27,0,1,2,0,0,0,0
0000000455,洪正欽,AAA,味全,1B,2,5,5,0,0,1,0,0,0,0
0000000448,李安熙,AAA,味全,1B,62,643,603,38,2,57,0,0,0,0
0000000485,麥雷諾M.G,AAA,味全,2B,1,3,2,1,0,0,0,0,0,0
0000000455,洪正欽,AAA,味全,2B,1,4,2,2,0,0,0,0,0,0
0000000451,大帝士B.T,AAA,味全,2B,10,39,19,18,2,6,0,0,0,0
0000000448,李安熙,AAA,味全,2B,15,33,15,16,2,3,0,0,0,0
0000000444,羅世幸,AAA,味全,2B,81,436,194,232,10,47,0,0,0,0
0000000485,麥雷諾M.G,AAA,味全,3B,3,4,0,4,0,0,0,0,0,0
0000000455,洪正欽,AAA,味全,3B,6,18,2,13,3,1,0,0,0,0
0000000448,李安熙,AAA,味全,3B,2,7,1,5,1,0,0,0,0,0
0000000442,郭建霖,AAA,味全,3B,85,311,63,235,13,21,0,0,0,0
0000000485,麥雷諾M.G,AAA,味全,SS,8,30,8,21,1,3,0,0,0,0
0000000478,凱斯P.S,AAA,味全,SS,86,471,134,322,15,57,0,0,0,0
0000000451,大帝士B.T,AAA,味全,SS,4,19,4,14,1,2,0,0,0,0
0000000494,陳金茂,AAA,味全,LF,2,3,2,0,1,0,0,0,0,0
0000000485,麥雷諾M.G,AAA,味全,LF,4,2,2,0,0,0,0,0,0,0
0000000472,黃清文,AAA,味全,LF,9,6,6,0,0,0,0,0,0,0
0000000455,洪正欽,AAA,味全,LF,25,31,28,1,2,0,0,0,0,0
0000000449,林光中,AAA,味全,LF,22,30,27,2,1,0,0,0,0,0
0000000447,黃煚隆,AAA,味全,LF,54,101,93,5,3,1,0,0,0,0
0000000446,孫昭立,AAA,味全,LF,2,0,0,0,0,0,0,0,0,0
0000000485,麥雷諾M.G,AAA,味全,CF,1,0,0,0,0,0,0,0,0,0
0000000484,坎沙諾C.S,AAA,味全,CF,90,248,223,12,13,3,0,0,0,0
0000000494,陳金茂,AAA,味全,RF,1,0,0,0,0,0,0,0,0,0
0000000472,黃清文,AAA,味全,RF,2,1,1,0,0,0,0,0,0,0
0000000451,大帝士B.T,AAA,味全,RF,2,0,0,0,0,0,0,0,0,0
0000000449,林光中,AAA,味全,RF,7,6,6,0,0,0,0,0,0,0
0000000446,孫昭立,AAA,味全,RF,90,171,155,12,4,3,0,0,0,0
