ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000000583,陳彥成,AAA,味全,C,55,267,239,25,3,2,0,14,11,25
0000000494,陳金茂,AAA,味全,C,46,240,204,32,4,0,0,8,21,33
0000000474,馬斯M.H,AAA,味全,C,1,0,0,0,0,0,0,0,0,0
0000000472,黃清文,AAA,味全,C,1,0,0,0,0,0,0,0,0,0
0000000445,蕭浚濠,AAA,味全,C,2,1,1,0,0,0,0,1,0,0
0000000494,陳金茂,AAA,味全,1B,34,340,321,16,3,22,0,0,0,0
0000000474,馬斯M.H,AAA,味全,1B,17,147,133,11,3,13,0,0,0,0
0000000448,李安熙,AAA,味全,1B,50,501,463,33,5,34,0,0,0,0
0000000447,黃煚隆,AAA,味全,1B,3,13,13,0,0,1,0,0,0,0
0000000163,麥克M.B,AAA,味全,1B,1,4,4,0,0,1,0,0,0,0
0000000448,李安熙,AAA,味全,2B,33,144,55,83,6,10,0,0,0,0
0000000444,羅世幸,AAA,味全,2B,35,184,75,102,7,13,0,0,0,0
0000000442,郭建霖,AAA,味全,2B,18,86,36,46,4,11,0,0,0,0
0000000163,麥克M.B,AAA,味全,2B,17,85,34,49,2,9,0,0,0,0
0000000455,洪正欽,AAA,味全,3B,13,46,11,33,2,3,0,0,0,0
0000000444,羅世幸,AAA,味全,3B,1,2,1,0,1,0,0,0,0,0
0000000442,郭建霖,AAA,味全,3B,61,210,42,158,10,12,0,0,0,0
0000000163,麥克M.B,AAA,味全,3B,20,59,15,40,4,4,0,0,0,0
0000000455,洪正欽,AAA,味全,SS,62,373,115,239,19,30,0,0,0,0
0000000163,麥克M.B,AAA,味全,SS,33,173,62,98,13,15,0,0,0,0
0000000494,陳金茂,AAA,味全,LF,1,1,1,0,0,0,0,0,0,0
0000000474,馬斯M.H,AAA,味全,LF,1,0,0,0,0,0,0,0,0,0
0000000472,黃清文,AAA,味全,LF,15,6,6,0,0,0,0,0,0,0
0000000447,黃煚隆,AAA,味全,LF,81,140,130,7,3,0,0,0,0,0
0000000163,麥克M.B,AAA,味全,LF,7,10,9,0,1,0,0,0,0,0
0000000551,林易增,AAA,味全,CF,83,195,185,6,4,2,0,0,0,0
0000000472,黃清文,AAA,味全,CF,5,9,9,0,0,0,0,0,0,0
0000000447,黃煚隆,AAA,味全,CF,1,3,1,0,2,0,0,0,0,0
0000000446,孫昭立,AAA,味全,CF,7,10,9,0,1,0,0,0,0,0
0000000163,麥克M.B,AAA,味全,CF,1,1,1,0,0,0,0,0,0,0
0000000494,陳金茂,AAA,味全,RF,7,5,5,0,0,0,0,0,0,0
0000000472,黃清文,AAA,味全,RF,15,32,29,3,0,1,0,0,0,0
0000000447,黃煚隆,AAA,味全,RF,1,1,1,0,0,0,0,0,0,0
0000000446,孫昭立,AAA,味全,RF,79,152,142,8,2,1,0,0,0,0
0000000445,蕭浚濠,AAA,味全,RF,2,1,0,0,1,0,0,0,0,0
0000000468,張見發,AAA,味全,P,13,9,0,9,0,0,0,0,0,0
0000000466,史東J.S,AAA,味全,P,33,63,15,41,7,7,0,0,0,0
0000000465,林光宏,AAA,味全,P,22,10,1,8,1,0,0,0,0,0
0000000462,黃平洋,AAA,味全,P,39,63,17,44,2,6,0,0,0,0
0000000460,賈西L.G,AAA,味全,P,24,51,13,35,3,3,0,0,0,0
0000000458,李仲弘,AAA,味全,P,8,6,1,5,0,1,0,0,0,0
0000000452,林琨瑋,AAA,味全,P,10,10,3,6,1,0,0,0,0,0
0000000591,林百亨,ACC,兄弟,C,3,4,4,0,0,0,0,1,0,2
0000000571,周惠盛,ACC,兄弟,C,1,0,0,0,0,0,0,1,0,1
0000000549,洪一中,ACC,兄弟,C,88,468,408,58,2,3,0,13,41,54
0000000591,林百亨,ACC,兄弟,1B,78,741,692,43,6,47,0,0,0,0
0000000590,彭裕國,ACC,兄弟,1B,14,113,109,4,0,15,0,0,0,0
0000000573,王光輝,ACC,兄弟,1B,7,44,40,2,2,5,0,0,0,0
0000000572,李文傳,ACC,兄弟,1B,2,8,7,1,0,1,0,0,0,0
0000000556,黃廣琪,ACC,兄弟,1B,1,8,8,0,0,1,0,0,0,0
0000000591,林百亨,ACC,兄弟,2B,2,6,5,1,0,1,0,0,0,0
0000000582,姚百川,ACC,兄弟,2B,31,144,67,68,9,17,0,0,0,0
0000000579,吳英偉,ACC,兄弟,2B,17,61,35,25,1,6,0,0,0,0
0000000573,王光輝,ACC,兄弟,2B,30,168,78,88,2,15,0,0,0,0
0000000548,吳俊達,ACC,兄弟,2B,23,122,56,63,3,9,0,0,0,0
0000000591,林百亨,ACC,兄弟,3B,2,1,0,1,0,0,0,0,0,0
0000000579,吳英偉,ACC,兄弟,3B,23,65,20,39,6,4,0,0,0,0
0000000573,王光輝,ACC,兄弟,3B,43,164,31,123,10,6,0,0,0,0
0000000569,努那D.N,ACC,兄弟,3B,2,4,1,3,0,0,0,0,0,0
0000000567,陳琦豐,ACC,兄弟,3B,5,14,3,9,2,1,0,0,0,0
0000000548,吳俊達,ACC,兄弟,3B,23,74,12,53,9,1,0,0,0,0
