ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000003467,林泓育,AJK,Lamigo,C,80,454,399,44,11,2,0,5,34,93
0000003008,劉家豪,AJK,Lamigo,C,14,71,62,8,1,0,0,0,6,8
0000002956,黃浩然,AJK,Lamigo,C,57,247,215,28,4,5,0,5,17,28
0000000034,張民諺,AJK,Lamigo,C,1,0,0,0,0,0,0,0,0,0
0000003467,林泓育,AJK,Lamigo,1B,1,0,0,0,0,0,0,0,0,0
0000003069,羅少鈞,AJK,Lamigo,1B,5,30,27,1,2,3,0,0,0,0
0000000717,黃志祥,AJK,Lamigo,1B,2,19,17,1,1,2,0,0,0,0
0000000045,林智勝,AJK,Lamigo,1B,70,557,517,38,2,56,0,0,0,0
0000000040,蔡建偉,AJK,Lamigo,1B,13,56,51,4,1,5,0,0,0,0
0000000033,石志偉,AJK,Lamigo,1B,28,266,245,21,0,22,0,0,0,0
0000000012,潘忠韋,AJK,Lamigo,1B,45,340,314,19,7,24,0,0,0,0
0000003468,陳雁風,AJK,Lamigo,2B,1,2,0,2,0,0,0,0,0,0
0000003345,林智平,AJK,Lamigo,2B,34,108,39,65,4,12,0,0,0,0
0000003069,羅少鈞,AJK,Lamigo,2B,5,9,5,3,1,2,0,0,0,0
0000000273,余進德,AJK,Lamigo,2B,76,344,132,200,12,35,0,0,0,0
0000000250,張家浩,AJK,Lamigo,2B,63,263,106,148,9,32,0,0,0,0
0000000045,林智勝,AJK,Lamigo,2B,2,1,1,0,0,0,0,0,0,0
0000000033,石志偉,AJK,Lamigo,2B,1,6,3,3,0,2,0,0,0,0
0000003468,陳雁風,AJK,Lamigo,3B,11,21,5,15,1,3,0,0,0,0
0000003345,林智平,AJK,Lamigo,3B,39,82,23,53,6,5,0,0,0,0
0000000250,張家浩,AJK,Lamigo,3B,6,6,2,4,0,0,0,0,0,0
0000000045,林智勝,AJK,Lamigo,3B,64,148,22,115,11,9,0,0,0,0
0000000034,張民諺,AJK,Lamigo,3B,40,98,22,63,13,11,0,0,0,0
0000000033,石志偉,AJK,Lamigo,3B,7,9,4,4,1,0,0,0,0,0
0000003468,陳雁風,AJK,Lamigo,SS,98,472,163,290,19,66,0,0,0,0
0000003345,林智平,AJK,Lamigo,SS,34,113,32,74,7,12,0,0,0,0
0000000250,張家浩,AJK,Lamigo,SS,20,78,33,39,6,7,0,0,0,0
