ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000003336,林宥穎,AEO,富邦,C,65,487,436,47,4,4,0,4,16,28
0000003192,方克偉,AEO,富邦,C,39,284,253,27,4,2,0,3,13,27
0000001816,林志洋,AEO,富邦,C,1,1,1,0,0,0,0,0,0,0
0000000348,蔡友達,AEO,富邦,C,3,23,20,3,0,1,0,0,1,3
0000004645,戴培峰,AEO,富邦,C,31,225,201,23,1,1,0,1,6,15
0000002352,范國宸,AEO,富邦,1B,35,191,181,7,3,15,0,0,0,0
0000003379,林威廷,AEO,富邦,1B,1,12,12,0,0,1,0,0,0,0
0000003337,蔣智賢,AEO,富邦,1B,6,30,27,3,0,2,0,0,0,0
0000003144,林益全,AEO,富邦,1B,95,772,704,58,10,57,0,0,0,0
0000001118,高國麟,AEO,富邦,1B,3,14,14,0,0,1,0,0,0,0
0000002305,王正棠,AEO,富邦,2B,106,401,149,241,11,44,0,0,0,0
0000003436,陳凱倫,AEO,富邦,2B,10,29,11,17,1,3,0,0,0,0
0000003379,林威廷,AEO,富邦,2B,11,35,19,16,0,6,0,0,0,0
0000003337,蔣智賢,AEO,富邦,2B,3,14,8,5,1,1,0,0,0,0
0000001284,陳品捷,AEO,富邦,2B,1,4,1,2,1,1,0,0,0,0
0000001217,于孟馗,AEO,富邦,2B,4,9,4,4,1,1,0,0,0,0
0000000366,楊晉豪,AEO,富邦,2B,16,33,15,17,1,2,0,0,0,0
0000000356,石翔宇,AEO,富邦,2B,1,1,0,0,1,0,0,0,0,0
0000002352,范國宸,AEO,富邦,3B,17,31,6,23,2,4,0,0,0,0
0000003436,陳凱倫,AEO,富邦,3B,30,63,19,42,2,3,0,0,0,0
0000003379,林威廷,AEO,富邦,3B,20,39,8,29,2,5,0,0,0,0
0000003337,蔣智賢,AEO,富邦,3B,42,93,20,65,8,4,0,0,0,0
0000001473,李宗賢,AEO,富邦,3B,7,13,5,7,1,1,0,0,0,0
0000001217,于孟馗,AEO,富邦,3B,9,14,6,8,0,0,0,0,0,0
0000001118,高國麟,AEO,富邦,3B,14,31,9,18,4,2,0,0,0,0
0000000366,楊晉豪,AEO,富邦,3B,13,30,7,18,5,3,0,0,0,0
0000000356,石翔宇,AEO,富邦,3B,2,7,2,5,0,1,0,0,0,0
0000003436,陳凱倫,AEO,富邦,SS,16,46,19,26,1,5,0,0,0,0
0000001473,李宗賢,AEO,富邦,SS,101,406,153,242,11,44,0,0,0,0
0000001217,于孟馗,AEO,富邦,SS,18,56,19,34,3,4,0,0,0,0
0000000356,石翔宇,AEO,富邦,SS,11,34,7,27,0,3,0,0,0,0
0000003615,胡金龍,AEO,富邦,LF,22,42,42,0,0,0,0,0,0,0
0000003419,張詠漢,AEO,富邦,LF,1,0,0,0,0,0,0,0,0,0
0000003339,林哲瑄,AEO,富邦,LF,5,11,11,0,0,0,0,0,0,0
0000003338,高國輝,AEO,富邦,LF,38,50,46,4,0,1,0,0,0,0
0000001284,陳品捷,AEO,富邦,LF,27,44,41,3,0,0,0,0,0,0
0000001118,高國麟,AEO,富邦,LF,20,23,22,0,1,0,0,0,0,0
0000000938,張瑞麟,AEO,富邦,LF,2,2,2,0,0,0,0,0,0,0
0000000362,申皓瑋,AEO,富邦,LF,13,9,9,0,0,0,0,0,0,0
0000000343,高孝儀,AEO,富邦,LF,38,62,58,2,2,1,0,0,0,0
0000003339,林哲瑄,AEO,富邦,CF,106,256,247,9,0,2,0,0,0,0
0000001284,陳品捷,AEO,富邦,CF,10,19,18,0,1,0,0,0,0,0
0000000938,張瑞麟,AEO,富邦,CF,1,1,1,0,0,0,0,0,0,0
0000000362,申皓瑋,AEO,富邦,CF,9,19,18,0,1,0,0,0,0,0
0000000343,高孝儀,AEO,富邦,CF,7,11,11,0,0,0,0,0,0,0
0000003419,張詠漢,AEO,富邦,RF,4,6,5,1,0,0,0,0,0,0
0000003395,張正偉,AEO,富邦,RF,85,152,146,6,0,2,0,0,0,0
0000003339,林哲瑄,AEO,富邦,RF,2,3,3,0,0,0,0,0,0,0
0000001284,陳品捷,AEO,富邦,RF,29,52,50,1,1,0,0,0,0,0
0000001217,于孟馗,AEO,富邦,RF,2,4,3,1,0,1,0,0,0,0
