ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000000051,許傳誠,AJK,Lamigo,C,4,9,9,0,1,0,0,0,0,0
0000000009,王俊文,AJK,Lamigo,C,1,1,1,0,0,0,0,0,0,0
0000000008,陳昭穎,AJK,Lamigo,C,30,196,173,21,2,2,0,5,17,10
0000000007,陳峰民,AJK,Lamigo,C,75,483,422,52,10,4,0,5,28,39
0000000057,黃小偉,AJK,Lamigo,1B,8,68,64,4,0,7,0,0,0,0
0000000053,王建強,AJK,Lamigo,1B,8,75,63,9,3,5,0,0,0,0
0000000047,沈亞倫,AJK,Lamigo,1B,3,20,16,4,0,0,0,0,0,0
0000000014,呂俊雄,AJK,Lamigo,1B,19,91,81,10,0,10,0,0,0,0
0000000013,郭昌庭,AJK,Lamigo,1B,14,71,66,3,2,6,0,0,0,0
0000000012,潘忠韋,AJK,Lamigo,1B,71,740,686,44,11,59,0,0,0,0
0000002551,雷歐斯E.R,AJK,Lamigo,2B,1,4,2,2,0,1,0,0,0,0
0000002525,周森毅,AJK,Lamigo,2B,10,38,21,15,3,3,0,0,0,0
0000000795,陳柏勳,AJK,Lamigo,2B,2,2,2,0,0,0,0,0,0,0
0000000045,林智勝,AJK,Lamigo,2B,44,242,107,133,6,22,0,0,0,0
0000000033,石志偉,AJK,Lamigo,2B,52,315,134,175,8,39,0,0,0,0
0000002551,雷歐斯E.R,AJK,Lamigo,3B,25,73,18,49,6,4,0,0,0,0
0000002525,周森毅,AJK,Lamigo,3B,2,0,0,0,0,0,0,0,0,0
0000000052,羅德里茲V,AJK,Lamigo,3B,76,203,39,152,13,17,0,0,0,0
0000000030,林建宏,AJK,Lamigo,3B,4,3,1,2,0,0,0,0,0,0
0000002525,周森毅,AJK,Lamigo,SS,15,49,15,30,4,5,0,0,0,0
0000000045,林智勝,AJK,Lamigo,SS,16,76,22,48,6,10,0,0,0,0
0000000033,石志偉,AJK,Lamigo,SS,48,261,82,173,11,29,0,0,0,0
0000000030,林建宏,AJK,Lamigo,SS,36,153,46,95,12,18,0,0,0,0
0000000060,石彥緯,AJK,Lamigo,LF,2,3,3,0,0,0,0,0,0,0
0000000057,黃小偉,AJK,Lamigo,LF,1,0,0,0,0,0,0,0,0,0
0000000041,曾豪駒,AJK,Lamigo,LF,66,86,73,9,4,2,0,0,0,0
0000000040,蔡建偉,AJK,Lamigo,LF,1,0,0,0,0,0,0,0,0,0
0000000034,張民諺,AJK,Lamigo,LF,44,49,42,3,4,0,0,0,0,0
0000000033,石志偉,AJK,Lamigo,LF,1,1,1,0,0,0,0,0,0,0
0000000019,許堯淵,AJK,Lamigo,LF,1,0,0,0,0,0,0,0,0,0
0000000014,呂俊雄,AJK,Lamigo,LF,16,28,27,0,1,0,0,0,0,0
0000000009,王俊文,AJK,Lamigo,LF,1,1,1,0,0,0,0,0,0,0
0000000040,蔡建偉,AJK,Lamigo,CF,9,14,14,0,0,0,0,0,0,0
0000000034,張民諺,AJK,Lamigo,CF,2,4,4,0,0,0,0,0,0,0
0000000019,許堯淵,AJK,Lamigo,CF,2,3,2,0,1,0,0,0,0,0
0000000016,黃龍義,AJK,Lamigo,CF,90,167,159,6,4,3,0,0,0,0
0000000014,呂俊雄,AJK,Lamigo,CF,7,18,18,0,0,0,0,0,0,0
0000000251,高健龍,AJK,Lamigo,RF,2,6,6,0,0,0,0,0,0,0
0000000057,黃小偉,AJK,Lamigo,RF,5,5,4,0,1,0,0,0,0,0
0000000041,曾豪駒,AJK,Lamigo,RF,2,0,0,0,0,0,0,0,0,0
0000000040,蔡建偉,AJK,Lamigo,RF,67,101,94,3,4,2,0,0,0,0
0000000034,張民諺,AJK,Lamigo,RF,38,50,47,3,0,0,0,0,0,0
0000000019,許堯淵,AJK,Lamigo,RF,9,15,13,1,1,0,0,0,0,0
0000000014,呂俊雄,AJK,Lamigo,RF,19,13,12,0,1,0,0,0,0,0
0000000009,王俊文,AJK,Lamigo,RF,6,5,4,1,0,1,0,0,0,0
0000003825,戴龍水,AJK,Lamigo,P,21,19,1,18,0,3,0,0,0,0
0000002590,王志忠,AJK,Lamigo,P,1,0,0,0,0,0,0,0,0,0
