ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000000476,葉君璋,AEG,興農,C,88,564,478,82,4,6,0,4,55,80
0000000253,施昭同,AEG,興農,C,14,36,34,2,0,0,0,1,2,11
0000003858,闕樹木,AEG,興農,1B,81,722,658,51,13,70,0,0,0,0
0000000486,張泰山,AEG,興農,1B,2,2,2,0,0,0,0,0,0,0
0000000253,施昭同,AEG,興農,1B,3,16,14,2,0,2,0,0,0,0
0000000250,張家浩,AEG,興農,1B,28,164,152,10,2,14,0,0,0,0
0000000241,陳宗甫,AEG,興農,1B,6,13,12,1,0,1,0,0,0,0
0000000250,張家浩,AEG,興農,2B,2,13,7,5,1,1,0,0,0,0
0000000241,陳宗甫,AEG,興農,2B,14,72,23,46,3,14,0,0,0,0
0000000180,黃忠義,AEG,興農,2B,78,426,183,229,14,49,0,0,0,0
0000000486,張泰山,AEG,興農,3B,75,215,61,141,13,11,0,0,0,0
0000000241,陳宗甫,AEG,興農,3B,30,62,14,44,4,6,0,0,0,0
0000000250,張家浩,AEG,興農,SS,1,4,1,3,0,0,0,0,0,0
0000000246,鄭兆行,AEG,興農,SS,81,456,166,265,25,53,0,0,0,0
0000000241,陳宗甫,AEG,興農,SS,1,0,0,0,0,0,0,0,0,0
0000000180,黃忠義,AEG,興農,SS,11,57,24,30,3,12,0,0,0,0
0000003886,胡長豪,AEG,興農,LF,49,72,70,1,1,0,0,0,0,0
0000000251,高健龍,AEG,興農,LF,8,7,7,0,0,0,0,0,0,0
0000000250,張家浩,AEG,興農,LF,6,2,2,0,0,0,0,0,0,0
0000000249,曾華偉,AEG,興農,LF,4,4,4,0,0,0,0,0,0,0
0000000240,羅松永,AEG,興農,LF,50,70,67,2,1,0,0,0,0,0
0000003886,胡長豪,AEG,興農,CF,16,28,27,0,1,0,0,0,0,0
0000000251,高健龍,AEG,興農,CF,1,0,0,0,0,0,0,0,0,0
0000000250,張家浩,AEG,興農,CF,12,16,15,1,0,0,0,0,0,0
0000000249,曾華偉,AEG,興農,CF,72,180,170,3,7,1,0,0,0,0
0000000251,高健龍,AEG,興農,RF,40,71,65,2,4,1,0,0,0,0
0000000250,張家浩,AEG,興農,RF,40,93,85,5,3,2,0,0,0,0
0000000249,曾華偉,AEG,興農,RF,2,0,0,0,0,0,0,0,0,0
0000000240,羅松永,AEG,興農,RF,28,49,46,1,2,0,0,0,0,0
0000003908,何紀賢,AEG,興農,P,19,19,4,14,1,1,0,0,0,0
0000003877,黃清境,AEG,興農,P,2,1,1,0,0,0,0,0,0,0
0000003749,翁豐堉,AEG,興農,P,17,7,0,7,0,0,0,0,0,0
0000002475,陳文賓,AEG,興農,P,14,16,2,11,3,1,0,0,0,0
0000000454,陽介仁,AEG,興農,P,34,29,9,16,4,0,0,0,0,0
0000000433,蔡重光,AEG,興農,P,36,10,2,8,0,0,0,0,0,0
0000000258,羅仁成,AEG,興農,P,1,2,1,0,1,0,0,0,0,0
0000000257,郭勇志,AEG,興農,P,15,15,5,10,0,1,0,0,0,0
0000000256,威森,AEG,興農,P,32,27,4,21,2,2,0,0,0,0
0000000255,萬建榮,AEG,興農,P,2,1,1,0,0,0,0,0,0,0
0000000254,帝猛,AEG,興農,P,13,19,3,13,3,2,0,0,0,0
0000000252,林朝揚,AEG,興農,P,8,3,0,3,0,0,0,0,0,0
0000000248,郭耀文,AEG,興農,P,10,1,1,0,0,0,0,0,0,0
0000000247,謝光勇,AEG,興農,P,6,4,0,3,1,0,0,0,0,0
0000000209,勇壯,AEG,興農,P,37,48,10,36,2,1,0,0,0,0
0000000198,賴有亮,AEG,興農,P,25,16,3,12,1,0,0,0,0,0
0000000671,鄭漢禮,ACC,兄弟,C,2,12,11,1,0,0,0,0,1,2
0000000547,陳瑞昌,ACC,兄弟,C,43,179,166,11,2,1,0,2,7,20
0000000528,郭一峰,ACC,兄弟,C,75,437,367,61,9,7,0,10,38,61
0000003798,蔡豐安,ACC,兄弟,1B,54,506,475,27,4,30,0,0,0,0
0000000667,彭政閔,ACC,兄弟,1B,35,258,232,24,2,16,1,0,0,0
0000000664,許閔嵐,ACC,兄弟,1B,13,77,72,2,3,4,0,0,0,0
0000000573,王光輝,ACC,兄弟,1B,12,122,116,4,2,12,0,0,0,0
0000000661,馮勝賢,ACC,兄弟,2B,64,340,157,173,10,36,0,0,0,0
0000000622,陳瑞振,ACC,兄弟,2B,14,66,24,41,1,6,0,0,0,0
0000000588,陳懷山,ACC,兄弟,2B,17,93,43,49,1,6,1,0,0,0
0000003798,蔡豐安,ACC,兄弟,3B,18,43,11,29,3,0,0,0,0,0
0000000667,彭政閔,ACC,兄弟,3B,1,0,0,0,0,0,0,0,0,0
0000000663,王金勇,ACC,兄弟,3B,76,231,37,169,25,6,0,0,0,0
0000000661,馮勝賢,ACC,兄弟,3B,2,0,0,0,0,0,0,0,0,0
0000000661,馮勝賢,ACC,兄弟,SS,26,121,35,75,11,11,0,0,0,0
0000000651,許誌為,ACC,兄弟,SS,1,0,0,0,0,0,0,0,0,0
0000000622,陳瑞振,ACC,兄弟,SS,67,361,113,233,15,43,0,0,0,0
0000000665,李志傑,ACC,兄弟,LF,68,104,99,1,4,1,0,0,0,0
0000000651,許誌為,ACC,兄弟,LF,11,14,13,1,0,0,0,0,0,0
0000000650,林明憲,ACC,兄弟,LF,27,42,39,1,2,0,0,0,0,0
0000000670,陳致遠,ACC,兄弟,CF,30,66,63,3,0,0,0,0,0,0
0000000651,許誌為,ACC,兄弟,CF,4,4,4,0,0,0,0,0,0,0
0000000650,林明憲,ACC,兄弟,CF,53,100,98,1,1,0,0,0,0,0
0000000588,陳懷山,ACC,兄弟,CF,13,20,20,0,0,0,0,0,0,0
0000003798,蔡豐安,ACC,兄弟,RF,8,8,7,1,0,0,0,0,0,0
0000000667,彭政閔,ACC,兄弟,RF,3,8,8,0,0,0,0,0,0,0
0000000665,李志傑,ACC,兄弟,RF,2,2,2,0,0,0,0,0,0,0
0000000651,許誌為,ACC,兄弟,RF,37,66,61,4,1,1,0,0,0,0
0000000650,林明憲,ACC,兄弟,RF,1,1,1,0,0,0,0,0,0,0
0000000588,陳懷山,ACC,兄弟,RF,59,107,98,8,1,2,0,0,0,0
0000000551,林易增,ACC,兄弟,RF,1,1,1,0,0,0,0,0,0,0
0000003750,劉義傳,ACC,兄弟,P,4,4,1,3,0,1,0,0,0,0
0000000672,邱信邦,ACC,兄弟,P,2,3,2,1,0,0,0,0,0,0
0000000669,齊藤肇,ACC,兄弟,P,28,35,3,30,2,2,0,0,0,0
0000000668,養父鐵,ACC,兄弟,P,31,69,7,60,2,2,0,0,0,0
0000000652,張士凱,ACC,兄弟,P,27,61,16,41,4,2,0,0,0,0
0000000642,王勁力,ACC,兄弟,P,30,24,7,17,0,1,0,0,0,0
0000000634,蕭任汶,ACC,兄弟,P,52,20,4,15,1,2,0,0,0,0
0000000619,劉文貿,ACC,兄弟,P,11,3,0,2,1,0,0,0,0,0
0000000607,吳俊億,ACC,兄弟,P,29,22,5,16,1,0,0,0,0,0
0000003851,林鴻遠,ADD,統一7-ELEVEn,C,1,0,0,0,0,0,0,0,0,0
0000002574,高政華,ADD,統一7-ELEVEn,C,28,88,80,7,1,0,0,3,3,13
0000002549,吳昭輝,ADD,統一7-ELEVEn,C,45,250,224,23,3,4,0,2,14,33
0000002525,周森毅,ADD,統一7-ELEVEn,C,1,0,0,0,0,0,0,0,0,0
0000002463,賴崇光,ADD,統一7-ELEVEn,C,56,215,186,23,6,2,0,3,17,41
0000003851,林鴻遠,ADD,統一7-ELEVEn,1B,10,56,54,1,1,4,0,0,0,0
0000002578,曾揚志,ADD,統一7-ELEVEn,1B,5,31,30,1,0,1,0,0,0,0
0000002574,高政華,ADD,統一7-ELEVEn,1B,2,1,1,0,0,0,0,0,0,0
0000002563,柯建鋒,ADD,統一7-ELEVEn,1B,1,0,0,0,0,0,0,0,0,0
0000002525,周森毅,ADD,統一7-ELEVEn,1B,1,0,0,0,0,0,0,0,0,0
0000000208,張文宗,ADD,統一7-ELEVEn,1B,76,644,611,30,3,50,0,0,0,0
0000000191,王傳家,ADD,統一7-ELEVEn,1B,36,252,244,6,2,15,0,0,0,0
0000003851,林鴻遠,ADD,統一7-ELEVEn,2B,1,0,0,0,0,0,0,0,0,0
0000002566,蘇煒智,ADD,統一7-ELEVEn,2B,21,54,21,32,1,5,0,0,0,0
0000002525,周森毅,ADD,統一7-ELEVEn,2B,15,37,23,13,1,5,0,0,0,0
0000002474,羅國璋,ADD,統一7-ELEVEn,2B,74,347,136,206,5,42,0,0,0,0
0000000567,陳琦豐,ADD,統一7-ELEVEn,2B,20,83,33,49,1,16,0,0,0,0
0000000208,張文宗,ADD,統一7-ELEVEn,2B,1,0,0,0,0,0,0,0,0,0
0000002578,曾揚志,ADD,統一7-ELEVEn,3B,16,36,11,22,3,3,0,0,0,0
0000002566,蘇煒智,ADD,統一7-ELEVEn,3B,6,7,1,4,2,1,0,0,0,0
0000002564,吳佳榮,ADD,統一7-ELEVEn,3B,56,139,29,102,8,10,0,0,0,0
0000002563,柯建鋒,ADD,統一7-ELEVEn,3B,1,0,0,0,0,0,0,0,0,0
0000002544,高正偉,ADD,統一7-ELEVEn,3B,5,5,0,3,2,1,0,0,0,0
0000002525,周森毅,ADD,統一7-ELEVEn,3B,1,0,0,0,0,0,0,0,0,0
0000002474,羅國璋,ADD,統一7-ELEVEn,3B,2,6,2,4,0,0,0,0,0,0
0000000567,陳琦豐,ADD,統一7-ELEVEn,3B,47,89,19,63,7,4,0,0,0,0
0000002566,蘇煒智,ADD,統一7-ELEVEn,SS,21,71,17,47,7,7,0,0,0,0
0000002564,吳佳榮,ADD,統一7-ELEVEn,SS,3,8,2,5,1,1,0,0,0,0
0000002544,高正偉,ADD,統一7-ELEVEn,SS,2,4,1,3,0,0,0,0,0,0
0000002525,周森毅,ADD,統一7-ELEVEn,SS,2,1,1,0,0,0,0,0,0,0
0000002474,羅國璋,ADD,統一7-ELEVEn,SS,5,16,2,14,0,0,0,0,0,0
0000000567,陳琦豐,ADD,統一7-ELEVEn,SS,1,1,0,0,1,0,0,0,0,0
0000000515,許聖杰,ADD,統一7-ELEVEn,SS,79,402,111,276,15,36,0,0,0,0
0000003851,林鴻遠,ADD,統一7-ELEVEn,LF,53,75,69,5,1,1,0,0,0,0
0000002564,吳佳榮,ADD,統一7-ELEVEn,LF,25,14,11,3,0,1,0,0,0,0
0000002563,柯建鋒,ADD,統一7-ELEVEn,LF,3,3,3,0,0,0,0,0,0,0
0000000506,蔡昆祥,ADD,統一7-ELEVEn,LF,21,16,14,0,2,0,0,0,0,0
0000000208,張文宗,ADD,統一7-ELEVEn,LF,1,0,0,0,0,0,0,0,0,0
0000000191,王傳家,ADD,統一7-ELEVEn,LF,45,49,48,1,0,0,0,0,0,0
0000002564,吳佳榮,ADD,統一7-ELEVEn,CF,4,6,5,0,1,0,0,0,0,0
0000002563,柯建鋒,ADD,統一7-ELEVEn,CF,16,20,20,0,0,0,0,0,0,0
0000002548,黃甘霖,ADD,統一7-ELEVEn,CF,86,188,179,5,4,2,0,0,0,0
0000000506,蔡昆祥,ADD,統一7-ELEVEn,CF,1,0,0,0,0,0,0,0,0,0
0000002564,吳佳榮,ADD,統一7-ELEVEn,RF,11,8,6,2,0,1,0,0,0,0
0000002563,柯建鋒,ADD,統一7-ELEVEn,RF,47,47,44,2,1,0,0,0,0,0
0000002498,陳政賢,ADD,統一7-ELEVEn,RF,28,41,39,0,2,0,0,0,0,0
0000000567,陳琦豐,ADD,統一7-ELEVEn,RF,1,2,2,0,0,0,0,0,0,0
0000000506,蔡昆祥,ADD,統一7-ELEVEn,RF,36,74,72,1,1,1,0,0,0,0
0000000191,王傳家,ADD,統一7-ELEVEn,RF,23,34,33,1,0,1,0,0,0,0
0000003831,柏格,ADD,統一7-ELEVEn,P,28,40,5,35,0,1,0,0,0,0
0000003825,戴龍水,ADD,統一7-ELEVEn,P,26,24,5,19,0,0,0,0,0,0
0000002580,保樂,ADD,統一7-ELEVEn,P,10,4,1,3,0,1,0,0,0,0
0000002579,賀南多,ADD,統一7-ELEVEn,P,7,12,2,9,1,0,0,0,0,0
0000002577,陳揚凱,ADD,統一7-ELEVEn,P,33,26,10,13,3,1,0,0,0,0
0000002576,曾翊誠,ADD,統一7-ELEVEn,P,29,27,4,21,2,1,0,0,0,0
0000002523,雷猛,ADD,統一7-ELEVEn,P,8,3,0,3,0,0,0,0,0,0
0000002478,謝長亨,ADD,統一7-ELEVEn,P,2,1,1,0,0,0,0,0,0,0
0000002465,吳俊良,ADD,統一7-ELEVEn,P,27,18,4,14,0,2,0,0,0,0
0000000239,高龍偉,ADD,統一7-ELEVEn,P,32,13,1,11,1,2,0,0,0,0
0000000197,林朝煌,ADD,統一7-ELEVEn,P,49,10,3,5,2,0,0,0,0,0
0000003901,石金受,AHH,中信,C,41,174,160,10,4,1,0,0,5,28
0000003857,王宸浩,AHH,中信,C,23,126,105,17,4,2,0,3,12,28
0000002475,陳文賓,AHH,中信,C,49,324,293,27,4,5,0,6,15,27
0000003928,陳健偉,AHH,中信,1B,40,359,345,13,1,30,0,0,0,0
0000003924,陳威志,AHH,中信,1B,45,323,311,7,5,23,0,0,0,0
0000003887,何献凡,AHH,中信,1B,1,1,1,0,0,0,0,0,0,0
0000003876,洪啟峰,AHH,中信,1B,9,54,49,3,2,6,0,0,0,0
0000003857,王宸浩,AHH,中信,1B,29,274,250,20,4,25,0,0,0,0
0000003931,鄭昌明,AHH,中信,2B,71,406,152,239,15,50,0,0,0,0
0000003927,周正雄,AHH,中信,2B,16,63,23,36,4,8,0,0,0,0
0000003904,邱企彬,AHH,中信,2B,21,48,16,29,3,7,0,0,0,0
0000003935,紀俊麟,AHH,中信,3B,35,75,19,51,5,2,0,0,0,0
0000003933,米樂,AHH,中信,3B,2,3,0,2,1,0,0,0,0,0
0000003928,陳健偉,AHH,中信,3B,8,17,5,11,1,0,0,0,0,0
0000003927,周正雄,AHH,中信,3B,18,41,5,31,5,0,0,0,0,0
0000003915,郭博承,AHH,中信,3B,4,1,0,1,0,0,0,0,0,0
0000003904,邱企彬,AHH,中信,3B,30,56,12,39,5,4,0,0,0,0
0000003887,何献凡,AHH,中信,3B,45,69,12,53,4,4,0,0,0,0
0000003933,米樂,AHH,中信,SS,40,210,52,148,10,22,0,0,0,0
0000003931,鄭昌明,AHH,中信,SS,23,104,35,61,8,12,0,0,0,0
0000003887,何献凡,AHH,中信,SS,1,4,0,4,0,0,0,0,0,0
0000000213,帝多,AHH,中信,SS,31,166,49,109,8,25,0,0,0,0
0000003927,周正雄,AHH,中信,LF,11,3,2,1,0,0,0,0,0,0
0000003915,郭博承,AHH,中信,LF,2,3,3,0,0,0,0,0,0,0
0000003909,黃貴裕,AHH,中信,LF,45,52,47,4,1,0,0,0,0,0
0000003876,洪啟峰,AHH,中信,LF,25,21,20,1,0,1,0,0,0,0
0000003857,王宸浩,AHH,中信,LF,27,26,21,3,2,1,0,0,0,0
0000003927,周正雄,AHH,中信,CF,9,11,11,0,0,0,0,0,0,0
0000003915,郭博承,AHH,中信,CF,3,0,0,0,0,0,0,0,0,0
0000003909,黃貴裕,AHH,中信,CF,2,0,0,0,0,0,0,0,0,0
0000003906,陳連宏,AHH,中信,CF,1,0,0,0,0,0,0,0,0,0
0000003899,楊松弦,AHH,中信,CF,83,180,173,6,1,1,0,0,0,0
0000003876,洪啟峰,AHH,中信,CF,4,9,8,1,0,0,0,0,0,0
0000003935,紀俊麟,AHH,中信,RF,2,5,4,1,0,0,0,0,0,0
0000003927,周正雄,AHH,中信,RF,8,4,4,0,0,0,0,0,0,0
0000003915,郭博承,AHH,中信,RF,2,2,2,0,0,0,0,0,0,0
0000003909,黃貴裕,AHH,中信,RF,47,107,96,7,4,3,0,0,0,0
0000003906,陳連宏,AHH,中信,RF,44,75,71,4,0,0,0,0,0,0
0000003876,洪啟峰,AHH,中信,RF,4,3,3,0,0,0,0,0,0,0
0000003857,王宸浩,AHH,中信,RF,1,0,0,0,0,0,0,0,0,0
0000002475,陳文賓,AHH,中信,RF,1,1,1,0,0,0,0,0,0,0
0000003934,多明哥,AHH,中信,P,25,28,5,21,2,0,0,0,0,0
0000003932,喬登,AHH,中信,P,14,16,1,12,3,1,0,0,0,0
0000003930,莊旻哲,AHH,中信,P,2,0,0,0,0,0,0,0,0,0
0000003929,邱國正,AHH,中信,P,12,1,0,1,0,0,0,0,0,0
0000003912,宋肇基,AHH,中信,P,34,30,5,24,1,2,0,0,0,0
0000003911,柳裕展,AHH,中信,P,41,13,2,10,1,1,0,0,0,0
0000003910,謝承勳,AHH,中信,P,30,62,11,48,3,2,0,0,0,0
0000003908,何紀賢,AHH,中信,P,10,4,1,3,0,0,0,0,0,0
0000003880,郭李建夫,AHH,中信,P,20,11,1,9,1,1,0,0,0,0
0000003852,高建三,AHH,中信,P,31,56,11,42,3,3,0,0,0,0
0000002475,陳文賓,AHH,中信,P,1,0,0,0,0,0,0,0,0,0
