ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000005878,岩本喜照,ZZZ083,社會人,P,7,3,2,1,0,0,0,0,0,0
0000005897,森田駿哉,ZZZ083,社會人,P,7,3,2,1,0,0,0,0,0,0
0000005879,本田洋平,ZZZ083,社會人,P,7,3,0,3,0,0,0,0,0,0
0000005876,近藤凌太,ZZZ083,社會人,P,6,0,0,0,0,0,0,0,0,0
0000005880,中川一斗,ZZZ083,社會人,P,6,3,2,1,0,0,0,0,0,0
0000005877,栗林良吏,ZZZ083,社會人,P,6,3,1,2,0,0,0,0,0,0
0000005896,阿部陽登,ZZZ083,社會人,P,5,1,1,0,0,0,0,0,0,0
0000005898,立石悠汰,ZZZ083,社會人,P,5,4,1,3,0,0,0,0,0,0
0000005881,菊池大樹,ZZZ083,社會人,P,3,1,0,1,0,0,0,0,0,0
0000005875,宮内春輝,ZZZ083,社會人,P,3,0,0,0,0,0,0,0,0,0
0000005884,辻本勇樹,ZZZ083,社會人,C,11,83,80,3,0,1,0,0,2,7
0000004687,渡辺和哉,ZZZ083,社會人,C,8,56,50,6,0,0,0,0,3,2
0000005883,東海林寛大,ZZZ083,社會人,C,6,25,23,2,0,0,0,0,1,0
0000005887,望月直也,ZZZ083,社會人,1B,6,53,46,6,1,4,0,0,0,0
0000005893,神鳥猛流,ZZZ083,社會人,1B,5,35,31,4,0,2,0,0,0,0
0000005900,沓掛祥和,ZZZ083,社會人,1B,4,26,24,2,0,3,0,0,0,0
0000005891,長澤壮徒,ZZZ083,社會人,1B,4,36,32,3,1,4,0,0,0,0
0000005899,矢野幸耶,ZZZ083,社會人,2B,14,52,19,32,1,8,0,0,0,0
0000002838,北村祥治,ZZZ083,社會人,2B,10,34,14,20,0,5,0,0,0,0
0000005888,古田塁,ZZZ083,社會人,3B,13,12,4,7,1,1,0,0,0,0
0000005887,望月直也,ZZZ083,社會人,3B,9,15,2,11,2,1,0,0,0,0
0000005886,百目鬼浩太,ZZZ083,社會人,3B,5,6,3,2,1,0,0,0,0,0
0000005899,矢野幸耶,ZZZ083,社會人,3B,2,0,0,0,0,0,0,0,0,0
0000005901,中野拓夢,ZZZ083,社會人,SS,17,78,24,51,3,12,0,0,0,0
0000005886,百目鬼浩太,ZZZ083,社會人,SS,2,7,2,4,1,0,0,0,0,0
0000005899,矢野幸耶,ZZZ083,社會人,SS,1,5,0,5,0,0,0,0,0,0
0000005890,吉田叡生,ZZZ083,社會人,LF,12,22,19,2,1,1,0,0,0,0
0000005892,向山基生,ZZZ083,社會人,LF,3,11,11,0,0,0,0,0,0,0
0000005894,逢澤峻介,ZZZ083,社會人,LF,3,5,5,0,0,0,0,0,0,0
0000005887,望月直也,ZZZ083,社會人,LF,1,0,0,0,0,0,0,0,0,0
0000005892,向山基生,ZZZ083,社會人,CF,12,21,17,4,0,0,0,0,0,0
0000005895,八坂健司,ZZZ083,社會人,CF,8,14,13,1,0,0,0,0,0,0
0000004694,佐藤竜彦,ZZZ083,社會人,RF,7,13,13,0,0,0,0,0,0,0
0000005889,石黒凌,ZZZ083,社會人,RF,6,7,6,1,0,0,0,0,0,0
0000005895,八坂健司,ZZZ083,社會人,RF,2,5,5,0,0,0,0,0,0,0
0000005892,向山基生,ZZZ083,社會人,RF,2,4,3,1,0,0,0,0,0,0
0000005848,金久保優斗,ZZZ259,日職紅,P,10,2,1,1,0,0,0,0,0,0
0000005840,尾形崇斗,ZZZ259,日職紅,P,10,1,1,0,0,0,0,0,0,0
0000005850,神戸文也,ZZZ259,日職紅,P,10,1,0,1,0,0,0,0,0,0
0000005843,引地秀一郎,ZZZ259,日職紅,P,7,1,1,0,0,0,0,0,0,0
0000005842,重田倫明,ZZZ259,日職紅,P,7,1,0,1,0,0,0,0,0,0
0000005841,笠谷俊介,ZZZ259,日職紅,P,6,6,2,4,0,0,0,0,0,0
0000005847,清水昇,ZZZ259,日職紅,P,5,4,1,3,0,0,0,0,0,0
0000005849,日隈Julius,ZZZ259,日職紅,P,5,4,0,3,1,0,0,0,0,0
0000005839,古谷優人,ZZZ259,日職紅,P,5,6,1,4,1,0,0,0,0,0
0000005924,木村敏靖,ZZZ259,日職紅,P,4,0,0,0,0,0,0,0,0,0
0000005846,伊藤翔,ZZZ259,日職紅,P,4,4,1,3,0,0,0,0,0,0
0000004717,齊藤誠人,ZZZ259,日職紅,C,10,75,69,6,0,0,0,0,0,3
0000002862,古賀優大,ZZZ259,日職紅,C,9,51,43,8,0,0,0,0,4,1
0000005851,木須Felipe,ZZZ259,日職紅,C,6,48,45,2,1,0,0,0,0,2
0000005853,砂川Richard,ZZZ259,日職紅,1B,13,110,98,10,2,7,0,0,0,0
0000005852,野村大樹,ZZZ259,日職紅,1B,6,46,43,3,0,3,0,0,0,0
0000005857,吉田大成,ZZZ259,日職紅,1B,3,4,4,0,0,0,0,0,0,0
0000005858,宜保翔,ZZZ259,日職紅,2B,10,37,11,24,2,3,0,0,0,0
0000005856,山野辺翔,ZZZ259,日職紅,2B,7,26,9,15,2,2,0,0,0,0
0000005854,村林一輝,ZZZ259,日職紅,2B,4,14,5,9,0,1,0,0,0,0
0000005857,吉田大成,ZZZ259,日職紅,2B,2,7,2,5,0,2,0,0,0,0
0000005859,廣澤伸哉,ZZZ259,日職紅,3B,8,17,6,10,1,1,0,0,0,0
0000005852,野村大樹,ZZZ259,日職紅,3B,5,9,5,4,0,2,0,0,0,0
0000005856,山野辺翔,ZZZ259,日職紅,3B,3,5,1,3,1,1,0,0,0,0
0000005854,村林一輝,ZZZ259,日職紅,3B,3,2,1,1,0,0,0,0,0,0
0000005857,吉田大成,ZZZ259,日職紅,3B,2,4,0,4,0,0,0,0,0,0
0000005857,吉田大成,ZZZ259,日職紅,SS,7,27,12,13,2,4,0,0,0,0
0000005854,村林一輝,ZZZ259,日職紅,SS,7,18,4,14,0,2,0,0,0,0
0000005859,廣澤伸哉,ZZZ259,日職紅,SS,5,13,5,7,1,0,0,0,0,0
0000005858,宜保翔,ZZZ259,日職紅,SS,5,19,4,13,2,1,0,0,0,0
0000005861,濱田太貴,ZZZ259,日職紅,LF,13,14,12,0,2,0,0,0,0,0
0000005860,清水陸哉,ZZZ259,日職紅,LF,8,9,7,0,2,0,0,0,0,0
0000005851,木須Felipe,ZZZ259,日職紅,LF,3,2,2,0,0,0,0,0,0,0
0000005857,吉田大成,ZZZ259,日職紅,LF,1,1,1,0,0,0,0,0,0,0
0000005864,小郷裕哉,ZZZ259,日職紅,CF,9,17,17,0,0,0,0,0,0,0
0000005862,川越誠司,ZZZ259,日職紅,CF,8,17,15,1,1,0,0,0,0,0
0000005860,清水陸哉,ZZZ259,日職紅,CF,1,0,0,0,0,0,0,0,0,0
0000005862,川越誠司,ZZZ259,日職紅,RF,8,9,9,0,0,0,0,0,0,0
0000005864,小郷裕哉,ZZZ259,日職紅,RF,7,10,10,0,0,0,0,0,0,0
0000005860,清水陸哉,ZZZ259,日職紅,RF,3,4,2,1,1,1,0,0,0,0
0000002280,廖任磊,AAA011,味全,P,8,1,0,1,0,0,0,0,0,0
0000000364,劉家愷,AAA011,味全,P,8,1,0,1,0,0,0,0,0,0
0000005606,威亞Anthony Vizcaya,AAA011,味全,P,8,0,0,0,0,0,0,0,0,0
0000005917,威爾森,AAA011,味全,P,8,2,0,1,1,0,0,0,0,0
0000005552,呂偉晟,AAA011,味全,P,7,1,1,0,0,0,0,0,0,0
0000002279,吳俊杰,AAA011,味全,P,6,0,0,0,0,0,0,0,0,0
0000005554,黃東淯,AAA011,味全,P,6,0,0,0,0,0,0,0,0,0
0000005551,陳良志,AAA011,味全,P,6,2,0,2,0,0,0,0,0,0
0000005543,徐若熙,AAA011,味全,P,4,3,3,0,0,0,0,0,0,0
0000005918,巴里歐茲,AAA011,味全,P,4,4,0,2,2,0,0,0,0,0
0000001821,林子昱,AAA011,味全,P,4,1,1,0,0,0,0,0,0,0
0000001472,森榮鴻,AAA011,味全,P,4,0,0,0,0,0,0,0,0,0
0000002719,歳内宏明,AAA011,味全,P,3,6,4,2,0,1,0,0,0,0
0000005537,劉宇鈞,AAA011,味全,P,3,0,0,0,0,0,0,0,0,0
0000005541,郭郁政,AAA011,味全,P,3,2,2,0,0,0,0,0,0,0
0000005555,陳冠偉,AAA011,味全,P,2,0,0,0,0,0,0,0,0,0
0000003554,林旺億,AAA011,味全,P,2,0,0,0,0,0,0,0,0,0
0000005535,李宇翔,AAA011,味全,P,2,0,0,0,0,0,0,0,0,0
0000005539,曾柏融,AAA011,味全,P,1,0,0,0,0,0,0,0,0,0
0000005534,牛塏曄,AAA011,味全,C,8,60,54,6,0,0,0,0,2,3
0000005533,魏全,AAA011,味全,C,8,48,41,7,0,1,0,0,6,8
0000005532,全浩瑋,AAA011,味全,C,6,36,34,2,0,0,0,0,1,7
0000005546,朱祥麟,AAA011,味全,1B,8,70,65,3,2,8,0,0,0,0
0000000360,吳睿勝,AAA011,味全,1B,6,52,45,5,2,6,0,0,0,0
0000005536,歐晉,AAA011,味全,1B,5,35,29,6,0,3,0,0,0,0
0000005538,黃柏豪,AAA011,味全,1B,1,10,10,0,0,1,0,0,0,0
0000005540,李凱威,AAA011,味全,2B,14,61,22,37,2,11,0,0,0,0
0000005542,張政禹,AAA011,味全,2B,3,20,7,13,0,1,0,0,0,0
0000002290,張皓緯,AAA011,味全,2B,2,2,0,2,0,0,0,0,0,0
0000005545,劉基鴻,AAA011,味全,3B,13,26,5,19,2,3,0,0,0,0
0000005546,朱祥麟,AAA011,味全,3B,3,13,4,8,1,2,0,0,0,0
0000002290,張皓緯,AAA011,味全,3B,1,3,0,2,1,1,0,0,0,0
0000005544,曾傳昇,AAA011,味全,SS,11,40,9,27,4,3,0,0,0,0
0000005542,張政禹,AAA011,味全,SS,6,20,9,8,3,2,0,0,0,0
0000005546,朱祥麟,AAA011,味全,SS,4,17,3,13,1,4,0,0,0,0
0000005548,林孝程,AAA011,味全,LF,11,16,16,0,0,0,0,0,0,0
0000005553,張祐銘,AAA011,味全,LF,5,14,14,0,0,0,0,0,0,0
0000002294,高淮安,AAA011,味全,LF,2,4,4,0,0,0,0,0,0,0
0000003225,吳宗峻,AAA011,味全,LF,1,0,0,0,0,0,0,0,0,0
0000001713,林驛騰,AAA011,味全,LF,1,0,0,0,0,0,0,0,0,0
0000002293,洪瑋漢,AAA011,味全,CF,14,27,25,2,0,1,0,0,0,0
0000005549,郭天信,AAA011,味全,CF,4,9,8,0,1,0,0,0,0,0
0000000350,林旺衛,AAA011,味全,CF,2,1,1,0,0,0,0,0,0,0
0000005549,郭天信,AAA011,味全,RF,9,18,18,0,0,0,0,0,0,0
0000005553,張祐銘,AAA011,味全,RF,6,9,8,1,0,1,0,0,0,0
0000001713,林驛騰,AAA011,味全,RF,2,2,2,0,0,0,0,0,0,0
0000000350,林旺衛,AAA011,味全,RF,1,1,1,0,0,0,0,0,0,0
0000005557,陳震洋,AAA011,味全,RF,1,1,1,0,0,0,0,0,0,0
0000001005,彭識穎,ZZZ039,中職,P,9,2,1,0,1,0,0,0,0,0
0000003644,陳明軒,ZZZ039,中職,P,9,1,0,1,0,0,0,0,0,0
0000004625,吳俊偉,ZZZ039,中職,P,8,3,1,2,0,0,0,0,0,0
0000001515,吳哲源,ZZZ039,中職,P,8,0,0,0,0,0,0,0,0,0
0000002276,鄭鈞仁,ZZZ039,中職,P,8,2,2,0,0,0,0,0,0,0
0000000778,蔡齊哲,ZZZ039,中職,P,7,2,0,1,1,1,0,0,0,0
0000000937,林威志,ZZZ039,中職,P,7,2,1,1,0,0,0,0,0,0
0000004639,方建德,ZZZ039,中職,P,7,3,0,3,0,0,0,0,0,0
0000005482,吳承諭,ZZZ039,中職,P,6,1,0,1,0,0,0,0,0,0
0000004629,楊彬,ZZZ039,中職,P,5,4,0,4,0,0,0,0,0,0
