ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000002721,北方悠誠,ZZZ040,日職,P,12,5,1,4,0,0,0,0,0,0
0000002717,柴田章吾,ZZZ040,日職,P,10,6,1,5,0,0,0,0,0,0
0000002713,伊藤祐介,ZZZ040,日職,P,10,4,1,2,1,0,0,0,0,0
0000002718,二神一人,ZZZ040,日職,P,7,2,2,0,0,0,0,0,0,0
0000002095,徳山武陽,ZZZ040,日職,P,6,0,0,0,0,0,0,0,0,0
0000002720,大場達也,ZZZ040,日職,P,5,2,0,2,0,0,0,0,0,0
0000002096,松本竜也,ZZZ040,日職,P,5,4,0,4,0,1,0,0,0,0
0000002722,眞下貴之,ZZZ040,日職,P,5,3,2,1,0,1,0,0,0,0
0000002714,吉本祥二,ZZZ040,日職,P,5,6,1,3,2,0,0,0,0,0
0000002716,濱田達郎,ZZZ040,日職,P,4,7,0,7,0,1,0,0,0,0
0000002715,川崎貴弘,ZZZ040,日職,P,4,3,1,2,0,0,0,0,0,0
0000002719,歳内宏明,ZZZ040,日職,P,4,2,1,1,0,0,0,0,0,0
0000002723,髙城俊人,ZZZ040,日職,C,11,84,72,11,1,3,0,0,2,8
0000002724,甲斐拓也,ZZZ040,日職,C,11,117,106,11,0,3,0,1,4,1
0000002725,猪本健太郎,ZZZ040,日職,C,2,7,7,0,0,0,0,0,0,0
0000002725,猪本健太郎,ZZZ040,日職,1B,21,115,108,6,1,14,0,0,0,0
0000002110,一二三慎太,ZZZ040,日職,1B,7,53,50,3,0,2,0,0,0,0
0000002731,赤坂和幸,ZZZ040,日職,1B,3,5,4,1,0,0,0,0,0,0
0000002723,髙城俊人,ZZZ040,日職,1B,1,0,0,0,0,0,0,0,0,0
0000002732,緒方凌介,ZZZ040,日職,1B,1,0,0,0,0,0,0,0,0,0
0000002726,高田知季,ZZZ040,日職,2B,11,34,12,22,0,7,0,0,0,0
0000002728,立岡宗一郎,ZZZ040,日職,2B,9,14,6,8,0,3,0,0,0,0
