ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000002280,廖任磊,ZZZ048,中華,P,10,2,0,2,0,0,0,0,0,0
0000002275,林安可,ZZZ048,中華,P,9,3,1,2,0,0,0,0,0,0
0000002276,鄭鈞仁,ZZZ048,中華,P,9,2,0,2,0,1,0,0,0,0
0000002281,廖乙忠,ZZZ048,中華,P,8,4,0,4,0,0,0,0,0,0
0000002301,陳育軒,ZZZ048,中華,P,6,0,0,0,0,0,0,0,0,0
0000002279,吳俊杰,ZZZ048,中華,P,6,1,0,1,0,0,0,0,0,0
0000002277,吳丞哲,ZZZ048,中華,P,6,0,0,0,0,0,0,0,0,0
0000002303,黃竣彥,ZZZ048,中華,P,5,0,0,0,0,0,0,0,0,0
0000002272,賴智垣,ZZZ048,中華,P,5,1,1,0,0,0,0,0,0,0
0000002271,黃恩賜,ZZZ048,中華,P,4,7,2,5,0,2,0,0,0,0
0000002278,王玉譜,ZZZ048,中華,P,4,4,0,3,1,0,0,0,0,0
0000002302,賴清榮,ZZZ048,中華,P,4,0,0,0,0,0,0,0,0,0
0000002310,黃騰宥,ZZZ048,中華,P,3,1,0,0,1,0,0,0,0,0
0000003639,呂彥青,ZZZ048,中華,P,3,1,0,0,1,0,0,0,0,0
0000002312,曹維揚,ZZZ048,中華,P,3,0,0,0,0,0,0,0,0,0
0000002274,黃子鵬,ZZZ048,中華,P,3,1,0,1,0,0,0,0,0,0
0000002299,黃逸鑫,ZZZ048,中華,P,3,2,0,1,1,0,0,0,0,0
0000001524,劉昱言,ZZZ048,中華,P,2,1,0,1,0,0,0,0,0,0
0000002273,曾琦,ZZZ048,中華,P,2,1,0,1,0,0,0,0,0,0
0000002300,許少綸,ZZZ048,中華,P,2,0,0,0,0,0,0,0,0,0
0000002282,張閔勛,ZZZ048,中華,C,13,80,71,8,1,2,0,0,1,13
0000002285,高宇杰,ZZZ048,中華,C,6,32,27,3,2,0,0,0,2,3
0000002284,陳宗鈺,ZZZ048,中華,C,5,22,20,2,0,0,0,0,0,1
0000002304,吳明鴻,ZZZ048,中華,C,5,23,21,1,1,0,0,0,1,3
0000005563,姚冠瑋,ZZZ048,中華,C,3,11,10,0,1,0,0,0,0,1
0000002287,楊岱均,ZZZ048,中華,1B,14,112,107,4,1,13,0,0,0,0
0000001474,蘇智傑,ZZZ048,中華,1B,6,19,18,1,0,0,0,0,0,0
0000002292,俎品辰,ZZZ048,中華,1B,4,21,20,1,0,2,0,0,0,0
0000002288,施冠勛,ZZZ048,中華,1B,3,6,6,0,0,0,0,0,0,0
