ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003528,翁克堯,AJK,Lamigo二軍,53,221,183,26,42,62,42,14,2,4,92,20,20,4,4,1,31,0,2,4,49,53
0000001253,紀品宏,AJK,Lamigo二軍,50,152,129,25,27,45,36,5,4,0,58,15,6,1,4,0,17,0,2,3,47,22
0000003431,謝炫任,AJK,Lamigo二軍,49,208,169,33,41,52,39,10,1,2,70,17,10,0,9,6,23,1,1,5,48,58
0000000140,張煒謙,AJK,Lamigo二軍,48,152,122,22,32,38,25,10,2,1,55,18,0,4,8,0,18,1,4,0,42,24
0000003537,林政億,AJK,Lamigo二軍,42,155,132,21,16,40,26,13,0,1,56,24,1,3,2,2,16,0,3,3,36,34
0000003174,郭永維,AJK,Lamigo二軍,42,162,149,22,18,42,35,6,0,1,51,14,5,6,1,2,10,0,0,3,53,42
0000003048,葉竹軒,AJK,Lamigo二軍,40,142,121,18,19,26,14,7,1,4,47,16,4,2,0,3,17,0,1,1,29,53
0000003145,郭修延,AJK,Lamigo二軍,39,160,145,26,23,56,32,20,3,1,85,15,4,2,0,1,12,0,2,7,34,41
0000003505,李國生,AJK,Lamigo二軍,38,136,102,21,27,27,13,5,2,7,57,23,8,7,1,2,26,0,5,1,24,30
0000003289,許躍騰,AJK,Lamigo二軍,37,118,103,19,17,27,23,4,0,0,31,8,0,6,3,4,7,0,1,1,39,33
0000003297,陳敏賜,AJK,Lamigo二軍,36,154,136,45,29,55,31,8,2,14,109,17,4,1,2,5,11,0,0,2,30,39
0000003631,許禹壕,AJK,Lamigo二軍,35,87,74,6,11,16,8,7,1,0,25,21,2,5,4,0,9,0,0,0,16,21
0000000132,梁家榮,AJK,Lamigo二軍,25,82,65,13,13,19,13,4,1,1,28,10,0,1,0,1,15,1,1,1,17,20
0000004032,嚴宏鈞,AJK,Lamigo二軍,23,58,46,1,2,8,6,1,0,1,12,14,0,1,3,0,9,0,0,1,10,14
0000004035,林大展,AJK,Lamigo二軍,21,43,39,3,2,8,6,2,0,0,10,16,0,1,2,0,2,0,0,0,7,8
0000003468,陳雁風,AJK,Lamigo二軍,19,75,66,9,15,25,14,8,1,2,41,7,6,2,1,0,8,0,0,3,20,14
0000002282,張閔勛,AJK,Lamigo二軍,17,69,63,9,11,22,16,5,0,1,30,6,0,3,1,2,3,0,0,0,11,26
0000002287,楊岱均,AJK,Lamigo二軍,16,65,57,15,12,19,8,8,0,3,36,7,0,0,0,0,7,2,1,0,10,21
0000003533,藍寅倫,AJK,Lamigo二軍,16,66,57,16,8,21,10,8,0,3,38,5,0,1,0,1,8,0,0,0,15,17
