ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000001463,黃稚峰,ACN,中信兄弟二軍,69,243,204,23,37,48,29,14,0,5,77,51,6,1,4,0,26,0,9,2,31,72
0000000753,杜家明,ACN,中信兄弟二軍,65,242,209,40,31,67,48,17,1,1,89,24,4,13,0,4,26,0,3,0,51,71
0000004636,江坤宇,ACN,中信兄弟二軍,63,217,191,32,35,60,41,15,1,3,86,13,6,7,4,2,15,0,5,2,55,65
0000000772,陳文杰,ACN,中信兄弟二軍,61,278,245,58,63,88,46,23,2,17,166,33,16,6,2,4,25,0,2,3,62,66
0000003602,張志強,ACN,中信兄弟二軍,56,207,175,18,30,48,41,6,0,1,57,18,1,2,8,1,19,0,4,0,54,55
0000001119,許基宏,ACN,中信兄弟二軍,51,221,186,54,50,67,32,16,1,18,139,33,1,6,1,2,30,0,2,4,45,43
0000000774,陳子鴻,ACN,中信兄弟二軍,46,131,111,19,30,36,17,12,0,7,69,30,6,1,2,0,10,0,8,0,16,28
0000001129,潘志芳,ACN,中信兄弟二軍,44,147,138,12,25,39,31,5,1,2,52,22,3,5,2,1,6,0,0,2,43,35
0000001114,曾陶鎔,ACN,中信兄弟二軍,38,138,122,18,22,32,20,5,1,6,57,33,0,1,2,1,10,0,3,1,27,29
0000003255,陳偉漢,ACN,中信兄弟二軍,36,101,91,13,18,30,25,4,1,0,36,6,3,2,1,2,5,0,2,1,26,29
0000003262,林王啟瑋,ACN,中信兄弟二軍,35,83,75,10,5,18,14,2,1,1,25,17,1,1,2,1,5,0,0,2,22,18
0000002291,岳東華,ACN,中信兄弟二軍,34,124,106,14,21,33,25,6,0,2,45,19,5,0,0,2,15,0,1,3,27,29
0000000908,蘇緯達,ACN,中信兄弟二軍,34,142,133,29,21,46,31,9,0,6,73,33,3,7,0,0,8,0,1,1,25,29
0000002285,高宇杰,ACN,中信兄弟二軍,31,112,98,18,14,33,23,8,0,2,47,12,3,3,3,5,5,0,1,1,21,36
0000000744,陳家駒,ACN,中信兄弟二軍,31,101,87,16,11,27,21,5,0,1,35,14,0,1,4,0,10,0,0,0,13,33
0000001754,林書逸,ACN,中信兄弟二軍,29,119,94,18,18,27,24,3,0,0,30,8,3,3,1,5,18,0,1,2,34,29
0000002304,吳明鴻,ACN,中信兄弟二軍,27,56,46,8,12,10,5,5,0,0,15,12,1,3,1,0,8,0,1,1,16,7
0000002307,王政順,ACN,中信兄弟二軍,26,60,57,3,8,15,11,4,0,0,19,15,1,1,1,0,2,0,0,0,13,14
