ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003468,陳雁風,AJK,Lamigo二軍,51,183,164,19,31,51,37,10,4,0,69,14,9,4,3,1,9,0,6,4,62,38
0000003222,蘇袁億,AJK,Lamigo二軍,49,178,157,18,32,38,31,6,1,0,46,16,9,4,5,0,13,0,3,2,69,34
0000002977,林津平,AJK,Lamigo二軍,43,180,161,43,30,59,42,14,1,2,81,18,1,10,0,3,12,0,4,0,41,46
0000003470,顏保羅,AJK,Lamigo二軍,41,105,98,12,19,27,18,7,2,0,38,21,2,2,0,0,5,0,2,2,24,26
0000003469,何信賢,AJK,Lamigo二軍,41,126,112,25,29,36,25,6,3,2,54,8,2,0,0,1,12,0,1,0,32,37
0000000034,張民諺,AJK,Lamigo二軍,39,171,154,34,28,52,33,16,2,1,75,10,2,4,0,3,14,0,0,3,45,50
0000003344,李晉銘,AJK,Lamigo二軍,37,109,97,21,15,31,26,3,1,1,39,10,2,0,3,2,6,0,1,1,32,26
0000000060,石彥緯,AJK,Lamigo二軍,37,154,130,25,29,39,29,7,2,1,53,18,20,2,0,2,16,0,6,2,43,32
0000002975,林聖凱,AJK,Lamigo二軍,36,132,108,20,17,32,20,10,2,0,46,19,0,4,2,1,20,0,1,1,31,27
0000000854,黃仕豪,AJK,Lamigo二軍,28,122,108,13,19,29,24,4,1,0,35,10,3,3,0,1,9,0,4,6,28,42
0000003206,陳銪顯,AJK,Lamigo二軍,25,85,76,7,12,18,12,5,1,0,25,14,2,1,0,0,8,0,1,2,23,21
0000003174,郭永維,AJK,Lamigo二軍,25,70,62,12,17,24,20,2,2,0,30,4,3,3,0,0,7,0,1,4,20,14
0000003048,葉竹軒,AJK,Lamigo二軍,23,44,26,5,14,11,7,1,1,2,20,6,5,0,0,0,16,0,2,0,2,7
0000000057,黃小偉,AJK,Lamigo二軍,21,100,79,25,20,30,23,5,1,1,40,12,4,3,0,4,15,0,2,2,23,18
0000003467,林泓育,AJK,Lamigo二軍,17,74,67,21,15,26,15,8,0,3,43,6,1,3,0,2,4,0,1,0,19,18
0000003345,林智平,AJK,Lamigo二軍,11,47,38,6,10,12,10,2,0,0,14,5,2,1,0,1,7,0,1,3,15,7
0000004030,詹智堯,AJK,Lamigo二軍,10,45,35,8,12,14,10,3,1,0,19,6,3,2,0,0,10,0,0,0,12,3
0000002997,蔡宗佑,AJK,Lamigo二軍,10,41,33,5,11,7,6,0,1,0,9,1,0,0,0,1,7,0,0,0,16,10
0000000040,蔡建偉,AJK,Lamigo二軍,8,34,29,6,5,7,4,1,1,1,13,6,0,2,1,0,4,0,0,0,9,7
0000000016,黃龍義,AJK,Lamigo二軍,8,30,25,5,4,8,5,2,0,1,13,2,1,0,0,1,4,0,0,0,4,12
0000000273,余進德,AJK,Lamigo二軍,7,34,30,6,5,11,11,0,0,0,11,2,5,0,0,1,2,0,1,0,6,12
0000003016,蔣智聰,AJK,Lamigo二軍,6,18,17,6,3,5,0,3,2,0,12,4,0,0,0,1,0,0,0,0,2,7
0000003047,何杉駿,AJK,Lamigo二軍,5,5,5,1,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0
0000003008,劉家豪,AJK,Lamigo二軍,4,10,10,2,1,3,3,0,0,0,3,2,0,0,0,0,0,0,0,0,3,2
0000003305,鍾承佑,AJK,Lamigo二軍,3,12,11,5,3,5,3,1,0,1,9,0,0,0,0,1,0,0,0,1,2,5
0000003162,朱世宏,AJK,Lamigo二軍,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000000033,石志偉,AJK,Lamigo二軍,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
0000003533,藍寅倫,AJK,Lamigo二軍,2,4,4,1,1,2,1,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0
0000000045,林智勝,AJK,Lamigo二軍,2,8,5,0,0,3,2,1,0,0,4,0,0,0,0,0,3,0,0,0,0,2
0000003504,邱文佑,AJK,Lamigo二軍,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0000003455,薛惟中,AJK,Lamigo二軍,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0000003454,許瑋瓏,AJK,Lamigo二軍,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
0000002956,黃浩然,AJK,Lamigo二軍,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0000000041,曾豪駒,AJK,Lamigo二軍,1,5,4,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2
0000003273,周廣勝,ADD,統一二軍,54,245,214,24,35,66,49,15,2,0,85,14,6,5,0,2,26,0,3,4,70,66
0000003277,林偉,ADD,統一二軍,52,209,176,26,21,51,44,5,1,1,61,27,5,5,0,3,29,0,1,3,49,52
0000003502,徐睿擇,ADD,統一二軍,34,129,114,14,21,35,31,3,1,0,40,3,5,8,1,1,13,0,0,3,44,33
0000003491,黃俊欽,ADD,統一二軍,33,131,117,14,13,34,28,6,0,0,40,12,5,7,1,3,9,0,1,0,37,37
0000003350,劉育辰,ADD,統一二軍,29,135,126,21,22,51,38,9,3,1,69,15,4,5,0,1,7,0,1,2,28,33
0000003165,吳志峰,ADD,統一二軍,29,100,93,4,12,15,14,1,0,0,16,28,2,3,1,0,5,0,1,1,36,14
0000003201,郭俊佑,ADD,統一二軍,23,99,81,15,14,27,21,4,0,2,37,13,3,3,0,0,13,0,5,3,19,22
0000002947,鄭乃文,ADD,統一二軍,22,97,83,15,17,30,22,4,1,3,45,10,3,5,0,1,13,0,0,2,16,28
