ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003019,吳柏宏,AJK,Lamigo二軍,33,143,112,17,22,31,23,7,0,1,41,8,5,5,3,2,25,0,1,2,40,34
0000003018,林永坤,AJK,Lamigo二軍,28,116,91,13,24,26,21,4,1,0,32,9,6,1,5,0,16,0,4,1,38,18
0000000053,王建強,AJK,Lamigo二軍,28,98,83,25,18,30,20,7,0,3,46,12,1,3,0,3,11,1,1,0,14,30
0000000051,許傳誠,AJK,Lamigo二軍,28,115,101,23,18,24,18,3,1,2,35,10,2,5,0,4,9,0,1,2,40,31
0000002981,王鵬齊,AJK,Lamigo二軍,26,85,71,11,15,27,21,4,2,0,35,10,1,2,2,0,11,0,1,2,30,4
0000002982,許智強,AJK,Lamigo二軍,25,112,93,19,21,25,17,5,1,2,38,15,4,1,1,1,17,0,0,3,31,23
0000000034,張民諺,AJK,Lamigo二軍,24,92,80,13,15,22,14,6,1,1,33,9,1,0,0,0,11,0,1,0,25,24
0000000057,黃小偉,AJK,Lamigo二軍,23,104,88,28,17,37,23,10,2,2,57,15,2,3,0,1,13,0,2,0,21,16
0000000060,石彥緯,AJK,Lamigo二軍,22,90,75,16,18,23,14,8,0,1,34,5,14,2,2,2,10,0,1,1,31,18
0000002997,蔡宗佑,AJK,Lamigo二軍,20,61,51,7,9,16,14,2,0,0,18,1,1,2,0,1,9,0,0,3,23,12
0000003008,劉家豪,AJK,Lamigo二軍,19,58,50,5,6,14,12,2,0,0,16,8,2,3,2,0,5,0,1,1,16,12
0000000009,王俊文,AJK,Lamigo二軍,16,58,53,11,12,17,10,5,2,0,26,6,1,2,0,1,2,0,2,0,18,13
0000002978,胡進夫,AJK,Lamigo二軍,13,46,39,5,9,13,11,2,0,0,15,4,2,1,3,1,3,0,0,1,13,10
0000002979,王志榮,AJK,Lamigo二軍,12,51,40,8,9,18,12,6,0,0,24,5,0,0,0,1,7,0,2,0,11,7
0000003068,黃楷傑,AJK,Lamigo二軍,9,14,13,2,3,4,2,1,1,0,7,2,0,0,0,0,1,0,0,2,5,2
0000003069,羅少鈞,AJK,Lamigo二軍,8,14,10,1,0,2,1,0,1,0,4,3,0,0,0,0,3,0,1,0,4,1
0000003009,周宗義,AJK,Lamigo二軍,8,22,17,5,3,3,1,1,0,1,7,3,0,1,1,0,4,0,0,0,5,6
0000002980,張育保,AJK,Lamigo二軍,8,40,33,5,11,11,9,1,1,0,14,5,4,0,1,0,6,0,0,0,10,8
0000003070,林達偉,AJK,Lamigo二軍,7,15,14,1,3,4,4,0,0,0,4,1,1,2,0,0,0,0,1,0,4,5
0000000041,曾豪駒,AJK,Lamigo二軍,7,31,26,1,4,6,4,2,0,0,8,2,4,2,1,0,2,0,2,0,10,8
0000000273,余進德,AJK,Lamigo二軍,6,26,22,5,6,7,6,1,0,0,8,0,2,3,0,0,4,0,0,0,11,4
0000002975,林聖凱,AJK,Lamigo二軍,5,13,9,2,1,4,3,1,0,0,5,2,0,0,0,1,3,0,0,0,0,4
0000003067,李明聰,AJK,Lamigo二軍,4,10,10,0,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,4,3
0000000016,黃龍義,AJK,Lamigo二軍,3,10,9,3,3,3,2,1,0,0,4,0,1,0,0,0,1,0,0,0,3,3
0000002525,周森毅,AJK,Lamigo二軍,2,11,9,1,2,2,1,1,0,0,3,1,0,0,0,0,1,0,1,0,3,3
0000000070,卡猛士M.C,AJK,Lamigo二軍,2,9,8,4,2,5,2,2,0,1,10,2,0,0,0,0,1,0,0,0,1,0
0000002998,林建男,AJK,Lamigo二軍,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
