ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000006730,張仁瑋,ACN,中信,60,171,148,18,15,38,24,9,3,2,59,24,6,4,5,2,14,0,2,2,51,42
0000006221,劉貴元,ACN,中信,57,133,116,12,23,30,28,2,0,0,32,8,10,1,3,1,13,0,0,2,46,36
0000005567,林瑞鈞,ACN,中信,56,146,135,10,19,33,22,8,3,0,47,29,1,2,0,1,9,0,1,2,33,41
0000006220,馬鋼,ACN,中信,52,130,114,14,18,28,21,4,2,1,39,30,1,3,1,1,11,0,3,0,29,29
0000006734,黃鈞麟,ACN,中信,52,114,102,11,7,22,18,3,0,1,28,33,3,0,0,2,10,0,0,2,17,32
0000000753,杜家明,ACN,中信,46,140,123,12,20,34,19,14,1,0,50,14,3,3,0,1,8,0,8,2,25,51
0000006731,周委宏,ACN,中信,46,113,100,10,16,25,18,4,1,2,37,13,2,1,0,1,12,0,0,0,34,29
0000006225,宋晟睿,ACN,中信,45,179,160,17,30,49,35,8,4,2,71,27,9,3,1,0,15,0,3,0,37,48
0000000976,林明杰,ACN,中信,45,111,94,14,10,20,18,2,0,0,22,14,1,7,0,3,14,0,0,1,27,36
0000005342,林志綱,ACN,中信,39,106,97,6,12,25,21,3,1,0,30,8,4,2,3,0,6,0,0,5,43,24
0000005565,張聖豪,ACN,中信,36,49,45,5,3,12,8,4,0,0,16,13,0,1,0,0,4,0,0,0,8,12
0000006224,林吳晉瑋,ACN,中信,36,96,79,13,6,20,17,2,0,1,25,22,1,0,1,2,13,0,1,2,25,15
0000002304,吳明鴻,ACN,中信,35,57,52,6,9,18,15,3,0,0,21,8,0,2,1,0,4,0,0,1,16,11
0000006732,陳統恩,ACN,中信,34,76,72,11,6,20,18,1,1,0,23,12,1,1,0,0,2,0,2,0,22,18
0000005569,曾頌恩,ACN,中信,31,80,67,5,10,17,12,5,0,0,22,14,3,4,1,1,6,1,5,1,14,24
0000003548,黃鈞聲,ACN,中信,27,75,71,16,6,22,14,5,0,3,36,11,0,3,0,0,4,2,0,0,14,24
0000003255,陳偉漢,ACN,中信,27,91,86,5,7,20,18,2,0,0,22,9,2,1,1,0,4,0,0,1,31,27
