ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003174,郭永維,AJK,Lamigo二軍,60,253,232,22,27,58,52,5,1,0,65,15,16,8,5,2,12,0,2,3,86,75
0000003048,葉竹軒,AJK,Lamigo二軍,60,257,208,29,42,65,47,9,7,2,94,37,21,1,0,4,42,1,3,3,30,80
0000003537,林政億,AJK,Lamigo二軍,51,212,186,37,33,49,35,12,0,2,67,18,10,7,0,7,18,0,1,3,63,63
0000003469,何信賢,AJK,Lamigo二軍,50,176,154,20,18,39,30,7,2,0,50,24,5,2,0,3,19,0,0,2,38,56
0000003069,羅少鈞,AJK,Lamigo二軍,47,161,146,22,22,34,23,9,0,2,49,40,1,6,2,3,10,0,0,0,45,30
0000003047,何杉駿,AJK,Lamigo二軍,46,146,119,15,13,29,23,6,0,0,35,18,0,3,2,1,20,0,4,0,37,36
0000003170,王湘嵐,AJK,Lamigo二軍,45,173,156,16,20,40,31,8,1,0,50,11,2,0,0,3,13,0,1,2,52,56
0000003546,溫元川,AJK,Lamigo二軍,42,153,141,11,13,41,36,5,0,0,46,17,0,8,2,1,7,0,2,0,41,43
0000003008,劉家豪,AJK,Lamigo二軍,32,106,93,12,10,27,22,4,1,0,33,11,1,0,3,0,10,0,0,0,24,31
0000000717,黃志祥,AJK,Lamigo二軍,26,70,61,8,10,17,11,6,0,0,23,11,2,2,0,1,8,0,0,0,15,19
0000003545,張延勳,AJK,Lamigo二軍,24,42,40,3,1,6,5,1,0,0,7,18,1,1,1,0,1,0,0,1,8,8
0000000016,黃龍義,AJK,Lamigo二軍,23,94,76,10,11,22,17,4,0,1,29,14,5,1,1,2,12,1,3,2,13,29
0000000033,石志偉,AJK,Lamigo二軍,20,60,54,8,2,13,13,0,0,0,13,5,2,2,0,1,3,0,2,1,17,20
0000000060,石彥緯,AJK,Lamigo二軍,17,70,59,7,11,17,13,2,1,1,24,9,9,3,0,0,10,0,1,1,21,12
0000001273,楊聖恩,AJK,Lamigo二軍,16,35,28,3,7,8,3,4,1,0,14,10,2,1,2,0,5,0,0,1,5,5
0000000040,蔡建偉,AJK,Lamigo二軍,15,62,51,7,10,14,10,3,1,0,19,6,3,2,2,0,7,0,2,1,13,18
0000001114,曾陶鎔,AJK,Lamigo二軍,13,16,14,1,5,3,2,1,0,0,4,3,0,2,0,1,1,0,0,0,7,2
0000000034,張民諺,AJK,Lamigo二軍,10,39,37,5,2,8,7,0,0,1,11,5,0,0,0,0,1,0,1,0,10,14
0000004030,詹智堯,AJK,Lamigo二軍,9,39,31,4,6,9,7,2,0,0,11,0,1,0,0,0,8,0,0,2,16,6
0000001234,林郁帆,AJK,Lamigo二軍,8,13,11,1,2,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,4,5
0000000250,張家浩,AJK,Lamigo二軍,5,21,18,1,2,2,2,0,0,0,2,6,0,0,0,0,3,0,0,0,3,7
0000000041,曾豪駒,AJK,Lamigo二軍,5,23,15,1,2,5,4,1,0,0,6,4,2,0,0,0,8,0,0,1,1,5
0000003542,趙柏閣,AJK,Lamigo二軍,4,7,7,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,0
0000000064,陳金鋒,AJK,Lamigo二軍,3,12,10,2,2,1,0,1,0,0,2,2,1,0,0,1,1,0,0,0,4,4
0000003468,陳雁風,AJK,Lamigo二軍,2,8,7,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,4,1
0000003345,林智平,AJK,Lamigo二軍,2,7,6,2,1,2,2,0,0,0,2,0,2,0,0,1,0,0,0,0,1,4
0000002956,黃浩然,AJK,Lamigo二軍,2,7,7,0,2,3,3,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0
0000000273,余進德,AJK,Lamigo二軍,1,5,3,2,1,2,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
0000003275,朱元勤,ADD,統一二軍,59,240,195,21,38,58,44,7,6,1,80,37,7,0,1,0,43,0,1,4,49,51
0000003085,增鈺傑,ADD,統一二軍,58,191,153,12,23,28,21,6,1,0,36,25,5,1,2,4,29,1,3,2,37,67
0000003539,陽龍華,ADD,統一二軍,56,201,172,24,23,42,33,7,1,1,54,34,6,3,5,1,19,0,4,3,51,46
0000003538,林志祥,ADD,統一二軍,55,241,207,35,35,57,45,8,2,2,75,13,14,5,1,2,29,3,2,0,72,68
0000003190,藍少文,ADD,統一二軍,52,175,144,24,15,35,29,5,1,0,42,28,2,4,3,2,25,0,1,4,45,38
0000003518,謝富仲,ADD,統一二軍,46,140,132,10,18,34,26,8,0,0,42,30,1,1,0,1,5,0,2,1,21,48
0000002947,鄭乃文,ADD,統一二軍,36,141,120,23,18,41,36,4,0,1,48,15,5,2,0,2,19,1,0,4,20,46
0000003277,林偉,ADD,統一二軍,32,102,90,12,10,22,22,0,0,0,22,15,2,3,1,4,6,0,1,1,30,27
0000002614,施金典,ADD,統一二軍,30,120,102,9,13,32,26,4,2,0,40,7,2,4,3,1,13,0,1,3,36,28
0000003350,劉育辰,ADD,統一二軍,25,110,97,10,11,27,19,5,2,1,39,12,5,3,1,1,8,0,3,1,36,23
0000003201,郭俊佑,ADD,統一二軍,25,111,91,13,19,22,17,2,1,2,32,12,4,4,0,0,15,0,5,3,22,35
