ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000005298,黃韋盛,ACN,中信,56,192,171,27,31,52,34,14,0,4,78,19,7,3,1,2,14,0,4,0,50,53
0000005342,林志綱,ACN,中信,56,159,147,12,25,42,37,4,1,0,48,17,7,1,2,0,9,0,1,2,55,35
0000006220,馬鋼,ACN,中信,54,129,108,14,12,22,16,4,1,1,31,32,2,2,1,4,14,0,2,2,22,37
0000005567,林瑞鈞,ACN,中信,52,137,110,16,12,27,15,9,3,0,42,26,2,1,7,2,14,0,4,1,30,36
0000002307,王政順,ACN,中信,50,148,134,28,16,43,30,7,2,4,66,22,0,3,1,1,10,0,2,0,32,39
0000003211,王勝偉,ACN,中信,41,116,94,20,20,28,13,10,3,2,50,21,1,0,3,3,12,0,4,1,17,34
0000005571,岳政華,ACN,中信,40,157,129,11,25,33,22,6,2,3,52,25,2,2,6,0,21,0,1,6,33,44
0000006221,劉貴元,ACN,中信,39,71,64,6,13,12,7,2,3,0,20,15,3,0,0,0,7,0,0,3,14,23
0000005570,邱志恆,ACN,中信,38,51,44,4,7,5,5,0,0,0,5,9,0,1,2,0,3,0,2,0,14,18
0000006224,林吳晉瑋,ACN,中信,34,86,69,6,13,19,14,3,2,0,26,13,1,2,0,0,17,0,0,1,23,14
0000001754,林書逸,ACN,中信,34,119,108,15,20,29,18,6,3,2,47,20,5,0,0,2,8,0,1,2,32,29
0000000045,林智勝,ACN,中信,33,121,100,24,14,41,28,9,0,4,62,18,0,4,0,2,15,2,4,0,19,24
0000000753,杜家明,ACN,中信,33,108,92,20,19,34,24,6,1,3,51,9,0,2,1,3,8,0,4,1,17,36
0000000908,蘇緯達,ACN,中信,31,104,80,15,13,24,14,7,0,3,40,23,1,2,0,4,16,1,4,1,13,24
0000005656,李聖裕,ACN,中信,31,89,79,6,16,23,13,8,0,2,37,16,1,1,1,1,6,0,2,1,20,22
0000006243,徐浩凱,ACN,中信,31,29,27,3,6,2,1,0,0,1,5,11,1,0,0,1,1,0,0,2,8,7
0000006225,宋晟睿,ACN,中信,29,106,96,8,20,28,17,6,2,3,47,21,5,3,0,0,9,0,1,1,24,23
0000002304,吳明鴻,ACN,中信,29,66,59,6,5,15,13,2,0,0,17,11,0,2,1,2,3,0,1,0,18,18
0000005565,張聖豪,ACN,中信,27,60,51,10,4,11,10,0,0,1,14,10,0,0,1,2,6,1,0,1,17,16
0000005569,曾頌恩,ACN,中信,26,87,74,12,15,25,16,6,1,2,39,12,2,2,0,0,10,0,3,2,17,20
0000000976,林明杰,ACN,中信,23,69,62,6,4,14,10,4,0,0,18,9,0,2,0,0,4,0,3,0,17,22
0000000772,陳文杰,ACN,中信,20,84,77,12,13,25,13,9,2,1,41,14,3,0,1,0,6,0,0,4,16,23
0000003255,陳偉漢,ACN,中信,19,57,52,7,11,15,12,3,0,0,18,3,2,5,0,2,3,0,0,1,19,17
0000003548,黃鈞聲,ACN,中信,17,47,37,10,3,13,12,1,0,0,14,5,0,1,1,0,5,0,4,0,6,14
0000000853,周思齊,ACN,中信,15,53,47,7,9,16,10,2,1,3,29,5,0,0,2,0,4,0,0,0,11,17
0000006730,張仁瑋,ACN,中信,14,24,19,5,1,3,2,1,0,0,4,2,1,0,0,3,1,0,1,2,10,7
0000006731,周委宏,ACN,中信,10,20,19,2,2,3,3,0,0,0,3,1,0,1,0,0,1,0,0,0,11,4
0000003602,張志強,ACN,中信,9,32,27,4,2,8,6,1,0,1,12,6,1,1,1,0,4,1,0,0,6,8
0000006734,黃鈞麟,ACN,中信,7,5,5,0,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1
0000000744,陳家駒,ACN,中信,6,16,16,1,2,4,4,0,0,0,4,3,0,0,0,0,0,0,0,0,2,7
0000006732,陳統恩,ACN,中信,5,9,9,0,3,4,3,1,0,0,5,2,0,0,0,0,0,0,0,0,1,2
0000002291,岳東華,ACN,中信,4,11,9,0,1,3,3,0,0,0,3,2,0,0,1,0,1,0,0,0,2,3
0000002285,高宇杰,ACN,中信,3,7,6,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,2
0000001129,潘志芳,ACN,中信,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0000002666,鄧志偉,ADD,統一,56,154,123,20,14,21,14,2,0,5,38,38,0,1,0,4,25,3,2,1,28,40
0000003645,柯育民,ADD,統一,54,113,97,15,14,21,13,8,0,0,29,29,4,1,3,1,12,0,0,3,24,27
0000001240,鄭鎧文,ADD,統一,52,162,136,15,18,29,19,7,1,2,44,43,2,1,0,2,19,0,5,3,16,50
0000005531,邱智呈,ADD,統一,50,151,132,12,15,30,25,4,1,0,36,24,5,4,1,0,15,0,3,0,44,35
0000004640,姚雨翔,ADD,統一,49,161,141,26,10,36,26,7,1,2,51,25,0,4,1,2,11,0,6,1,44,39
0000002707,潘傑楷,ADD,統一,48,147,128,11,18,33,28,3,0,2,42,26,5,6,0,0,19,0,0,3,38,31
0000004641,李丞齡,ADD,統一,44,138,116,18,20,36,18,12,3,3,63,30,6,1,3,2,15,0,2,3,25,30
