ID,Name,Team ID,Team Name,G,PA,AB,RBI,R,H,1B,2B,3B,HR,TB,SO,SB,GIDP,SH,SF,BB,IBB,HBP,CS,GO,FO
0000003289,許躍騰,AJK,Lamigo二軍,58,206,165,29,28,49,42,5,2,0,58,18,3,5,10,5,23,0,3,3,52,51
0000000717,黃志祥,AJK,Lamigo二軍,56,231,195,34,53,63,41,14,4,4,97,32,8,3,1,1,34,2,0,3,45,56
0000003528,翁克堯,AJK,Lamigo二軍,50,171,144,20,22,39,32,5,2,0,48,16,10,3,5,2,18,1,2,4,56,35
0000003405,馬仲權,AJK,Lamigo二軍,50,164,135,22,30,36,23,11,1,1,52,15,6,4,4,3,17,0,5,1,41,46
0000003170,王湘嵐,AJK,Lamigo二軍,50,206,179,23,20,49,39,8,2,0,61,12,3,6,10,3,14,0,0,6,70,51
0000003564,江俊傑,AJK,Lamigo二軍,40,122,106,19,13,29,23,5,1,0,36,22,4,2,2,2,11,0,1,1,34,23
0000003546,溫元川,AJK,Lamigo二軍,40,159,145,22,23,44,33,8,1,2,60,17,2,6,0,1,12,0,1,2,44,41
0000003565,林室澄,AJK,Lamigo二軍,39,137,111,18,26,37,23,10,1,3,58,13,0,3,1,1,22,1,2,0,30,32
0000003563,余德龍,AJK,Lamigo二軍,35,174,154,26,39,63,48,10,3,2,85,5,15,2,6,2,12,0,0,5,38,50
0000003522,莫生政,AJK,Lamigo二軍,31,88,71,8,13,17,13,3,0,1,23,24,0,0,2,1,6,0,8,0,21,10
0000003431,謝炫任,AJK,Lamigo二軍,30,132,114,17,18,38,30,6,1,1,49,15,13,1,4,1,12,1,1,3,39,23
0000003540,黃淯暟,AJK,Lamigo二軍,26,105,94,17,18,24,13,7,0,4,43,14,2,2,0,0,11,0,0,0,28,28
0000003048,葉竹軒,AJK,Lamigo二軍,23,107,81,17,15,19,14,3,1,1,27,10,3,3,5,3,15,0,3,3,21,34
0000003537,林政億,AJK,Lamigo二軍,21,94,77,16,12,22,17,3,2,0,29,14,4,1,0,1,13,0,3,1,17,25
0000003568,陳正龍,AJK,Lamigo二軍,18,38,31,4,5,6,4,2,0,0,8,4,2,1,1,1,2,0,3,0,10,12
0000000250,張家浩,AJK,Lamigo二軍,18,75,64,8,8,15,10,5,0,0,20,8,2,0,2,0,8,0,1,2,15,26
0000003008,劉家豪,AJK,Lamigo二軍,14,47,38,5,7,9,9,0,0,0,9,4,0,0,2,0,6,0,1,0,10,15
0000003345,林智平,AJK,Lamigo二軍,10,41,35,5,12,14,11,2,1,0,18,6,5,0,0,0,6,0,0,0,12,3
0000003591,潘振瑋,AJK,Lamigo二軍,8,8,8,1,1,2,1,1,0,0,3,1,0,0,0,0,0,0,0,1,3,2
0000001040,傅偉堯,AJK,Lamigo二軍,7,6,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4
0000000040,蔡建偉,AJK,Lamigo二軍,5,22,19,1,6,6,4,2,0,0,8,4,2,0,0,0,3,0,0,1,5,4
0000003174,郭永維,AJK,Lamigo二軍,4,18,17,3,2,7,6,1,0,0,8,0,3,0,1,0,0,0,0,1,7,3
