ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000003167,許銘倢,AJK,Lamigo二軍,29,0,29,0,0,0,0,0,0,0,4,23.2,112,441,13,0,20,1,8,25,1,0,10,8,16,30
0000003459,黃中辰,AJK,Lamigo二軍,26,0,26,0,0,0,1,0,1,0,5,26.1,106,346,19,1,11,0,2,7,2,0,8,5,40,27
0000003062,陳正達,AJK,Lamigo二軍,25,0,25,0,0,0,1,1,1,1,5,29.0,128,394,35,0,7,0,1,16,1,0,16,12,31,38
0000000112,鄭承浩,AJK,Lamigo二軍,24,0,24,0,0,0,0,3,6,4,0,25.0,115,421,29,0,12,0,0,13,2,0,15,9,37,24
0000003501,吳俊逸,AJK,Lamigo二軍,17,3,14,0,0,0,0,4,0,0,3,29.1,138,541,40,2,13,0,2,17,1,0,19,15,29,37
0000002986,王豐鑫,AJK,Lamigo二軍,17,7,10,0,0,0,4,3,0,1,4,49.0,210,694,49,0,19,0,3,16,3,0,29,22,66,57
0000003228,蔡璟豪,AJK,Lamigo二軍,16,2,14,0,0,0,1,1,3,1,1,25.0,123,400,41,2,13,0,3,10,0,0,20,19,41,15
0000000116,王嘉誠,AJK,Lamigo二軍,15,5,10,0,0,0,2,1,0,1,2,35.1,163,594,41,2,26,0,0,21,4,0,22,18,38,37
0000000136,郭勝安,AJK,Lamigo二軍,14,1,13,0,0,0,0,0,0,0,3,12.0,66,253,15,0,14,0,1,6,6,0,13,11,16,14
0000000129,賴達官,AJK,Lamigo二軍,12,1,11,0,0,0,1,3,0,1,0,14.0,66,252,17,3,9,0,0,8,3,0,14,14,14,18
0000003535,郭駿傑,AJK,Lamigo二軍,11,7,4,0,0,0,3,2,0,0,1,42.2,182,668,37,2,16,0,2,20,1,1,21,18,57,48
0000003249,王英山,AJK,Lamigo二軍,9,5,4,1,0,0,1,2,0,0,1,23.1,121,436,41,1,10,1,2,15,5,0,23,20,25,28
0000003175,郭文凱,AJK,Lamigo二軍,9,6,3,0,0,0,3,1,0,0,0,34.1,143,482,35,4,6,0,3,16,1,1,21,19,56,27
0000000138,林樺慶,AJK,Lamigo二軍,7,4,3,0,0,0,2,1,0,0,0,28.0,113,426,26,0,9,1,0,12,1,0,8,6,37,29
0000000137,豪瑟,AJK,Lamigo二軍,7,4,3,0,0,0,1,2,0,0,0,28.0,116,444,25,1,7,0,2,27,1,1,10,8,31,24
0000000133,林國裕,AJK,Lamigo二軍,6,0,6,0,0,0,0,0,0,1,1,8.2,38,129,10,0,1,1,1,7,0,0,5,1,11,8
0000003332,林柏佑,AJK,Lamigo二軍,4,2,2,0,0,0,1,0,0,0,0,9.0,35,110,8,0,0,0,0,4,0,0,2,2,11,12
0000003242,陳秉村,AJK,Lamigo二軍,4,0,4,0,0,0,0,1,0,1,0,2.2,19,67,8,0,2,0,1,0,1,0,9,8,6,2
0000000139,邁能,AJK,Lamigo二軍,4,4,0,0,0,0,1,0,0,0,0,16.0,65,262,12,0,9,0,0,14,0,0,4,4,18,12
0000000128,朱俊祥,AJK,Lamigo二軍,4,0,4,0,0,0,0,0,0,0,0,7.0,29,100,5,0,2,0,0,5,0,1,0,0,8,9
0000003967,曾兆豪,AJK,Lamigo二軍,3,1,2,0,0,0,0,0,0,0,1,7.0,28,100,9,0,0,0,0,4,0,0,1,1,8,7
0000003465,王溢正,AJK,Lamigo二軍,3,3,0,0,0,0,0,1,0,0,0,8.1,40,161,9,0,9,0,0,5,0,0,4,3,9,8
0000001263,洪聖欽,AJK,Lamigo二軍,3,0,3,0,0,0,0,0,0,1,1,3.0,13,60,4,0,2,0,0,0,0,0,1,1,4,3
0000000135,陳禹勳,AJK,Lamigo二軍,2,0,2,0,0,0,0,0,0,0,1,1.2,6,28,0,0,1,0,0,1,0,0,0,0,2,2
0000000131,猛雷特,AJK,Lamigo二軍,2,2,0,0,0,0,1,0,0,0,0,7.0,36,133,8,0,6,0,0,5,0,0,7,7,11,6
0000003610,曾琮萱,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,1,1.0,4,17,1,0,1,0,0,1,0,0,0,0,1,0
0000000134,許銘傑,AJK,Lamigo二軍,1,1,0,0,0,0,0,0,0,0,0,2.0,9,32,2,0,1,0,0,0,1,0,1,1,4,2
0000003326,何寬揚,ADD,統一二軍,26,3,23,0,0,0,0,3,0,2,5,33.0,169,598,49,3,20,1,7,6,1,1,36,29,34,53
0000003491,黃俊欽,ADD,統一二軍,24,4,20,0,0,0,2,1,0,1,5,49.0,228,755,66,1,18,2,8,26,3,0,28,24,65,45
0000003351,李金木,ADD,統一二軍,23,12,11,0,0,0,5,4,0,1,2,82.0,368,1236,96,4,27,2,9,34,6,0,50,39,110,92
0000002983,李瑋華,ADD,統一二軍,23,0,23,0,0,0,0,0,7,0,3,22.2,95,330,20,1,7,2,1,12,1,0,7,4,26,29
0000003306,賴泊凱,ADD,統一二軍,22,9,13,0,0,0,6,4,0,0,3,65.1,295,1038,76,1,22,2,4,23,2,0,40,35,87,83
0000003536,林家瑋,ADD,統一二軍,21,12,9,0,0,0,5,7,0,0,1,80.0,368,1355,85,2,36,0,7,59,10,1,49,38,95,86
0000002597,張志強,ADD,統一二軍,19,0,19,0,0,0,0,1,1,1,5,23.2,101,365,28,1,7,0,4,14,2,0,13,13,27,21
0000002678,黃靖幃,ADD,統一二軍,18,0,18,0,0,0,1,0,0,0,2,8.2,52,226,10,0,17,0,0,8,1,0,11,7,9,8
0000002679,江辰晏,ADD,統一二軍,13,10,3,0,0,0,3,3,0,0,2,49.2,212,895,43,1,31,0,1,35,3,0,27,22,36,65
0000003335,黃志龍,ADD,統一二軍,12,0,12,0,0,0,1,0,0,1,1,13.2,62,227,13,0,10,0,1,6,0,0,8,6,16,16
0000003341,邱子愷,ADD,統一二軍,11,0,11,0,0,0,0,1,4,0,0,14.0,69,276,16,1,11,1,0,11,0,0,8,6,16,15
0000003852,高建三,ADD,統一二軍,9,0,9,0,0,0,2,0,2,1,0,11.0,48,169,9,0,5,0,0,2,0,0,3,3,16,16
0000003442,蔡萬霖,ADD,統一二軍,7,0,7,0,0,0,0,1,0,1,1,4.2,35,135,15,0,5,0,1,2,2,0,12,12,8,4
0000002686,王朝民,ADD,統一二軍,5,0,5,0,0,0,1,0,0,0,0,6.0,31,105,7,0,6,1,0,0,0,0,5,4,9,9
0000002683,張耀文,ADD,統一二軍,5,0,5,0,0,0,0,1,0,0,0,3.2,19,78,3,0,4,0,1,3,1,0,4,3,4,4
0000003613,羅錦龍,ADD,統一二軍,4,4,0,0,0,0,0,1,0,0,0,17.2,70,240,14,0,2,0,0,11,1,0,4,2,29,14
0000003620,江承峰,ADD,統一二軍,3,0,3,0,0,0,0,0,0,0,1,3.0,11,39,1,0,0,0,0,4,0,0,0,0,5,1
0000002589,潘威倫,ADD,統一二軍,3,3,0,0,0,0,1,0,0,0,0,13.2,58,184,14,1,1,0,2,5,0,0,5,5,22,14
0000003393,王鏡銘,ADD,統一二軍,2,1,1,0,0,0,0,0,0,0,1,3.2,17,63,3,0,2,0,0,5,0,0,0,0,4,3
0000002681,邦勝,ADD,統一二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,3,8,0,0,0,0,0,1,0,0,0,0,1,1
0000002660,廖文揚,ADD,統一二軍,1,0,1,0,0,0,0,0,0,0,0,2.0,11,50,2,0,3,0,0,1,0,0,2,1,2,3
0000001925,馬帝斯,ADD,統一二軍,1,1,0,0,0,0,0,1,0,0,0,2.0,10,32,4,0,0,0,0,1,0,0,2,2,2,3
0000002988,陳煥揚,AEM,義大二軍,32,0,32,0,0,0,0,0,5,2,1,36.0,162,542,47,0,9,2,0,24,2,0,19,14,43,39
0000001285,張耿豪,AEM,義大二軍,30,2,28,0,0,0,5,2,2,2,4,49.0,215,731,57,2,16,2,1,24,5,0,37,29,71,46
0000003508,許文錚,AEM,義大二軍,26,8,18,0,0,0,2,2,0,0,6,46.2,210,770,32,1,38,0,8,14,1,0,27,22,86,32
0000002955,林正豐,AEM,義大二軍,22,0,22,0,0,0,1,1,3,0,1,28.0,118,368,26,0,5,0,0,18,1,0,12,7,39,30
0000003557,黃劉清,AEM,義大二軍,18,4,14,0,0,0,0,3,0,0,4,35.2,182,614,52,0,25,1,3,12,2,0,31,26,35,55
0000003208,林其緯,AEM,義大二軍,18,8,10,0,0,0,0,3,0,0,3,43.2,201,732,54,2,22,0,1,32,6,0,28,26,49,43
0000000821,林英傑,AEM,義大二軍,18,11,7,0,0,0,5,3,0,0,1,57.1,247,755,75,2,9,0,0,27,1,0,26,21,82,54
0000000341,范玉禹,AEM,義大二軍,16,7,9,0,0,0,2,4,0,1,0,38.1,182,616,51,2,14,0,5,15,0,0,30,27,38,59
0000003970,沈鈺傑,AEM,義大二軍,14,0,14,0,0,0,0,2,0,0,2,16.2,67,242,12,1,2,0,0,11,0,0,5,2,33,9
0000000975,簡嘉佑,AEM,義大二軍,14,6,8,0,0,0,1,1,0,0,2,37.2,193,682,61,1,15,1,0,15,2,1,35,19,51,51
0000003387,黃柏揚,AEM,義大二軍,13,1,12,0,0,0,0,0,0,1,2,22.2,100,308,27,1,8,0,1,7,1,0,11,8,28,29
0000003046,蔡明晉,AEM,義大二軍,11,0,11,0,0,0,0,0,1,0,2,11.0,47,160,16,0,2,0,1,3,0,0,7,7,14,11
0000003584,黃思漢,AEM,義大二軍,9,0,9,0,0,0,0,0,0,1,4,12.2,46,176,9,0,2,0,0,6,0,1,2,2,15,14
0000003181,羅政龍,AEM,義大二軍,8,0,8,0,0,0,0,0,0,0,0,4.0,32,118,10,1,7,0,2,3,1,0,9,7,5,5
0000000328,林彥峰,AEM,義大二軍,8,0,8,0,0,0,0,1,0,2,0,8.2,35,128,12,0,1,0,0,0,0,0,6,6,13,9
0000003478,蔡欣宏,AEM,義大二軍,7,0,7,0,0,0,0,1,0,0,2,8.0,41,156,9,0,6,0,0,6,1,0,6,2,10,10
0000000327,林晨樺,AEM,義大二軍,7,4,3,0,0,0,3,1,0,0,2,23.2,95,336,24,0,1,0,0,13,0,1,10,8,24,32
0000003490,曾冠儒,AEM,義大二軍,6,0,6,0,0,0,0,0,0,0,2,2.2,17,60,7,1,3,1,0,3,0,0,3,3,3,1
0000000269,陽建福,AEM,義大二軍,6,5,1,0,0,0,0,0,0,0,1,10.2,48,177,11,0,5,0,1,8,1,1,3,3,14,9
0000003292,賴鴻誠,AEM,義大二軍,3,0,3,0,0,0,0,0,0,0,1,4.0,27,86,10,0,5,0,0,0,1,0,9,8,5,7
0000001088,陳冠儒,AEM,義大二軍,2,0,2,0,0,0,0,0,0,0,1,2.1,10,37,2,0,1,0,0,0,0,1,0,0,6,1
0000000347,克拉帝,AEM,義大二軍,2,1,1,0,0,0,2,0,0,0,0,6.0,21,97,3,0,1,0,0,10,0,0,2,2,3,4
0000000342,蕭一傑,AEM,義大二軍,2,0,2,0,0,0,1,0,0,0,0,2.1,12,64,3,0,2,0,0,5,0,0,0,0,0,2
0000002682,坎諾,AEM,義大二軍,1,1,0,0,0,0,0,0,0,0,0,1.0,3,17,0,0,0,0,0,1,0,0,0,0,1,1
0000000346,賈西亞,AEM,義大二軍,1,1,0,0,0,0,0,0,0,0,0,3.0,12,46,3,0,1,0,0,1,0,0,1,1,5,2
0000003400,盧劭禹,ACN,中信兄弟二軍,35,4,31,0,0,0,1,1,0,3,11,62.1,280,854,78,0,19,0,4,13,0,0,28,23,67,98
0000003365,王建勛,ACN,中信兄弟二軍,33,6,27,0,0,0,4,2,2,2,9,54.1,241,891,50,1,35,0,2,24,5,0,26,20,90,40
0000003086,陳偉建,ACN,中信兄弟二軍,33,17,16,0,0,0,7,4,2,0,4,98.2,417,1439,102,2,32,0,2,42,4,0,41,37,99,138
0000003378,余書農,ACN,中信兄弟二軍,30,7,23,0,0,0,5,3,0,1,4,56.0,249,929,54,0,31,0,4,23,2,1,32,29,71,66
0000003560,邱俊瑋,ACN,中信兄弟二軍,29,13,16,0,0,0,5,5,2,0,1,77.0,340,1258,92,3,27,0,2,48,6,1,46,40,61,110
0000000729,增菘瑋,ACN,中信兄弟二軍,20,4,16,0,0,0,0,3,1,2,2,22.2,126,404,37,3,25,0,1,5,4,0,37,34,32,26
0000003333,李居冠,ACN,中信兄弟二軍,17,1,16,0,0,0,1,0,2,2,1,21.2,90,293,23,0,4,0,1,10,0,1,5,3,29,23
0000003619,吳明旭,ACN,中信兄弟二軍,16,0,16,0,0,0,0,1,4,1,1,21.0,87,356,16,0,7,0,2,21,2,0,4,2,22,19
0000000728,鄭錡鴻,ACN,中信兄弟二軍,12,1,11,0,0,0,0,0,1,1,1,16.1,67,261,8,0,8,0,2,15,2,1,8,4,23,11
0000003511,石孝榮,ACN,中信兄弟二軍,9,1,8,0,0,0,0,0,0,0,3,10.1,57,217,21,0,6,0,2,5,1,0,12,9,9,14
