ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000002972,潘健綜,AJK,Lamigo二軍,11,2,9,0,0,0,3,1,2,0,1,35.1,152,502,35,2,16,0,2,18,3,1,20,16,51,26
0000002969,蔡英峰,AJK,Lamigo二軍,11,9,2,0,0,0,4,2,0,0,0,55.0,231,821,53,1,13,0,1,27,1,0,18,10,89,44
0000002973,葉詠捷,AJK,Lamigo二軍,10,4,6,1,0,0,2,1,2,0,0,32.2,128,443,24,0,10,0,0,20,1,0,8,6,34,39
0000000032,許志昌,AJK,Lamigo二軍,9,4,5,0,0,0,0,2,1,0,1,29.1,131,450,28,0,18,0,1,13,4,1,18,13,48,21
0000002974,郭孟喜,AJK,Lamigo二軍,4,1,3,0,0,0,0,1,0,0,0,9.0,47,154,12,0,8,0,1,3,1,0,11,10,12,8
0000000035,貝力C.B,AJK,Lamigo二軍,4,0,4,0,0,0,0,0,0,1,0,4.1,15,54,1,0,3,0,0,0,3,0,0,0,9,2
0000000048,蔡家宏,AJK,Lamigo二軍,2,0,2,0,0,0,0,1,0,0,0,2.0,13,39,5,1,2,0,0,1,0,0,4,4,3,2
0000000047,沈亞倫,AJK,Lamigo二軍,2,0,2,0,0,0,0,0,0,0,0,2.0,7,27,0,0,1,0,0,0,0,0,0,0,1,5
0000003014,劉奕志,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,2.0,6,11,2,0,0,0,0,0,0,0,0,0,4,0
0000003006,陳彥誌,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,0.1,3,10,2,0,0,0,0,0,0,0,0,0,1,0
0000003005,顏志中,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,7,29,2,0,1,0,1,1,2,0,3,2,1,1
0000003004,鄭博壬,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,2.0,7,24,0,0,1,0,0,2,0,1,0,0,4,0
0000002970,張億得,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,2.0,11,44,4,0,1,0,0,1,0,0,2,2,2,3
0000002939,張賢智,ZZZ003,代訓紅隊,15,5,10,2,1,1,4,2,2,1,0,61.0,232,833,45,1,8,1,2,51,0,0,11,9,58,67
0000002953,黃柏仁,ZZZ003,代訓紅隊,9,3,6,0,0,0,0,3,1,1,0,16.0,82,298,25,1,13,0,2,4,1,0,16,12,21,11
0000002965,曾鏡峰,ZZZ003,代訓紅隊,7,2,5,0,0,0,0,1,0,0,0,17.2,73,247,13,3,10,0,0,3,1,1,8,8,20,25
0000002948,莊復華,ZZZ003,代訓紅隊,6,1,5,0,0,0,0,1,0,0,0,6.2,39,142,13,1,9,0,0,0,0,0,11,10,12,5
0000003000,孫建傑,ZZZ003,代訓紅隊,5,2,3,0,0,0,0,2,0,0,0,16.0,76,305,18,0,9,0,1,7,3,0,16,13,17,21
0000000048,蔡家宏,ZZZ003,代訓紅隊,5,3,2,0,0,0,0,1,0,0,1,20.1,84,342,13,2,7,0,2,14,0,0,12,7,32,14
0000002990,廖偉傑,ZZZ003,代訓紅隊,3,1,2,0,0,0,2,0,0,0,0,9.0,33,121,7,0,2,0,0,4,1,0,3,3,11,9
0000002947,鄭乃文,ZZZ003,代訓紅隊,3,1,2,0,0,0,0,0,0,0,0,4.0,21,87,5,0,4,0,0,4,1,0,1,1,4,3
0000002986,王豐鑫,ZZZ003,代訓紅隊,2,1,1,0,0,0,1,0,0,0,0,9.0,34,114,9,0,1,0,0,4,2,0,2,2,13,7
0000002985,林奉諭,ZZZ003,代訓紅隊,2,0,2,0,0,0,0,0,0,0,1,0.1,8,29,3,0,2,0,0,0,0,2,4,2,2,1
0000002983,李瑋華,ZZZ003,代訓紅隊,2,0,2,0,0,0,0,0,0,0,0,3.1,13,55,1,1,4,0,0,1,1,0,1,1,2,5
0000003003,林永勝,ZZZ003,代訓紅隊,1,0,1,0,0,0,0,0,0,0,0,3.0,17,53,7,0,1,0,0,0,0,0,4,0,6,2
0000002987,鄭凱名,ZZZ003,代訓紅隊,1,1,0,0,0,0,0,0,0,0,0,4.2,22,81,4,0,3,0,0,0,1,0,3,1,9,6
0000002984,河玟成,ZZZ003,代訓紅隊,1,0,1,0,0,0,0,0,0,0,0,0.2,6,14,3,0,1,0,0,0,1,0,3,3,0,1
0000002952,楊明忠,ZZZ003,代訓紅隊,1,0,1,0,0,0,0,0,0,0,0,2.1,15,48,3,0,4,0,0,0,1,0,1,1,2,6
0000002955,林正豐,ZZZ001,代訓藍隊,11,8,3,0,0,0,3,4,0,0,1,52.1,222,751,67,2,11,0,1,22,4,0,24,23,78,41
0000000681,莊瑋全,ZZZ001,代訓藍隊,11,1,10,0,0,0,1,0,0,0,3,24.2,91,335,16,0,3,0,0,15,1,0,4,1,28,27
0000003911,柳裕展,ZZZ001,代訓藍隊,9,6,3,0,0,0,5,2,0,1,0,36.2,162,607,38,0,12,0,4,20,1,1,24,13,45,39
0000003910,謝承勳,ZZZ001,代訓藍隊,8,1,7,0,0,0,0,0,1,0,0,12.0,54,183,15,1,1,0,0,5,0,0,8,4,26,7
0000003955,羅健銘,ZZZ001,代訓藍隊,6,1,5,0,0,0,0,1,0,0,1,6.1,33,134,6,0,10,0,1,3,0,0,5,5,7,5
0000003954,王國進,ZZZ001,代訓藍隊,6,0,6,0,0,0,0,0,1,0,0,8.0,29,117,6,0,0,0,1,6,0,0,2,2,10,6
0000000688,廖于誠,ZZZ001,代訓藍隊,6,1,5,0,0,0,0,1,0,1,1,9.0,56,242,11,1,16,0,2,4,2,0,13,8,11,12
0000002989,陳建輔,ZZZ001,代訓藍隊,3,0,3,0,0,0,0,1,0,1,2,3.0,15,51,4,0,2,0,0,1,1,0,1,0,5,3
0000002973,葉詠捷,ZZZ001,代訓藍隊,3,0,3,1,0,0,1,0,1,0,0,5.2,23,95,5,0,0,0,1,4,0,0,1,1,6,7
0000002954,何忠龍,ZZZ001,代訓藍隊,3,0,3,0,0,0,0,0,0,0,0,5.1,31,108,7,3,7,0,0,1,1,0,11,9,6,10
