ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000003167,許銘倢,AJK,Lamigo二軍,26,0,26,0,0,0,0,2,2,1,1,25.1,118,460,21,2,18,1,4,15,3,0,16,13,24,36
0000003062,陳子生,AJK,Lamigo二軍,26,0,26,0,0,0,3,0,3,3,5,32.2,132,423,27,1,3,0,5,19,0,0,14,9,19,59
0000001263,洪聖欽,AJK,Lamigo二軍,25,6,19,0,0,0,6,3,2,2,0,60.0,267,881,68,4,16,0,3,23,6,0,38,25,80,77
0000000117,洪宸宇,AJK,Lamigo二軍,25,2,23,0,0,0,3,1,4,1,3,42.0,200,747,49,2,22,0,5,31,8,0,23,17,36,56
0000003175,郭文凱,AJK,Lamigo二軍,24,16,8,0,0,0,6,10,0,0,0,103.0,458,1452,128,2,23,2,5,38,1,1,66,45,157,107
0000003228,蔡璟豪,AJK,Lamigo二軍,22,3,19,0,0,0,3,2,3,1,6,46.1,206,731,48,1,21,0,3,26,7,0,21,19,64,44
0000003459,黃中辰,AJK,Lamigo二軍,20,1,19,0,0,0,1,0,0,0,3,23.2,122,404,31,1,9,0,9,7,0,0,21,20,34,32
0000003610,曾琮萱,AJK,Lamigo二軍,19,6,13,0,0,0,0,0,0,1,2,19.2,96,395,15,3,16,0,7,21,2,0,13,11,16,21
0000000129,賴達官,AJK,Lamigo二軍,19,3,16,0,0,0,0,2,0,0,2,33.0,170,668,43,0,28,0,2,18,5,0,28,25,20,59
0000000112,鄭承浩,AJK,Lamigo二軍,15,11,4,0,0,0,3,4,0,0,0,57.2,265,950,81,5,12,0,3,52,5,0,44,39,58,60
0000002986,王豐鑫,AJK,Lamigo二軍,14,4,10,0,0,0,2,1,0,1,4,29.1,134,437,37,1,7,0,4,13,1,1,18,14,46,27
0000003535,郭駿傑,AJK,Lamigo二軍,12,8,4,0,0,0,6,1,0,0,0,49.0,199,713,49,3,10,0,1,28,1,0,17,15,48,63
0000000138,林樺慶,AJK,Lamigo二軍,10,2,8,0,0,0,1,2,0,0,3,16.1,84,310,27,1,10,0,1,5,2,2,21,19,23,18
0000000136,郭勝安,AJK,Lamigo二軍,10,2,8,0,0,0,0,2,0,1,0,7.1,65,284,16,1,23,0,4,5,8,1,28,26,4,13
0000000133,林國裕,AJK,Lamigo二軍,9,0,9,0,0,0,0,0,0,0,3,11.0,45,179,8,0,3,0,0,9,0,0,0,0,12,13
0000000135,陳禹勳,AJK,Lamigo二軍,7,0,7,0,0,0,0,0,3,0,2,7.0,35,129,12,0,2,0,0,9,2,0,5,5,8,4
0000003297,陳敏賜,AJK,Lamigo二軍,6,0,6,0,0,0,0,0,0,0,2,5.0,24,121,6,0,4,0,0,5,1,0,3,3,4,5
0000000150,蘇俊羽,AJK,Lamigo二軍,5,0,5,0,0,0,0,0,0,0,1,3.2,19,83,7,2,1,0,1,2,0,0,2,2,4,4
0000000151,張明翔,AJK,Lamigo二軍,4,0,4,0,0,0,0,0,0,0,0,3.1,14,52,0,0,4,0,0,3,0,0,2,2,4,3
0000004033,林宗緯,AJK,Lamigo二軍,3,0,3,0,0,0,0,0,0,2,0,1.1,12,52,6,0,2,0,0,0,1,1,4,4,1,3
0000003967,曾孟承,AJK,Lamigo二軍,3,2,1,0,0,0,0,0,0,0,0,10.1,51,161,17,1,1,0,0,5,0,0,9,7,14,14
0000003616,黃偉晟,AJK,Lamigo二軍,2,0,2,0,0,0,0,0,0,0,0,2.2,9,23,2,0,0,0,0,0,0,0,1,1,3,4
0000001390,王躍霖,AJK,Lamigo二軍,2,1,1,0,0,0,0,0,0,1,0,7.2,35,141,5,0,6,0,0,7,2,0,2,2,8,9
0000000152,葉文淇,AJK,Lamigo二軍,2,0,2,0,0,0,0,0,0,0,2,2.0,8,34,1,0,1,0,0,1,1,0,0,0,2,3
0000000149,明星,AJK,Lamigo二軍,2,2,0,0,0,0,0,0,0,0,0,10.0,41,149,9,0,4,0,0,5,1,1,1,1,15,8
0000003332,林柏佑,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,3,11,0,0,0,0,0,1,0,0,0,0,0,2
0000000147,艾肯,AJK,Lamigo二軍,1,1,0,0,0,0,0,1,0,0,0,2.2,14,51,5,0,1,0,0,4,0,0,3,0,1,3
0000000134,許銘傑,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,2.0,10,38,4,1,1,0,0,0,0,0,2,2,2,3
0000003536,林家瑋,ADD,統一二軍,38,2,36,0,0,0,4,2,0,2,7,45.1,219,862,48,2,39,0,1,35,9,2,30,25,37,58
0000002983,李瑋華,ADD,統一二軍,30,8,22,0,0,0,2,0,1,1,5,57.1,264,945,72,3,19,1,2,37,2,1,43,31,52,82
0000002683,張耀文,ADD,統一二軍,30,5,25,0,0,0,2,2,0,1,3,40.1,209,833,34,1,56,0,5,38,12,1,24,21,40,36
0000003442,蔡萬霖,ADD,統一二軍,29,10,19,0,0,0,6,10,0,1,1,70.1,339,1186,83,4,43,0,8,36,7,0,53,44,76,93
0000003852,高建三,ADD,統一二軍,28,0,28,0,0,0,1,0,1,2,5,34.0,141,498,39,3,5,0,2,17,2,0,16,12,29,49
0000003306,賴泊凱,ADD,統一二軍,23,11,12,0,0,0,3,3,0,0,1,70.1,336,1166,93,4,25,0,7,32,6,0,49,37,79,101
0000002678,黃靖幃,ADD,統一二軍,20,11,9,0,0,0,1,8,1,0,1,64.0,271,1026,59,4,28,1,2,37,4,2,37,30,79,66
0000003612,郭泓志,ADD,統一二軍,17,0,17,0,0,0,1,0,2,0,3,17.0,92,384,22,1,18,1,0,18,2,1,17,14,17,17
0000002609,林岳平,ADD,統一二軍,17,2,15,0,0,0,1,0,4,0,0,29.2,122,376,27,1,10,0,0,16,1,0,12,10,37,32
0000003491,黃俊欽,ADD,統一二軍,16,4,12,0,0,0,0,4,0,0,2,29.1,140,484,26,2,24,0,9,10,11,0,26,24,26,45
0000003341,邱子愷,ADD,統一二軍,14,0,14,0,0,0,2,0,2,0,1,18.1,73,261,12,1,6,1,0,10,0,0,3,3,18,27
0000003351,李金木,ADD,統一二軍,12,5,7,0,0,0,0,3,0,0,0,24.0,116,415,34,2,13,0,1,12,4,0,24,22,27,29
0000003620,江承峰,ADD,統一二軍,7,1,6,0,0,0,2,0,0,0,2,16.1,64,194,13,0,1,0,1,6,0,0,2,1,25,18
0000003208,林其緯,ADD,統一二軍,7,0,7,0,0,0,0,0,1,0,0,7.2,33,102,7,0,2,0,0,3,1,0,3,2,7,14
0000003401,傅于剛,ADD,統一二軍,5,0,5,0,0,0,0,1,0,1,0,5.2,31,107,14,1,1,0,0,4,0,0,10,9,5,7
0000000998,邱浩鈞,ADD,統一二軍,5,0,5,0,0,0,0,0,0,0,0,7.0,31,126,6,1,4,0,0,8,1,0,6,6,2,11
0000002699,郭恆孝,ADD,統一二軍,3,1,2,0,0,0,0,0,0,0,0,4.1,21,90,5,0,4,0,0,1,1,0,5,5,4,7
0000002698,銳迪,ADD,統一二軍,3,3,0,0,0,0,1,2,0,0,0,17.0,81,284,26,1,4,0,0,15,3,0,14,12,23,13
0000002694,銳克,ADD,統一二軍,3,3,0,0,0,0,1,0,0,0,0,15.0,65,244,16,1,3,0,0,10,1,0,9,7,16,20
0000002688,陳韻文,ADD,統一二軍,3,0,3,0,0,0,0,0,0,0,1,5.0,17,77,2,0,1,0,0,8,1,0,0,0,3,3
0000002700,郭力瑋,ADD,統一二軍,2,0,2,0,0,0,0,1,0,1,1,3.0,19,69,5,0,3,0,0,2,1,0,5,1,4,5
0000003393,王鏡銘,ADD,統一二軍,1,0,1,0,0,0,1,0,0,0,0,2.2,8,22,1,0,0,0,0,1,0,0,0,0,1,5
0000003356,李育儒,ADD,統一二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,4,10,1,0,0,0,0,0,0,0,0,0,1,2
0000002693,馬力斯,ADD,統一二軍,1,1,0,0,0,0,0,1,0,0,0,1.1,8,39,3,0,0,0,1,2,0,0,3,1,1,1
