ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000005233,米蘭達,ACN,中信兄弟二軍,1,1,0,0,0,0,0,0,0,0,0,4.0,13,67,1,0,1,0,0,5,0,0,0,0,4,2
0000006006,德保拉,ACN,中信兄弟二軍,1,1,0,0,0,0,1,0,0,0,0,5.0,24,96,7,1,2,0,0,6,0,0,2,2,3,6
0000006218,曾家鋐,ACN,中信兄弟二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,5,15,0,0,1,0,1,0,0,0,0,0,1,2
0000004569,萊福力,ACN,中信兄弟二軍,2,2,0,0,0,0,0,0,0,0,0,5.0,24,92,8,0,1,0,0,7,0,0,3,1,2,6
0000005573,劉劭威,ACN,中信兄弟二軍,2,0,2,0,0,0,0,0,0,0,0,2.0,11,45,2,0,2,0,1,1,0,0,3,3,3,2
0000000778,蔡齊哲,ACN,中信兄弟二軍,2,0,2,0,0,0,1,0,0,0,0,1.1,8,33,2,0,2,0,0,2,0,0,4,4,2,0
0000003506,謝榮豪,ACN,中信兄弟二軍,2,0,2,0,0,0,0,0,0,0,0,2.0,8,30,1,0,1,0,0,1,0,0,0,0,1,4
0000002271,黃恩賜,ACN,中信兄弟二軍,2,2,0,0,0,0,0,0,0,0,0,7.0,33,125,12,0,1,0,0,9,2,0,7,3,4,7
0000005702,雷艾斯,ACN,中信兄弟二軍,3,3,0,0,0,0,1,1,0,0,0,11.1,60,234,22,1,5,0,3,11,1,0,13,13,10,9
0000001005,彭識穎,ACN,中信兄弟二軍,3,0,3,0,0,0,0,0,0,0,0,3.1,13,41,2,0,2,0,0,1,0,0,0,0,1,7
0000000771,陳琥,ACN,中信兄弟二軍,6,3,3,0,0,0,1,2,0,0,0,12.2,70,261,21,1,11,0,3,7,1,0,16,16,16,12
0000002281,廖乙忠,ACN,中信兄弟二軍,6,5,1,0,0,0,2,0,0,0,0,23.0,102,402,22,2,12,0,1,27,0,0,9,7,21,19
0000004626,王奕凱,ACN,中信兄弟二軍,7,4,3,0,0,0,1,2,0,0,0,20.0,89,367,16,4,13,0,1,21,0,0,9,8,18,20
0000000777,楊達翔,ACN,中信兄弟二軍,7,0,7,0,0,0,0,0,0,0,0,6.1,44,177,11,0,13,0,1,6,3,0,14,13,8,5
0000006005,羅傑斯,ACN,中信兄弟二軍,10,10,0,0,0,0,5,1,0,0,0,57.1,268,948,84,4,13,0,5,50,4,1,45,40,69,47
0000004647,楊子亦,ACN,中信兄弟二軍,13,0,13,0,0,0,0,0,0,0,0,10.1,51,198,17,3,4,0,0,6,0,0,10,9,6,18
0000002280,廖任磊,ACN,中信兄弟二軍,13,0,13,0,0,0,1,0,0,0,1,12.1,55,261,8,3,8,0,1,21,0,0,7,5,11,4
0000005566,黃弘毅,ACN,中信兄弟二軍,15,13,2,0,0,0,1,2,0,0,0,43.1,222,797,69,11,26,0,5,20,6,1,62,58,53,49
0000000760,張凱倫,ACN,中信兄弟二軍,15,0,15,0,0,0,2,0,0,0,1,12.1,69,272,22,1,8,0,3,10,2,0,15,15,14,12
0000000779,陳柏豪,ACN,中信兄弟二軍,15,0,15,0,0,0,2,0,2,0,4,16.2,67,237,15,0,5,0,1,19,0,0,2,2,15,12
0000005572,魏碩成,ACN,中信兄弟二軍,16,13,3,0,0,0,4,5,0,0,0,52.2,246,967,62,4,39,0,5,39,13,2,39,35,62,39
0000001349,周磊,ACN,中信兄弟二軍,16,13,3,1,0,0,4,3,0,0,1,62.0,279,981,85,12,16,0,6,33,2,0,54,53,71,68
0000000776,王凱程,ACN,中信兄弟二軍,17,0,17,0,0,0,4,0,0,1,1,18.2,74,259,17,0,3,0,1,18,1,0,7,4,23,12
0000000742,王則鈞,ACN,中信兄弟二軍,18,0,18,0,0,0,1,0,1,0,5,15.2,66,236,10,0,8,0,0,16,3,0,7,5,24,8
0000001330,吳蔚驊,ACN,中信兄弟二軍,18,11,7,0,0,0,1,5,0,0,0,49.1,246,939,65,7,35,0,5,36,6,0,57,48,50,55
0000000773,李吳永勤,ACN,中信兄弟二軍,26,0,26,0,0,0,3,1,0,1,1,29.2,129,473,33,2,7,0,3,22,0,0,22,19,39,25
0000003560,邱品睿,ACN,中信兄弟二軍,26,0,26,0,0,0,3,1,0,2,2,24.2,130,463,42,5,12,0,4,16,3,0,31,28,25,31
0000001387,王梓安,ACN,中信兄弟二軍,30,0,30,0,0,0,0,0,1,2,5,29.0,147,557,33,2,26,0,4,20,4,0,29,25,29,35
0000001675,林丞軒,ACN,中信兄弟二軍,30,3,27,0,0,0,0,0,0,2,7,27.2,155,567,46,4,23,0,7,20,8,0,44,37,23,36
0000001515,吳哲源,ACN,中信兄弟二軍,34,0,34,0,0,0,2,2,11,1,0,36.2,160,644,40,6,12,0,2,43,2,0,21,15,37,26
0000003078,官大元,ACN,中信兄弟二軍,34,0,34,0,0,0,6,1,2,3,3,40.0,174,593,51,4,9,0,2,31,0,0,19,18,42,39
0000000117,洪宸宇,ACN,中信兄弟二軍,35,2,33,0,0,0,2,2,0,0,4,44.2,223,809,66,9,26,0,3,36,5,0,44,39,47,45
0000001350,鄭佳彥,ACN,中信兄弟二軍,37,0,37,0,0,0,1,2,0,4,7,36.2,164,660,37,2,23,0,2,30,1,0,19,18,44,28
0000005085,包林傑,AEO,富邦二軍,1,1,0,0,0,0,0,0,0,0,0,4.0,16,65,2,0,2,0,1,6,0,0,0,0,3,2
0000005479,江國豪,AEO,富邦二軍,1,1,0,0,0,0,1,0,0,0,0,5.0,22,81,6,0,0,0,2,3,0,0,3,3,6,5
0000006214,奇優力,AEO,富邦二軍,1,1,0,0,0,0,0,0,0,0,0,4.0,16,68,4,0,1,0,0,4,1,0,0,0,6,1
0000003606,陳鴻文,AEO,富邦二軍,1,0,1,0,0,0,0,0,1,0,0,1.0,4,19,0,0,1,0,0,1,0,0,0,0,1,1
0000000121,羅力,AEO,富邦二軍,2,2,0,0,0,0,0,1,0,0,0,8.0,39,141,14,0,2,0,0,10,0,0,8,8,7,6
0000005492,朱益生,AEO,富邦二軍,3,2,1,0,0,0,0,1,0,0,0,4.1,33,155,4,0,16,0,1,1,5,0,14,14,5,6
0000006206,邦威,AEO,富邦二軍,3,2,1,1,1,1,1,0,0,0,0,9.0,34,129,9,1,0,0,0,9,0,0,2,1,8,8
0000001285,張耿豪,AEO,富邦二軍,3,0,3,0,0,0,0,0,0,0,0,3.0,11,43,2,0,1,0,0,0,0,0,0,0,2,6
0000003046,蔡明晋,AEO,富邦二軍,4,2,2,0,0,0,1,0,0,0,0,11.2,52,171,16,2,2,0,0,6,0,0,6,4,15,13
0000002347,王尉永,AEO,富邦二軍,4,0,4,0,0,0,2,0,0,0,2,4.1,21,83,6,1,1,0,1,5,1,0,3,3,4,4
0000000363,陳仕朋,AEO,富邦二軍,5,5,0,0,0,0,3,0,0,0,0,24.0,102,310,29,1,3,0,1,18,1,0,8,8,37,14
0000001394,羅國華,AEO,富邦二軍,6,0,6,0,0,0,1,1,0,0,2,7.1,41,156,11,1,6,0,0,9,0,0,9,4,5,10
