ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000003167,許銘倢,AJK,Lamigo二軍,18,3,15,0,0,0,1,0,5,0,0,37.2,175,638,41,3,16,0,4,43,2,0,22,19,30,38
0000004000,郭建宏,AJK,Lamigo二軍,10,6,4,0,0,0,5,0,0,0,0,45.1,178,643,32,1,13,0,2,33,2,0,13,12,51,46
0000000032,許志昌,AJK,Lamigo二軍,10,2,8,0,0,0,2,2,1,0,1,25.1,111,407,28,3,10,0,1,12,0,0,16,11,39,21
0000002986,王豐鑫,AJK,Lamigo二軍,6,5,1,0,0,0,2,2,0,0,0,31.1,133,472,26,2,8,0,2,21,7,1,13,8,50,26
0000002969,蔡英峰,AJK,Lamigo二軍,5,0,5,0,0,0,1,0,2,0,0,11.0,37,136,4,0,0,0,0,8,0,0,1,0,17,8
0000000001,梁如豪,AJK,Lamigo二軍,5,1,4,0,0,0,1,0,0,0,2,9.2,39,144,7,0,4,0,0,3,2,0,3,2,15,10
0000003453,鄧伊善,AJK,Lamigo二軍,4,0,4,0,0,0,0,0,1,0,2,5.0,19,68,1,0,4,0,0,4,0,0,0,0,6,4
0000000063,黃俊中,AJK,Lamigo二軍,4,1,3,0,0,0,2,0,0,0,0,10.0,38,125,5,1,3,0,1,8,1,0,3,3,17,4
0000003400,盧劭禹,AJK,Lamigo二軍,3,1,2,0,0,0,0,1,0,0,0,6.2,28,106,7,3,3,0,0,3,0,0,5,5,3,12
0000003402,葉景川,AJK,Lamigo二軍,2,0,2,0,0,0,0,0,0,0,0,2.0,9,32,2,0,1,0,0,0,1,0,1,0,5,1
0000003393,王鏡銘,AJK,Lamigo二軍,2,0,2,0,0,0,0,0,0,0,1,4.0,20,81,5,0,1,0,0,7,0,0,2,2,4,3
0000003392,鄧志永,AJK,Lamigo二軍,2,0,2,0,0,0,0,0,0,0,1,2.2,16,55,8,1,0,0,0,2,1,0,6,3,5,1
0000003330,張誌家,AJK,Lamigo二軍,2,2,0,0,0,0,1,0,0,0,0,13.0,55,213,9,0,7,0,1,17,0,1,3,3,9,12
0000003075,許峰賓,AJK,Lamigo二軍,2,1,1,0,0,0,0,0,0,0,0,5.0,25,82,8,2,2,0,1,4,1,0,8,8,4,6
0000002970,張億得,AJK,Lamigo二軍,2,0,2,0,0,0,0,1,0,0,0,3.0,12,53,3,0,2,0,0,2,0,0,0,0,5,1
0000000782,黃欽智,AJK,Lamigo二軍,2,2,0,0,0,0,1,0,0,0,0,12.0,41,136,10,1,0,0,0,8,0,0,3,2,13,10
0000000086,羅銳A.L,AJK,Lamigo二軍,2,2,0,0,0,0,1,1,0,0,0,10.1,42,131,11,0,1,0,0,7,0,0,5,5,11,12
0000003456,傅勁凱,AJK,Lamigo二軍,1,0,1,0,0,0,1,0,0,0,0,2.0,8,28,1,0,0,0,0,0,1,0,0,0,4,3
0000000088,鈴木誠,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,3,6,0,0,0,0,0,0,0,0,0,0,2,1
0000000049,許志華,AJK,Lamigo二軍,1,1,0,0,0,0,0,1,0,0,0,3.0,18,75,2,0,4,0,1,4,0,0,2,1,5,2
0000003340,唐嘉駿,AHH,中信二軍,15,10,5,0,0,0,8,1,0,0,1,78.0,317,1050,82,2,10,0,2,50,1,1,18,14,103,66
0000003989,蘇哲毅,AHH,中信二軍,14,5,9,0,0,0,3,0,3,3,0,39.1,165,598,41,3,11,0,0,28,6,0,20,17,47,36
0000003353,吳昇峰,AHH,中信二軍,14,0,14,0,0,0,1,2,0,1,2,21.1,95,350,27,0,6,0,1,19,1,0,9,7,24,18
0000003351,李金木,AHH,中信二軍,14,10,4,0,0,0,1,4,0,0,0,50.0,233,810,62,5,19,2,3,26,5,1,39,32,69,51
0000003955,羅健銘,AHH,中信二軍,10,0,10,0,0,0,2,0,1,1,2,14.0,62,253,15,0,7,0,0,10,0,1,5,2,20,10
0000003352,林煜清,AHH,中信二軍,7,0,7,0,0,0,2,1,0,1,0,9.2,46,192,11,0,8,0,0,9,2,0,6,6,7,11
0000000048,蔡家宏,AHH,中信二軍,6,0,6,0,0,0,0,0,0,1,1,7.2,38,140,10,0,4,0,1,6,1,0,6,5,11,5
0000003967,曾兆豪,AHH,中信二軍,3,0,3,0,0,0,0,0,0,0,2,6.2,32,105,12,1,2,0,1,2,0,0,5,4,8,7
0000003089,高敏靜,AHH,中信二軍,2,2,0,0,0,0,0,0,0,0,0,11.0,43,156,6,0,4,0,0,9,0,0,2,1,15,9
0000003976,朱尉銘,AHH,中信二軍,1,0,1,0,0,0,0,1,0,1,0,1.1,7,27,4,0,0,0,0,0,0,0,3,1,1,2
0000003458,鄭崴壬,AHH,中信二軍,1,1,0,0,0,0,0,0,0,0,0,4.0,18,55,1,0,2,0,1,0,1,0,3,2,5,9
0000003331,李振昌,AHH,中信二軍,1,0,1,0,0,0,0,0,0,0,0,3.0,12,48,1,0,1,0,1,6,0,0,0,0,3,0
0000003227,劉建宏,AHH,中信二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,4,6,2,0,0,0,0,0,0,0,1,1,1,1
0000002983,李瑋華,ADD,統一二軍,18,7,11,0,0,0,5,0,3,0,0,52.1,209,792,38,1,20,0,0,48,2,0,13,8,56,46
0000003084,蕭清龍,ADD,統一二軍,15,4,11,0,0,0,2,1,0,1,0,36.2,152,558,36,5,8,0,0,23,1,0,17,17,39,45
0000002991,潘俊榮,ADD,統一二軍,15,7,8,0,0,0,1,1,0,0,1,37.2,162,551,44,1,7,0,0,19,7,0,21,15,50,41
0000003349,王勝榮,ADD,統一二軍,13,0,13,0,0,0,0,1,1,1,1,14.1,66,222,16,1,6,0,1,7,2,0,8,5,22,13
0000003326,何寬揚,ADD,統一二軍,12,0,12,0,0,0,2,1,0,0,2,14.2,63,229,15,1,3,2,3,4,1,1,5,3,27,11
0000000239,高龍偉,ADD,統一二軍,11,1,10,0,0,0,1,1,0,1,0,12.1,60,210,18,2,3,0,2,7,0,0,18,11,18,12
0000003004,鄭博壬,ADD,統一二軍,10,3,7,0,0,0,1,3,0,0,2,20.0,97,360,20,0,13,0,4,9,3,0,16,11,32,18
0000000781,蔡士勤,ADD,統一二軍,10,0,10,0,0,0,0,2,0,0,0,11.1,54,209,14,1,2,0,2,13,0,0,10,9,8,13
0000003098,利弘揚,ADD,統一二軍,9,6,3,0,0,0,2,2,0,0,0,32.2,138,473,32,0,9,0,0,18,1,0,10,7,40,38
0000002618,顏淳浩,ADD,統一二軍,7,0,7,0,0,0,1,0,0,1,1,9.0,45,147,9,1,4,0,1,6,2,0,7,2,14,11
0000002955,林正豐,ADD,統一二軍,5,2,3,0,0,0,0,2,0,1,0,13.0,67,234,23,3,5,0,1,10,0,0,19,19,16,12
0000003852,高建三,ADD,統一二軍,2,0,2,0,0,0,0,0,0,0,0,3.0,11,36,2,0,0,0,0,1,0,0,0,0,4,4
0000002970,張億得,ADD,統一二軍,2,0,2,0,0,0,0,1,0,0,0,1.1,15,54,2,0,7,0,0,0,0,0,4,3,3,0
0000002597,張志強,ADD,統一二軍,2,0,2,0,0,0,0,0,0,0,0,3.0,11,39,2,1,0,0,0,4,0,0,2,1,1,4
0000002576,曾翊誠,ADD,統一二軍,2,0,2,0,0,0,0,0,1,0,0,2.0,8,26,2,0,0,0,0,1,0,0,0,0,2,3
0000003054,尤清韋,ADD,統一二軍,1,0,1,0,0,0,0,0,0,0,0,0.1,2,5,0,0,0,0,0,0,0,0,0,0,1,0
0000002609,林岳平,ADD,統一二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,4,17,1,0,0,0,0,1,0,0,0,0,1,1
0000003366,施宏明,BB1,代訓藍隊,19,3,16,0,0,0,2,2,0,1,2,38.2,175,614,53,1,15,0,2,18,1,1,27,21,46,41
0000003129,楊賢政,BB1,代訓藍隊,19,1,18,0,0,0,2,2,0,0,5,24.2,115,407,30,0,13,0,1,10,2,2,22,20,29,30
0000003367,邱俊霖,BB1,代訓藍隊,18,5,13,0,0,0,1,2,0,2,2,38.1,180,608,55,1,11,0,0,10,1,1,26,26,58,43
0000003365,王建勛,BB1,代訓藍隊,15,6,9,0,0,0,1,2,2,0,0,43.2,181,633,38,0,14,0,1,23,1,1,15,10,71,34
0000000075,鄭余亮,BB1,代訓藍隊,15,3,12,0,0,0,1,2,0,1,1,29.1,130,512,24,0,18,0,3,22,1,1,13,9,25,38
0000000281,李國慶,BB1,代訓藍隊,12,3,9,0,0,0,0,2,0,1,1,13.1,94,344,26,3,24,0,3,4,2,0,26,20,27,10
0000002999,胡竣傑,BB1,代訓藍隊,10,0,10,0,0,0,0,1,0,0,5,11.0,59,212,17,0,8,0,0,6,0,0,14,7,21,7
0000000887,布萊德N.B,BB1,代訓藍隊,5,4,1,0,0,0,1,2,0,0,0,22.0,94,357,27,0,3,0,2,15,0,1,10,10,35,12
0000000856,陳家鴻,BB1,代訓藍隊,3,0,3,0,0,0,0,0,0,0,0,3.0,14,57,2,0,2,0,0,5,0,0,2,1,3,2
0000002939,張賢智,BB1,代訓藍隊,2,1,1,0,0,0,1,0,1,0,0,9.0,38,134,6,0,1,0,1,6,0,0,0,0,11,13
0000000888,雷霸龍W.L,BB1,代訓藍隊,2,2,0,0,0,0,1,1,0,0,0,8.0,36,138,9,0,2,0,1,8,3,0,6,6,11,5
0000003002,林敬民,BB1,代訓藍隊,1,0,1,0,0,0,0,0,0,0,0,1.0,6,12,2,0,0,0,1,1,0,1,2,2,2,0
0000000884,安立奎L.P,BB1,代訓藍隊,1,0,1,0,0,0,0,0,0,0,0,2.0,10,41,4,0,1,0,0,1,1,0,1,1,4,0
0000003178,王昱博,ACC,兄弟二軍,17,8,9,0,0,0,1,7,0,0,1,50.1,251,871,91,7,20,0,1,22,2,0,55,45,65,52
0000003263,李濠任,ACC,兄弟二軍,14,11,3,0,0,0,4,4,0,0,0,64.1,294,1078,77,3,23,0,6,46,5,0,51,38,62,80
0000003387,黃柏揚,ACC,兄弟二軍,9,0,9,0,0,0,0,1,1,1,0,14.1,63,211,19,0,3,0,1,9,3,0,11,10,16,15
0000000642,王勁力,ACC,兄弟二軍,9,0,9,0,0,0,0,0,1,0,3,13.0,59,221,15,0,7,0,0,15,0,0,4,4,12,10
0000003169,唐安,ACC,兄弟二軍,7,2,5,0,0,0,0,2,0,0,1,16.1,74,252,19,1,5,0,0,8,0,1,9,8,15,26
0000000701,葉丁仁,ACC,兄弟二軍,7,4,3,0,0,0,0,3,0,1,0,13.0,92,414,21,0,30,0,3,13,3,0,31,27,13,10
0000003391,鄭繼剛,ACC,兄弟二軍,6,0,6,0,0,0,0,1,0,1,0,8.0,45,153,18,2,5,0,0,0,2,0,11,8,10,11
0000003386,顏嘉威,ACC,兄弟二軍,6,0,6,0,0,0,0,0,0,0,3,8.1,34,130,5,1,2,0,1,6,0,0,3,2,12,7
0000003252,吳建緯,ACC,兄弟二軍,4,0,4,0,0,0,0,0,0,0,0,6.2,31,114,9,0,2,0,1,4,2,1,6,5,10,5
0000003179,郭仲倫,ACC,兄弟二軍,4,0,4,0,0,0,2,0,0,0,0,4.1,18,61,3,0,1,0,1,3,0,0,1,1,5,5
0000003385,蘇瑋傑,ACC,兄弟二軍,3,0,3,0,0,0,0,0,0,0,0,5.1,26,89,7,1,2,0,1,2,1,0,4,3,9,5
0000003382,林國統,ACC,兄弟二軍,3,0,3,0,0,0,0,0,0,0,1,3.2,16,50,5,0,1,0,1,2,0,0,2,2,3,4
0000003248,李家航,ACC,兄弟二軍,3,0,3,0,0,0,0,0,1,0,0,4.0,14,45,2,0,0,0,0,4,0,0,0,0,4,4
0000003234,高瑞祥,ACC,兄弟二軍,3,0,3,0,0,0,0,0,0,0,0,2.2,15,44,5,0,1,0,1,1,2,0,3,1,5,2
0000000692,陳智弘,ACC,兄弟二軍,3,0,3,0,0,0,0,0,0,0,0,4.0,16,66,3,0,2,0,0,2,0,0,0,0,5,4
0000003099,黃榮義,ACC,兄弟二軍,2,1,1,0,0,0,0,1,0,0,0,6.0,35,118,11,0,3,0,0,4,0,0,9,2,10,7
0000003092,曾嘉敏,ACC,兄弟二軍,2,0,2,0,0,0,0,1,0,0,0,4.1,19,63,3,1,3,0,1,2,0,0,3,3,3,7
0000000684,吳保賢,ACC,兄弟二軍,2,0,2,0,0,0,0,0,0,0,0,2.0,7,31,1,0,0,0,0,1,0,0,0,0,4,1
0000003459,黃中辰,ACC,兄弟二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,3,11,0,0,0,0,0,0,0,0,0,0,2,1
0000003090,買嘉瑞,ACC,兄弟二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,4,16,1,0,0,0,0,0,0,0,0,0,3,0
0000002973,葉詠捷,ACC,兄弟二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,4,10,1,0,0,0,0,1,0,0,0,0,0,2
0000000712,小林亮寬,ACC,兄弟二軍,1,1,0,0,0,0,0,0,0,0,0,5.0,21,68,5,0,0,0,0,2,0,0,0,0,7,7
0000000711,丹尼D.C,ACC,兄弟二軍,1,1,0,0,0,0,1,0,0,0,0,6.0,22,80,8,0,1,0,0,5,0,0,1,1,5,3
0000000708,泰德T.M,ACC,兄弟二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,7,27,4,1,0,0,0,1,0,0,3,3,2,0
0000000688,廖于誠,ACC,兄弟二軍,1,1,0,0,0,0,0,1,0,0,0,6.0,26,91,7,1,2,0,0,1,1,0,5,4,10,5
