ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000003074,王韋仁,AJK,Lamigo二軍,36,0,36,0,0,0,3,2,1,6,9,36.0,177,627,54,1,17,0,2,16,4,2,37,31,41,45
0000003062,陳正達,AJK,Lamigo二軍,30,9,21,0,0,0,3,3,6,2,1,76.0,349,1259,85,1,31,1,6,29,1,1,51,38,58,137
0000003501,吳俊逸,AJK,Lamigo二軍,29,14,15,3,2,0,7,6,1,1,4,103.0,439,1418,110,1,21,1,5,32,1,2,56,47,132,131
0000003473,曾保羅,AJK,Lamigo二軍,27,4,23,0,0,0,2,2,0,4,3,38.2,188,670,51,1,24,0,2,25,5,0,33,28,35,50
0000004000,郭建宏,AJK,Lamigo二軍,21,9,12,1,0,0,2,5,0,1,0,67.2,298,969,91,4,15,0,2,26,5,0,50,36,82,80
0000003531,黃梓育,AJK,Lamigo二軍,19,0,19,0,0,0,0,0,0,0,1,14.2,92,338,20,0,25,0,6,4,2,1,21,21,15,20
0000003535,郭駿傑,AJK,Lamigo二軍,16,10,6,1,0,0,6,3,0,2,1,69.2,303,1051,77,0,24,1,1,50,4,0,34,24,74,75
0000003967,曾兆豪,AJK,Lamigo二軍,10,0,10,0,0,0,0,1,1,1,1,10.0,43,146,9,0,0,0,0,7,0,0,3,0,13,14
0000003445,蕭宇奇,AJK,Lamigo二軍,9,3,6,0,0,0,2,1,0,0,1,22.2,107,379,28,2,13,0,3,6,2,0,18,13,27,29
0000003333,李居冠,AJK,Lamigo二軍,8,3,5,0,0,0,2,0,0,0,2,24.1,104,360,21,0,9,0,1,18,1,0,9,5,24,31
0000000732,威奇D.W,AJK,Lamigo二軍,6,6,0,1,0,0,2,0,0,0,0,42.0,177,658,40,0,8,0,0,45,2,1,19,13,46,35
0000002986,王豐鑫,AJK,Lamigo二軍,3,0,3,0,0,0,0,0,0,0,1,3.0,12,32,3,0,0,0,0,0,0,0,0,0,3,6
0000000112,鄭承浩,AJK,Lamigo二軍,3,1,2,0,0,0,0,1,0,0,2,7.2,40,127,17,0,1,0,0,3,0,0,9,8,10,9
0000000096,耿伯軒,AJK,Lamigo二軍,3,0,3,0,0,0,0,0,0,0,2,3.2,13,43,1,0,0,0,1,1,0,0,0,0,7,3
0000003002,林敬民,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,4,11,1,0,0,0,0,0,0,0,0,0,2,1
0000000782,黃欽智,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,1,1.0,5,19,0,0,2,0,0,0,0,0,0,0,1,2
0000000114,尤猛S.Y,AJK,Lamigo二軍,1,1,0,0,0,0,0,0,0,0,0,4.0,13,49,1,0,0,0,0,8,0,0,0,0,3,1
0000000113,杜拉克S.D,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,1.0,4,16,1,0,0,0,0,1,0,0,0,0,1,1
0000003249,王英山,ADD,統一二軍,28,11,17,0,0,0,3,8,2,1,0,75.0,350,1281,83,2,45,2,7,49,8,0,48,39,97,64
0000003491,黃俊欽,ADD,統一二軍,27,2,25,0,0,0,2,2,0,3,5,40.1,187,595,50,0,15,1,5,17,3,2,27,19,50,49
0000003401,傅于剛,ADD,統一二軍,27,5,22,0,0,0,2,2,7,2,1,60.2,245,917,54,5,11,1,2,35,1,2,20,17,71,71
0000003223,陳智燿,ADD,統一二軍,24,4,20,0,0,0,2,4,0,1,0,50.2,228,830,58,2,25,1,0,24,5,0,32,20,55,65
0000003442,蔡萬霖,ADD,統一二軍,23,13,10,1,0,0,8,3,0,0,0,96.1,424,1485,103,0,34,1,5,57,4,3,57,36,117,95
0000002983,李瑋華,ADD,統一二軍,13,0,13,0,0,0,2,0,0,0,1,17.0,81,327,14,0,16,0,2,11,2,0,15,12,23,15
0000002660,廖文揚,ADD,統一二軍,11,4,7,0,0,0,3,2,0,0,1,31.1,141,547,30,0,18,0,0,23,5,0,16,12,33,36
