ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000000047,沈亞倫,AJK,Lamigo二軍,16,3,13,0,0,0,2,1,1,3,1,32.0,149,532,34,1,21,0,5,11,5,0,26,20,52,24
0000003005,顏志中,AJK,Lamigo二軍,15,2,13,0,0,0,0,2,6,1,0,28.1,126,456,31,2,15,0,1,8,4,0,18,15,47,23
0000003014,劉奕志,AJK,Lamigo二軍,11,5,6,0,0,0,5,1,1,0,1,46.2,188,602,45,2,15,0,0,15,2,1,17,15,50,63
0000000050,林士欽,AJK,Lamigo二軍,11,6,5,0,0,0,3,1,1,2,0,39.1,166,563,43,2,11,0,1,18,5,0,16,15,43,46
0000003066,鄭景竣,AJK,Lamigo二軍,10,1,9,0,0,0,2,0,0,1,1,21.2,106,377,35,2,8,0,1,13,0,1,17,12,21,27
0000003160,施銘傳,AJK,Lamigo二軍,7,0,7,0,0,0,0,0,1,0,2,14.0,59,198,13,2,6,0,0,3,0,0,6,6,15,21
0000002998,林建男,AJK,Lamigo二軍,7,0,7,0,0,0,1,0,0,0,2,9.0,41,156,9,0,3,0,1,4,0,0,5,3,14,10
0000000069,荒川祐輔,AJK,Lamigo二軍,6,5,1,0,0,0,3,2,0,0,0,26.2,124,382,40,2,10,0,0,12,1,0,24,21,33,29
0000000032,許志昌,AJK,Lamigo二軍,6,4,2,0,0,0,4,0,0,0,0,28.1,105,364,15,0,10,0,0,16,1,0,4,4,44,19
0000000068,米那亞P.M,AJK,Lamigo二軍,5,4,1,0,0,0,0,0,0,0,0,21.2,97,367,23,1,15,0,2,15,2,1,8,8,35,6
0000000003,許文雄,AJK,Lamigo二軍,5,2,3,0,0,0,1,1,0,0,0,13.1,53,200,9,1,4,0,0,8,1,0,5,4,22,10
0000003045,蔡明宏,AJK,Lamigo二軍,4,0,4,0,0,0,0,0,0,1,0,3.2,20,102,5,0,4,0,1,4,2,1,4,4,4,2
0000002996,李宗融,AJK,Lamigo二軍,4,0,4,0,0,0,0,1,0,0,0,2.0,17,72,2,0,8,0,0,0,0,0,8,7,2,5
0000002970,張億得,AJK,Lamigo二軍,4,0,4,0,0,0,0,0,0,0,1,2.2,16,58,6,0,2,0,0,3,1,0,7,5,3,2
0000000063,黃俊中,AJK,Lamigo二軍,3,2,1,0,0,0,0,0,0,0,0,8.0,30,112,6,0,1,0,0,7,1,0,2,2,9,7
0000003087,李新邦,AJK,Lamigo二軍,2,0,2,0,0,0,0,1,0,1,0,3.2,17,54,3,0,3,0,2,0,0,0,2,2,4,5
0000003065,顏政財,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,2.0,6,20,0,0,0,0,0,0,0,0,0,0,5,1
0000000066,雷鵬K.R,AJK,Lamigo二軍,1,1,0,0,0,0,1,0,0,0,0,6.0,22,91,5,0,0,0,0,9,0,0,0,0,6,2
0000000049,許志華,AJK,Lamigo二軍,1,0,1,0,0,0,0,0,0,0,0,2.0,7,24,1,0,0,0,0,1,0,0,0,0,3,2
0000003031,林紹凱,RR1,代訓紅隊,32,4,28,0,0,0,5,8,0,3,1,81.0,458,1613,124,3,86,0,15,21,17,2,120,84,101,101
0000003002,林敬民,RR1,代訓紅隊,25,13,12,0,0,0,1,3,1,0,0,73.0,320,1093,81,1,22,0,3,32,0,1,36,26,109,68
0000003027,王玉麒,RR1,代訓紅隊,14,2,12,0,0,0,0,4,1,1,0,15.1,107,428,19,0,39,0,6,12,10,2,39,33,18,12
