ID,Name,Team ID,Team Name,G,GS,GR,CG,SHO,NBB,W,L,SV,BS,HLD,IP,BF,NP,H,HR,BB,IBB,HBP,SO,WP,BK,R,ER,GO,FO
0000000133,林國裕,AJK,Lamigo二軍,30,0,30,0,0,0,1,0,1,1,4,30.0,133,446,35,0,11,0,2,25,3,0,15,14,33,27
0000000117,洪宸宇,AJK,Lamigo二軍,27,0,27,0,0,0,1,2,1,2,3,25.2,111,411,28,0,8,0,1,24,5,0,16,14,26,24
0000000155,游宗儒,AJK,Lamigo二軍,23,3,20,0,0,0,0,1,1,0,2,33.2,163,588,49,4,11,0,3,21,1,0,32,27,42,37
0000003967,曾孟承,AJK,Lamigo二軍,22,2,20,0,0,0,1,1,0,0,5,31.0,134,448,34,1,8,0,1,15,1,1,13,12,35,41
0000000151,張明翔,AJK,Lamigo二軍,22,0,22,0,0,0,2,2,0,0,1,24.0,107,395,31,1,10,0,0,17,1,0,16,13,28,21
0000000150,蘇俊羽,AJK,Lamigo二軍,20,6,14,0,0,0,3,3,0,0,2,42.2,211,786,63,7,19,0,7,29,6,1,48,48,46,47
0000003228,蔡璟豪,AJK,Lamigo二軍,18,7,11,0,0,0,3,3,1,0,0,37.1,179,650,53,2,13,0,5,24,3,0,30,25,43,41
0000003175,郭文凱,AJK,Lamigo二軍,15,3,12,0,0,0,4,2,1,1,2,33.0,156,504,44,1,12,0,3,13,1,0,23,18,43,41
0000002986,王豐鑫,AJK,Lamigo二軍,15,10,5,0,0,0,2,1,0,0,0,46.2,210,733,62,6,20,0,2,13,1,0,30,29,58,55
0000000152,葉文淇,AJK,Lamigo二軍,15,6,9,0,0,0,2,1,0,0,2,29.0,122,525,19,3,27,0,1,17,0,2,18,17,33,25
0000003535,郭駿傑,AJK,Lamigo二軍,14,0,14,0,0,0,0,0,2,1,2,15.0,60,197,14,1,1,0,2,13,0,0,5,5,9,21
0000000138,林樺慶,AJK,Lamigo二軍,14,9,5,0,0,0,4,2,1,1,2,47.1,210,776,58,3,17,0,1,17,3,0,27,25,59,58
0000003616,黃偉晟,AJK,Lamigo二軍,13,0,13,0,0,0,0,0,0,1,0,12.2,61,176,20,0,3,0,1,4,1,0,11,6,24,9
0000000328,林彥峰,AJK,Lamigo二軍,13,0,13,0,0,0,0,1,0,2,3,12.2,69,235,23,1,11,0,0,2,3,0,11,10,12,21
0000004033,林宗緯,AJK,Lamigo二軍,11,0,11,0,0,0,1,1,0,0,1,9.0,43,173,7,1,10,0,1,4,0,0,3,3,6,15
0000000129,賴達官,AJK,Lamigo二軍,10,2,8,0,0,0,1,1,0,0,1,18.2,95,350,27,1,11,0,0,9,2,0,13,9,12,36
0000001257,鄭佳銘,AJK,Lamigo二軍,8,0,8,0,0,0,1,1,0,0,3,9.1,43,153,14,1,4,0,0,6,2,0,2,2,10,9
0000000112,鄭承浩,AJK,Lamigo二軍,7,0,7,0,0,0,0,0,0,0,4,9.0,32,109,3,1,1,0,0,6,1,0,3,2,9,13
0000003332,林柏佑,AJK,Lamigo二軍,6,0,6,0,0,0,0,0,2,1,1,6.1,22,70,3,1,0,0,0,4,0,0,1,1,8,7
0000001524,劉昱言,AJK,Lamigo二軍,6,3,3,0,0,0,0,0,0,0,2,12.1,60,258,8,0,15,0,0,13,2,0,2,2,12,12
