ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000002282,張閔勛,AJK,Lamigo二軍,C,27,138,129,4,5,3,0,1,2,23
0000004037,江忠垣,AJK,Lamigo二軍,C,8,45,43,2,0,0,0,1,2,5
0000004032,嚴宏鈞,AJK,Lamigo二軍,C,19,56,45,10,1,1,0,2,4,5
0000003631,許禹壕,AJK,Lamigo二軍,C,42,178,153,20,5,3,0,2,14,23
0000001258,劉時豪,AJK,Lamigo二軍,C,9,49,37,11,1,1,0,0,6,10
0000000158,廖健富,AJK,Lamigo二軍,C,4,18,17,1,0,0,0,0,1,4
0000004035,林大展,AJK,Lamigo二軍,1B,7,17,15,2,0,3,0,0,0,0
0000002287,楊岱均,AJK,Lamigo二軍,1B,12,109,100,8,1,12,0,0,0,0
0000003528,翁克堯,AJK,Lamigo二軍,1B,32,252,230,22,0,26,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,1B,5,32,30,1,1,5,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,1B,1,1,1,0,0,0,0,0,0,0
0000001286,馮健庭,AJK,Lamigo二軍,1B,1,1,1,0,0,0,0,0,0,0
0000000141,董子浩,AJK,Lamigo二軍,1B,21,144,133,10,1,16,0,0,0,0
0000000132,梁家榮,AJK,Lamigo二軍,1B,1,9,8,1,0,0,0,0,0,0
0000002286,林立,AJK,Lamigo二軍,2B,2,11,2,9,0,2,0,0,0,0
0000003528,翁克堯,AJK,Lamigo二軍,2B,16,74,26,46,2,12,0,0,0,0
0000003343,郭嚴文,AJK,Lamigo二軍,2B,3,13,4,9,0,0,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,2B,2,6,2,3,1,0,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,2B,11,35,13,22,0,4,0,0,0,0
0000001286,馮健庭,AJK,Lamigo二軍,2B,29,137,65,68,4,24,0,0,0,0
0000000140,張煒謙,AJK,Lamigo二軍,2B,17,66,27,38,1,10,0,0,0,0
0000003468,陳雁風,AJK,Lamigo二軍,3B,12,20,3,15,2,1,0,0,0,0
0000003345,林智平,AJK,Lamigo二軍,3B,13,38,12,25,1,5,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,3B,11,28,9,18,1,2,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,3B,4,7,1,5,1,1,0,0,0,0
0000001286,馮健庭,AJK,Lamigo二軍,3B,7,16,3,13,0,1,0,0,0,0
0000000141,董子浩,AJK,Lamigo二軍,3B,24,51,22,28,1,6,0,0,0,0
0000000132,梁家榮,AJK,Lamigo二軍,3B,5,10,2,8,0,0,0,0,0,0
0000002286,林立,AJK,Lamigo二軍,SS,4,14,3,10,1,0,0,0,0,0
0000003563,余德龍,AJK,Lamigo二軍,SS,1,3,2,1,0,1,0,0,0,0
0000003468,陳雁風,AJK,Lamigo二軍,SS,28,105,42,60,3,20,0,0,0,0
0000003345,林智平,AJK,Lamigo二軍,SS,1,2,0,2,0,0,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,SS,8,33,7,24,2,5,0,0,0,0
0000001286,馮健庭,AJK,Lamigo二軍,SS,16,47,15,28,4,9,0,0,0,0
0000000153,林承飛,AJK,Lamigo二軍,SS,4,16,7,9,0,1,0,0,0,0
0000000141,董子浩,AJK,Lamigo二軍,SS,5,19,10,9,0,4,0,0,0,0
0000000140,張煒謙,AJK,Lamigo二軍,SS,23,88,36,43,9,10,0,0,0,0
0000004032,嚴宏鈞,AJK,Lamigo二軍,LF,1,0,0,0,0,0,0,0,0,0
0000003537,林政億,AJK,Lamigo二軍,LF,27,49,47,1,1,0,0,0,0,0
0000003533,藍寅倫,AJK,Lamigo二軍,LF,14,35,32,1,2,0,0,0,0,0
0000003505,李國生,AJK,Lamigo二軍,LF,10,11,9,0,2,0,0,0,0,0
0000003305,鍾承祐,AJK,Lamigo二軍,LF,3,11,11,0,0,0,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,LF,3,3,3,0,0,0,0,0,0,0
0000001414,林知譽,AJK,Lamigo二軍,LF,13,14,13,0,1,0,0,0,0,0
0000001253,紀品宏,AJK,Lamigo二軍,LF,9,9,9,0,0,0,0,0,0,0
0000000159,成晉,AJK,Lamigo二軍,LF,1,1,1,0,0,0,0,0,0,0
0000004030,詹智堯,AJK,Lamigo二軍,CF,14,35,32,3,0,0,0,0,0,0
0000003660,陽耀勳,AJK,Lamigo二軍,CF,1,2,2,0,0,0,0,0,0,0
