ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000000773,李吳永勤,ACN,中信,P,31,8,2,6,0,2,0,0,0,0
0000002281,廖乙忠,ACN,中信,P,31,4,1,3,0,0,0,0,0,0
0000006875,陳柏均,ACN,中信,P,27,8,1,7,0,2,0,0,0,0
0000001194,楊志龍,ACN,中信,P,26,7,2,3,2,0,0,0,0,0
0000002271,黃恩賜,ACN,中信,P,25,5,0,5,0,0,0,0,0,0
0000007049,林暉盛,ACN,中信,P,23,5,2,3,0,0,0,0,0,0
0000006876,張祖恩,ACN,中信,P,22,23,6,15,2,2,0,0,0,0
0000006869,馮皓,ACN,中信,P,19,4,1,2,1,0,0,0,0,0
0000006874,盧孟揚,ACN,中信,P,18,15,3,10,2,0,0,0,0,0
0000001005,彭識穎,ACN,中信,P,18,3,2,1,0,0,0,0,0,0
0000005566,黃弘毅,ACN,中信,P,16,3,1,1,1,0,0,0,0,0
0000006176,余謙,ACN,中信,P,15,16,9,7,0,0,0,0,0,0
0000004626,王奕凱,ACN,中信,P,10,2,0,2,0,0,0,0,0,0
0000006873,阮裕智,ACN,中信,P,9,4,1,1,2,0,0,0,0,0
0000006749,象魔力,ACN,中信,P,8,11,2,7,2,0,0,0,0,0
0000003331,李振昌,ACN,中信,P,7,1,1,0,0,0,0,0,0,0
0000003334,鄭凱文,ACN,中信,P,6,4,2,2,0,0,0,0,0,0
0000001232,江忠城,ACN,中信,P,5,0,0,0,0,0,0,0,0,0
0000005572,魏碩成,ACN,中信,P,5,1,0,1,0,0,0,0,0,0
0000007250,克迪,ACN,中信,P,5,6,1,5,0,0,0,0,0,0
0000006729,陳志杰,ACN,中信,P,4,1,0,1,0,0,0,0,0,0
0000007271,象騎士,ACN,中信,P,4,3,1,2,0,0,0,0,0,0
0000003639,呂彥青,ACN,中信,P,3,0,0,0,0,0,0,0,0,0
0000006006,德保拉,ACN,中信,P,3,1,0,1,0,0,0,0,0,0
0000000776,王凱程,ACN,中信,P,2,2,0,1,1,0,0,0,0,0
0000006867,徐基麟,ACN,中信,P,2,2,0,2,0,0,0,0,0,0
