ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000003542,趙柏閣,AJK,Lamigo二軍,C,3,9,8,1,0,0,0,0,1,1
0000003047,何杉駿,AJK,Lamigo二軍,C,44,228,193,29,6,4,0,6,16,32
0000003008,劉家豪,AJK,Lamigo二軍,C,24,124,114,7,3,0,0,4,5,21
0000002956,黃浩然,AJK,Lamigo二軍,C,2,13,11,2,0,0,0,0,2,1
0000003546,溫元川,AJK,Lamigo二軍,1B,36,320,298,15,7,29,1,0,0,0
0000003170,王湘嵐,AJK,Lamigo二軍,1B,20,117,112,5,0,10,0,0,0,0
0000003069,羅少鈞,AJK,Lamigo二軍,1B,4,26,22,3,1,1,0,0,0,0
0000000717,黃志祥,AJK,Lamigo二軍,1B,4,18,17,1,0,4,0,0,0,0
0000000040,蔡建偉,AJK,Lamigo二軍,1B,11,73,68,5,0,8,0,0,0,0
0000003545,張延勳,AJK,Lamigo二軍,2B,2,1,0,1,0,0,0,0,0,0
0000003468,陳雁風,AJK,Lamigo二軍,2B,1,1,0,1,0,0,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,2B,7,33,17,16,0,5,0,0,0,0
0000003069,羅少鈞,AJK,Lamigo二軍,2B,5,13,6,6,1,1,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,2B,43,214,97,111,6,30,0,0,0,0
0000001234,林郁帆,AJK,Lamigo二軍,2B,6,18,9,7,2,3,0,0,0,0
0000001114,曾陶鎔,AJK,Lamigo二軍,2B,6,18,8,10,0,3,0,0,0,0
0000000273,余進德,AJK,Lamigo二軍,2B,1,6,2,4,0,0,0,0,0,0
0000000250,張家浩,AJK,Lamigo二軍,2B,1,1,1,0,0,0,0,0,0,0
0000000033,石志偉,AJK,Lamigo二軍,2B,1,4,3,1,0,1,0,0,0,0
0000003545,張延勳,AJK,Lamigo二軍,3B,17,16,0,12,4,1,0,0,0,0
0000003345,林智平,AJK,Lamigo二軍,3B,1,4,0,3,1,0,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,3B,1,2,0,2,0,0,0,0,0,0
0000003069,羅少鈞,AJK,Lamigo二軍,3B,36,96,16,62,18,9,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,3B,14,25,6,15,4,1,0,0,0,0
0000001114,曾陶鎔,AJK,Lamigo二軍,3B,2,1,1,0,0,0,0,0,0,0
0000000717,黃志祥,AJK,Lamigo二軍,3B,1,2,0,1,1,1,0,0,0,0
0000000034,張民諺,AJK,Lamigo二軍,3B,3,8,3,3,2,1,0,0,0,0
0000000033,石志偉,AJK,Lamigo二軍,3B,5,12,4,7,1,0,0,0,0,0
0000003345,林智平,AJK,Lamigo二軍,SS,1,4,0,3,1,2,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,SS,54,299,94,179,26,39,1,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,SS,5,17,4,11,2,1,0,0,0,0
0000001114,曾陶鎔,AJK,Lamigo二軍,SS,1,3,0,3,0,0,0,0,0,0
0000000250,張家浩,AJK,Lamigo二軍,SS,3,8,3,4,1,1,0,0,0,0
0000004030,詹智堯,AJK,Lamigo二軍,LF,4,6,6,0,0,0,0,0,0,0
0000003537,林政億,AJK,Lamigo二軍,LF,14,27,25,2,0,0,0,0,0,0
0000003469,何信賢,AJK,Lamigo二軍,LF,24,29,26,2,1,0,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,LF,4,6,6,0,0,0,0,0,0,0
0000001273,楊聖恩,AJK,Lamigo二軍,LF,7,12,11,1,0,0,0,0,0,0
0000000041,曾豪駒,AJK,Lamigo二軍,LF,3,3,3,0,0,0,0,0,0,0
0000000040,蔡建偉,AJK,Lamigo二軍,LF,1,0,0,0,0,0,0,0,0,0
