ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000003638,陳聖德,AJK,Lamigo二軍,C,1,7,6,0,1,0,0,0,0,2
0000003631,許禹壕,AJK,Lamigo二軍,C,33,152,125,23,4,2,0,2,15,31
0000003289,許躍騰,AJK,Lamigo二軍,C,36,170,142,28,0,2,0,2,15,31
0000003008,劉家豪,AJK,Lamigo二軍,C,1,2,1,0,1,0,0,0,0,0
0000002956,黃浩然,AJK,Lamigo二軍,C,1,3,2,1,0,1,0,0,0,0
0000001258,劉時豪,AJK,Lamigo二軍,C,2,12,11,1,0,0,0,0,1,2
0000000132,梁家榮,AJK,Lamigo二軍,C,1,0,0,0,0,0,0,0,0,0
0000003638,陳聖德,AJK,Lamigo二軍,1B,4,17,16,1,0,1,0,0,0,0
0000003631,許禹壕,AJK,Lamigo二軍,1B,5,43,41,2,0,5,0,0,0,0
0000003563,余德龍,AJK,Lamigo二軍,1B,1,4,2,2,0,1,0,0,0,0
0000003528,翁克堯,AJK,Lamigo二軍,1B,1,2,2,0,0,0,0,0,0,0
0000003242,陳秉村,AJK,Lamigo二軍,1B,12,92,90,2,0,14,0,0,0,0
0000000140,張煒謙,AJK,Lamigo二軍,1B,2,0,0,0,0,0,0,0,0,0
0000000132,梁家榮,AJK,Lamigo二軍,1B,7,34,32,2,0,3,0,0,0,0
0000000117,洪臣宇,AJK,Lamigo二軍,1B,19,172,160,9,3,11,0,0,0,0
0000000040,蔡建偉,AJK,Lamigo二軍,1B,2,8,8,0,0,1,0,0,0,0
0000000033,石志偉,AJK,Lamigo二軍,1B,22,191,180,11,0,22,0,0,0,0
0000003528,翁克堯,AJK,Lamigo二軍,2B,41,234,107,120,7,30,0,0,0,0
0000003468,陳雁風,AJK,Lamigo二軍,2B,2,9,3,6,0,3,0,0,0,0
0000003242,陳秉村,AJK,Lamigo二軍,2B,3,8,3,5,0,0,0,0,0,0
0000003145,郭修延,AJK,Lamigo二軍,2B,4,7,1,6,0,1,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,2B,12,45,20,25,0,8,0,0,0,0
0000000140,張煒謙,AJK,Lamigo二軍,2B,5,28,11,15,2,4,0,0,0,0
0000000033,石志偉,AJK,Lamigo二軍,2B,2,6,4,2,0,0,0,0,0,0
0000003631,許禹壕,AJK,Lamigo二軍,3B,1,5,1,3,1,1,0,0,0,0
0000003528,翁克堯,AJK,Lamigo二軍,3B,1,0,0,0,0,0,0,0,0,0
0000003345,林智平,AJK,Lamigo二軍,3B,1,2,2,0,0,0,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,3B,1,1,0,1,0,0,0,0,0,0
0000003145,郭修延,AJK,Lamigo二軍,3B,9,17,2,15,0,2,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,3B,4,7,2,5,0,1,0,0,0,0
0000000141,董子浩,AJK,Lamigo二軍,3B,1,2,1,1,0,0,0,0,0,0
0000000132,梁家榮,AJK,Lamigo二軍,3B,39,131,37,86,8,9,0,0,0,0
0000000033,石志偉,AJK,Lamigo二軍,3B,13,35,9,23,3,1,0,0,0,0
0000003638,陳聖德,AJK,Lamigo二軍,SS,1,1,0,1,0,0,0,0,0,0
0000003563,余德龍,AJK,Lamigo二軍,SS,1,2,0,2,0,1,0,0,0,0
0000003468,陳雁風,AJK,Lamigo二軍,SS,6,27,6,21,0,2,0,0,0,0
0000003174,郭永維,AJK,Lamigo二軍,SS,16,97,44,50,3,12,0,0,0,0
0000003145,郭修延,AJK,Lamigo二軍,SS,22,97,31,60,6,15,0,0,0,0
0000003048,葉竹軒,AJK,Lamigo二軍,SS,4,16,5,11,0,3,0,0,0,0
0000000141,董子浩,AJK,Lamigo二軍,SS,2,16,7,8,1,2,0,0,0,0
0000000140,張煒謙,AJK,Lamigo二軍,SS,14,58,21,32,5,7,0,0,0,0
0000000033,石志偉,AJK,Lamigo二軍,SS,4,21,7,12,2,0,0,0,0,0
0000003563,余德龍,AJK,Lamigo二軍,LF,1,0,0,0,0,0,0,0,0,0
0000003537,林政億,AJK,Lamigo二軍,LF,12,14,13,1,0,0,0,0,0,0
0000003431,謝炫任,AJK,Lamigo二軍,LF,19,35,34,0,1,0,0,0,0,0
0000003289,許躍騰,AJK,Lamigo二軍,LF,12,15,15,0,0,0,0,0,0,0
0000003249,王英山,AJK,Lamigo二軍,LF,1,0,0,0,0,0,0,0,0,0
