ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000001515,吳哲源,ACN,中信,P,31,3,2,1,0,0,0,0,0,0
0000001387,王梓安,ACN,中信,P,30,6,2,4,0,1,0,0,0,0
0000001350,鄭佳彥,ACN,中信,P,29,9,4,5,0,1,0,0,0,0
0000001232,江忠城,ACN,中信,P,26,9,4,5,0,0,0,0,0,0
0000005572,魏碩成,ACN,中信,P,22,11,4,6,1,0,0,0,0,0
0000001349,周磊,ACN,中信,P,21,3,2,1,0,0,0,0,0,0
0000000773,李吳永勤,ACN,中信,P,21,3,0,3,0,0,0,0,0,0
0000001005,彭識穎,ACN,中信,P,18,4,0,4,0,0,0,0,0,0
0000001675,林丞軒,ACN,中信,P,17,3,0,2,1,0,0,0,0,0
0000000777,楊達翔,ACN,中信,P,16,2,0,2,0,0,0,0,0,0
0000000138,林樺慶,ACN,中信,P,14,5,2,2,1,0,0,0,0,0
0000000742,王則鈞,ACN,中信,P,14,1,0,1,0,0,0,0,0,0
0000000779,陳柏豪,ACN,中信,P,14,1,1,0,0,0,0,0,0,0
0000001330,吳蔚驊,ACN,中信,P,14,3,0,1,2,0,0,0,0,0
0000000771,陳琥,ACN,中信,P,13,12,4,8,0,1,0,0,0,0
0000005566,黃弘毅,ACN,中信,P,13,5,1,3,1,0,0,0,0,0
0000006176,余謙,ACN,中信,P,10,8,3,4,1,0,0,0,0,0
0000001194,楊志龍,ACN,中信,P,9,3,1,1,1,0,0,0,0,0
0000002281,廖乙忠,ACN,中信,P,9,3,0,3,0,0,0,0,0,0
0000003020,倪福德,ACN,中信,P,8,2,2,0,0,0,0,0,0,0
0000004626,王奕凱,ACN,中信,P,7,1,1,0,0,0,0,0,0,0
0000000776,王凱程,ACN,中信,P,7,0,0,0,0,0,0,0,0,0
0000006218,曾家鋐,ACN,中信,P,6,2,1,1,0,0,0,0,0,0
0000006610,高野圭佑,ACN,中信,P,6,1,0,1,0,0,0,0,0,0
0000004569,萊福力,ACN,中信,P,3,3,1,2,0,0,0,0,0,0
0000002271,黃恩賜,ACN,中信,P,2,2,0,2,0,1,0,0,0,0
0000004625,吳俊偉,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
0000006005,羅傑斯,ACN,中信,P,1,3,1,2,0,0,0,0,0,0
0000003639,呂彥青,ACN,中信,P,1,1,0,1,0,0,0,0,0,0
0000006733,李家成,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
0000006750,林瑞祥,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
0000006500,加百利,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
0000002304,吳明鴻,ACN,中信,C,25,106,94,12,0,0,0,0,6,7
0000005565,張聖豪,ACN,中信,C,24,131,121,10,0,0,0,1,3,12
0000006224,林吳晉瑋,ACN,中信,C,20,113,98,11,4,0,0,4,6,10
0000000976,林明杰,ACN,中信,C,15,69,61,7,1,0,0,0,5,4
0000003548,黃鈞聲,ACN,中信,C,10,38,32,5,1,0,0,3,2,3
0000000744,陳家駒,ACN,中信,C,5,18,18,0,0,0,0,0,0,1
0000006732,陳統恩,ACN,中信,C,4,19,18,1,0,1,0,0,0,2
0000002285,高宇杰,ACN,中信,C,2,6,5,1,0,0,0,0,1,1
0000005298,黃韋盛,ACN,中信,1B,28,179,163,15,1,13,0,0,0,0
0000000908,蘇緯達,ACN,中信,1B,22,149,139,9,1,19,0,0,0,0
0000005569,曾頌恩,ACN,中信,1B,12,50,49,0,1,4,0,0,0,0
0000000753,杜家明,ACN,中信,1B,12,70,62,5,3,8,0,0,0,0
0000000045,林智勝,ACN,中信,1B,10,63,54,9,0,8,0,0,0,0
0000000976,林明杰,ACN,中信,1B,6,30,27,3,0,2,0,0,0,0
0000002307,王政順,ACN,中信,1B,6,36,35,1,0,4,0,0,0,0
0000006224,林吳晉瑋,ACN,中信,1B,1,1,1,0,0,0,0,0,0,0
0000006220,馬鋼,ACN,中信,1B,1,5,5,0,0,0,0,0,0,0
0000005342,林志綱,ACN,中信,2B,25,69,28,40,1,5,0,0,0,0
0000006220,馬鋼,ACN,中信,2B,19,51,18,32,1,9,0,0,0,0
0000005298,黃韋盛,ACN,中信,2B,13,59,30,29,0,8,0,0,0,0
0000003211,王勝偉,ACN,中信,2B,13,31,12,19,0,3,0,0,0,0
0000003255,陳偉漢,ACN,中信,2B,12,33,7,24,2,2,0,0,0,0
0000002307,王政順,ACN,中信,2B,11,33,13,17,3,6,0,0,0,0
0000005567,林瑞鈞,ACN,中信,2B,7,17,6,10,1,2,0,0,0,0
0000006731,周委宏,ACN,中信,2B,6,15,8,7,0,2,0,0,0,0
0000003602,張志強,ACN,中信,2B,4,12,2,10,0,2,0,0,0,0
0000002291,岳東華,ACN,中信,2B,2,3,0,3,0,1,0,0,0,0
0000001129,潘志芳,ACN,中信,2B,1,1,1,0,0,0,0,0,0,0
0000006730,張仁瑋,ACN,中信,2B,1,2,1,1,0,1,0,0,0,0
0000006220,馬鋼,ACN,中信,3B,37,71,17,48,6,1,0,0,0,0
0000002307,王政順,ACN,中信,3B,30,59,17,37,5,5,0,0,0,0
0000000753,杜家明,ACN,中信,3B,21,43,10,31,2,5,0,0,0,0
0000005298,黃韋盛,ACN,中信,3B,4,7,2,4,1,0,0,0,0,0
0000006731,周委宏,ACN,中信,3B,3,0,0,0,0,0,0,0,0,0
0000006730,張仁瑋,ACN,中信,3B,2,2,0,2,0,0,0,0,0,0
0000000908,蘇緯達,ACN,中信,3B,2,1,0,1,0,0,0,0,0,0
0000003255,陳偉漢,ACN,中信,3B,2,2,0,2,0,0,0,0,0,0
0000005567,林瑞鈞,ACN,中信,3B,1,2,0,2,0,0,0,0,0,0
0000005567,林瑞鈞,ACN,中信,SS,43,134,52,73,9,20,0,0,0,0
0000003211,王勝偉,ACN,中信,SS,31,99,32,63,4,17,0,0,0,0
0000006730,張仁瑋,ACN,中信,SS,10,20,3,15,2,1,0,0,0,0
0000005342,林志綱,ACN,中信,SS,8,19,8,7,4,1,0,0,0,0
0000003602,張志強,ACN,中信,SS,6,20,8,12,0,3,0,0,0,0
