ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000000773,李吳永勤,ACN,中信,P,29,3,1,2,0,0,0,0,0,0
0000003506,謝榮豪,ACN,中信,P,25,2,2,0,0,0,0,0,0,0
0000000776,王凱程,ACN,中信,P,23,5,3,2,0,0,0,0,0,0
0000001675,林丞軒,ACN,中信,P,22,1,0,1,0,0,0,0,0,0
0000004625,吳俊偉,ACN,中信,P,20,6,2,4,0,0,0,0,0,0
0000006733,李家成,ACN,中信,P,19,4,1,3,0,0,0,0,0,0
0000003078,官大元,ACN,中信,P,19,6,3,3,0,0,0,0,0,0
0000000778,蔡齊哲,ACN,中信,P,18,3,1,2,0,1,0,0,0,0
0000000771,陳琥,ACN,中信,P,18,9,3,4,2,0,0,0,0,0
0000005572,魏碩成,ACN,中信,P,17,14,5,8,1,1,0,0,0,0
0000001232,江忠城,ACN,中信,P,15,1,0,1,0,0,0,0,0,0
0000001350,鄭佳彥,ACN,中信,P,15,2,0,1,1,0,0,0,0,0
0000001349,周磊,ACN,中信,P,15,5,1,3,1,0,0,0,0,0
0000002271,黃恩賜,ACN,中信,P,15,12,4,7,1,1,0,0,0,0
0000006750,林瑞祥,ACN,中信,P,14,6,1,2,3,0,0,0,0,0
0000002281,廖乙忠,ACN,中信,P,13,3,1,2,0,1,0,0,0,0
0000001005,彭識穎,ACN,中信,P,12,8,1,6,1,0,0,0,0,0
0000005566,黃弘毅,ACN,中信,P,12,5,2,2,1,0,0,0,0,0
0000000779,陳柏豪,ACN,中信,P,10,5,1,2,2,0,0,0,0,0
0000001387,王梓安,ACN,中信,P,8,2,0,1,1,0,0,0,0,0
0000006176,余謙,ACN,中信,P,8,1,1,0,0,0,0,0,0,0
0000006729,陳志杰,ACN,中信,P,7,2,0,2,0,0,0,0,0,0
0000002345,鄭浩均,ACN,中信,P,6,4,3,1,0,0,0,0,0,0
0000003331,李振昌,ACN,中信,P,6,0,0,0,0,0,0,0,0,0
0000004626,王奕凱,ACN,中信,P,5,1,1,0,0,0,0,0,0,0
0000006837,牧田和久,ACN,中信,P,4,2,1,1,0,0,0,0,0,0
0000006842,麥力德,ACN,中信,P,4,2,1,1,0,0,0,0,0,0
0000006006,德保拉,ACN,中信,P,3,2,0,2,0,1,0,0,0,0
0000001194,楊志龍,ACN,中信,P,3,0,0,0,0,0,0,0,0,0
0000003639,呂彥青,ACN,中信,P,1,4,2,2,0,0,0,0,0,0
0000006876,張祖恩,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
0000006846,泰樂,ACN,中信,P,1,2,2,0,0,0,0,0,0,0
0000006869,馮皓,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
0000006874,盧孟揚,ACN,中信,P,1,1,0,1,0,0,0,0,0,0
0000006885,奧特羅,ACN,中信,P,1,1,0,1,0,0,0,0,0,0
0000006873,阮裕智,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
0000006224,林吳晉瑋,ACN,中信,C,25,146,128,18,0,2,0,4,12,13
0000002304,吳明鴻,ACN,中信,C,21,90,82,7,1,1,0,0,4,8
0000006732,陳統恩,ACN,中信,C,19,116,102,12,2,1,0,0,8,12
0000005565,張聖豪,ACN,中信,C,17,59,55,4,0,0,0,0,2,1
0000003548,黃鈞聲,ACN,中信,C,12,58,52,5,1,1,0,0,2,4
0000000976,林明杰,ACN,中信,C,9,30,30,0,0,1,0,0,0,4
0000006430,福來喜,ACN,中信,C,9,56,50,6,0,0,0,0,2,1
0000000744,陳家駒,ACN,中信,C,4,25,23,2,0,1,0,0,2,1
0000002285,高宇杰,ACN,中信,C,3,11,11,0,0,0,0,0,0,3
0000000976,林明杰,ACN,中信,1B,34,193,172,17,4,13,0,0,0,0
