ID,Name,Team ID,Team Name,POS,G,TC,PO,A,E,DP,TP,PB,CS,SB
0000000776,王凱程,ACN,中信,P,32,5,1,4,0,0,0,0,0,0
0000000773,李吳永勤,ACN,中信,P,31,3,3,0,0,0,0,0,0,0
0000005566,黃弘毅,ACN,中信,P,31,5,1,1,3,0,0,0,0,0
0000006869,馮皓,ACN,中信,P,26,1,0,1,0,0,0,0,0,0
0000000779,陳柏豪,ACN,中信,P,22,6,1,5,0,0,0,0,0,0
0000001675,林丞軒,ACN,中信,P,21,4,1,3,0,0,0,0,0,0
0000006874,盧孟揚,ACN,中信,P,20,12,2,10,0,1,0,0,0,0
0000001194,楊志龍,ACN,中信,P,19,5,2,2,1,0,0,0,0,0
0000002281,廖乙忠,ACN,中信,P,19,5,3,2,0,0,0,0,0,0
0000001232,江忠城,ACN,中信,P,18,1,0,1,0,0,0,0,0,0
0000001005,彭識穎,ACN,中信,P,18,4,1,3,0,0,0,0,0,0
0000007049,林暉盛,ACN,中信,P,18,3,2,1,0,0,0,0,0,0
0000006876,張祖恩,ACN,中信,P,16,8,0,7,1,0,0,0,0,0
0000004626,王奕凱,ACN,中信,P,16,0,0,0,0,0,0,0,0,0
0000003078,官大元,ACN,中信,P,14,4,0,4,0,1,0,0,0,0
0000000771,陳琥,ACN,中信,P,12,5,2,2,1,0,0,0,0,0
0000006867,徐基麟,ACN,中信,P,12,5,2,3,0,0,0,0,0,0
0000006875,陳柏均,ACN,中信,P,11,5,1,3,1,0,0,0,0,0
0000005572,魏碩成,ACN,中信,P,11,10,3,7,0,0,0,0,0,0
0000006176,余謙,ACN,中信,P,9,9,3,5,1,1,0,0,0,0
0000002271,黃恩賜,ACN,中信,P,8,6,1,5,0,0,0,0,0,0
0000003506,謝榮豪,ACN,中信,P,6,0,0,0,0,0,0,0,0,0
0000003334,鄭凱文,ACN,中信,P,5,5,1,4,0,1,0,0,0,0
0000006846,泰樂,ACN,中信,P,5,6,3,2,1,0,0,0,0,0
0000006873,阮裕智,ACN,中信,P,5,1,1,0,0,0,0,0,0,0
0000007095,馬格文,ACN,中信,P,5,7,1,5,1,1,0,0,0,0
0000003331,李振昌,ACN,中信,P,4,0,0,0,0,0,0,0,0,0
0000002345,鄭浩均,ACN,中信,P,4,3,1,2,0,0,0,0,0,0
0000006006,德保拉,ACN,中信,P,2,0,0,0,0,0,0,0,0,0
0000006056,艾里歐,ACN,中信,P,2,3,0,3,0,1,0,0,0,0
0000006944,金安,ACN,中信,P,2,0,0,0,0,0,0,0,0,0
0000007053,艾士特,ACN,中信,P,1,0,0,0,0,0,0,0,0,0
